"Player,Player ID,Age,Speciality,Days in Academy,WC X,Stage N,Description,Last Match Date,Season,Week,B_GK,B_CD,B_WB,B_IM,B_W,B_F,L_GK,L_CD,L_WB,L_IM,L_W,L_F,Last Match Details,Country,Last update"
"Bogdan Rakocinski,309492371,19.045,,310,WC 36,13,Continental Championship - Quarterfinals,19/04/2024,87,11,-1,-1,-1,-1,-1,8,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,06.12.2022 napastnik (27'),Polska,05.07.2023"
"Dariusz Groszewski,314878723,19.035,Q,275,WC 36,15,Continental Championship - Finals,26/04/2024,87,12,-1,-1,-1,5,-1,-1,-1.0,-1.0,-1.0,5.0,-1.0,-1.0,30.05.2023 pomocnik (90'),Polska,05.07.2023"
"Edmund Kubies,315112064,18.062,,206,WC 36,30,World Cup - Round II  Matchday 5,19/07/2024,88,8,4.5,-1,-1,-1,-1,-1,4.5,5.0,-1.0,-1.0,-1.0,-1.0,13.06.2023 bramkarz (90'),Polska,05.07.2023"
"Filip Zajecki,309546373,18.081,T,343,WC 36,26,World Cup - Round II  Matchday 1,05/07/2024,88,6,-1,-1,6,-1,-1,-1,-1.0,-1.0,6.0,-1.0,-1.0,-1.0,13.06.2023 boczny_obronca (90'),Polska,05.07.2023"
"Jacek Lubczynski,313190445,19.085,U,318,WC 36,7,Continental Championship  Matchday 5,08/03/2024,87,5,-1,-1,-1,-1,-1,8,-1.0,-1.0,-1.0,-1.0,-1.0,7.0,04.04.2023 napastnik (90'),Polska,05.07.2023"
"Jacenty Szurgot,314733596,18.069,,296,WC 36,29,World Cup - Round II  Matchday 4,15/07/2024,88,8,-1,5.5,-1,-1,-1,-1,-1.0,5.5,5.0,-1.0,-1.0,-1.0,13.06.2023 stoper (90'),Polska,05.07.2023"
"Jozef Malkiewicz,311825275,19.001,,367,WC 36,21,World Cup - Round I  Matchday 6,31/05/2024,88,1,-1,4,-1,4.5,4,-1,-1.0,4.0,-1.0,4.5,5.0,-1.0,13.06.2023 skrzydlowy (90'),Polska,05.07.2023"
"Jurgen Vornberger,307457625,19.013,P,255,WC 36,19,World Cup - Round I  Matchday 4,17/05/2024,87,15,-1,-1,-1,-1,-1,8,-1.0,-1.0,-1.0,-1.0,-1.0,6.5,13.06.2023 napastnik (90'),Polska,05.07.2023"
"Kazimierz Chudek,312773506,18.021,,247,WC 36,39,World Cup - Round V  Matchday 2,02/09/2024,88,15,-1,-1,-1,-1,5.5,-1,-1.0,-1.0,-1.0,-1.0,5.5,5.0,13.06.2023 skrzydlowy (90'),Polska,05.07.2023"
"Mateusz Skrzypczak,314467753,19.060,,303,WC 36,11,Continental Championship  Matchday 9,05/04/2024,87,9,-1,4.5,-1,4.5,-1,-1,-1.0,4.5,5.0,-1.0,-1.0,-1.0,02.05.2023 stoper (90'),Polska,05.07.2023"
"Przemyslaw Palczak,301907111,19.099,S,339,WC 36,4,Continental Championship  Matchday 2,26/02/2024,87,4,-1,-1,3,-1,5,-1,-1.0,-1.0,-1.0,-1.0,5.0,-1.0,21.03.2023 skrzydlowy (90'),Polska,05.07.2023"
"Przybyslaw Szeszycki,311825283,18.052,,367,WC 36,32,World Cup - Round III  Matchday 1,02/08/2024,88,10,0.5,-1,-1,4.5,3,3,0.0,5.0,-1.0,-1.0,3.0,3.0,13.06.2023 napastnik (90'),Polska,05.07.2023"
"Radoslaw Janiec,311825270,19.080,,367,WC 36,8,Continental Championship  Matchday 6,15/03/2024,87,6,1.5,3.5,3.5,-1,-1,-1,1.5,5.0,3.5,5.0,3.0,5.0,22.11.2022 bramkarz (42'),Polska,05.07.2023"
"Rafal Janecki,311825277,19.059,,367,WC 36,11,Continental Championship  Matchday 9,05/04/2024,87,9,-1,-1,-1,3,4,2.5,-1.0,-1.0,-1.0,-1.0,3.0,2.5,02.05.2023 napastnik (90'),Polska,05.07.2023"
"Stanislaw Obodzinski,313650215,19.070,T,332,WC 36,9,Continental Championship  Matchday 7,22/03/2024,87,7,-1,-1,-1,-1,-1,7.5,-1.0,-1.0,-1.0,-1.0,-1.0,5.5,25.04.2023 napastnik (90'),Polska,05.07.2023"
"Wojciech Ostasz,307403922,19.019,,322,WC 36,18,World Cup - Round I  Matchday 3,10/05/2024,87,14,-1,-1,4.5,4.5,4.5,-1,-1.0,-1.0,4.5,5.0,-1.0,-1.0,13.06.2023 boczny_obronca (90'),Polska,05.07.2023"
"Andrzej Nems,283127558,23.008,,860,WC 36,,Final,,,,0.5,2,1.5,3,2.5,-1,-1.0,1.5,5.0,-1.0,-1.0,-1.0,15.02.2022 stoper (90'),Polska,05.07.2023"
"Arkadiusz Flisikowski,300103705,21.071,Q,534,WC 36,,Final,,,,-1,-1,-1,-1,5.5,7,-1.0,-1.0,-1.0,-1.0,5.5,7.0,15.02.2022 skrzydlowy (90'),Polska,05.07.2023"
"Arkadiusz Krawczyk,283127556,24.068,,860,WC 36,,Final,,,,-1,-1,2,-1,3,-1,-1.0,-1.0,2.0,-1.0,3.0,-1.0,12.10.2021 boczny_obronca (90'),Polska,05.07.2023"
"Baltazar Szalak,283127563,23.000,,860,WC 36,,Final,,,,-1,1.5,1.5,2,2,4,-1.0,-1.0,1.5,5.0,2.0,2.0,15.02.2022 skrzydlowy (90'),Polska,05.07.2023"
"Dobiemir Siewrukowski,283127561,23.098,,860,WC 36,,Final,,,,-1,3,-1,4.5,4,5,-1.0,-1.0,-1.0,4.5,5.0,4.0,04.01.2022 skrzydlowy (90'),Polska,05.07.2023"
"Franciszek Lach,283127554,24.072,,860,WC 36,,Final,,,,-1,2,2.5,2.5,-1,-1,-1.0,2.0,-1.0,-1.0,-1.0,-1.0,05.10.2021 stoper (90'),Polska,05.07.2023"
"Gustaw Prorok,283127552,24.028,P,860,WC 36,,Final,,,,1,-1,3.5,-1,3.5,-1,-1.0,-1.0,3.5,5.0,-1.0,-1.0,23.11.2021 boczny_obronca (90'),Polska,05.07.2023"
"Jarema Lizewski,283127555,23.002,U,860,WC 36,,Final,,,,-1,3.5,4,4,4,-1,-1.0,-1.0,4.0,-1.0,4.0,-1.0,15.02.2022 boczny_obronca (90'),Polska,05.07.2023"
"Jaroslaw Jendrzejczak,283127551,23.109,,860,WC 36,,Final,,,,1,-1,-1,2.5,-1,2.5,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,21.12.2021 bramkarz (90'),Polska,05.07.2023"
"Lars Wilden,287209777,22.066,,703,WC 36,,Final,,,,-1,-1,-1,3.5,5,4.5,-1.0,-1.0,-1.0,3.5,5.0,5.0,15.02.2022 pomocnik (90'),Polska,05.07.2023"
"Marian Holona,283127557,23.034,,860,WC 36,,Final,,,,-1,2,2.5,2.5,3,-1,-1.0,2.0,2.5,5.0,-1.0,-1.0,15.02.2022 stoper (90'),Polska,05.07.2023"
"Mariusz Zietal,283127564,24.064,,860,WC 36,,Final,,,,-1,-1,-1,2.5,-1,4,-1.0,-1.0,-1.0,2.5,5.0,4.0,10.08.2021 napastnik (90'),Polska,05.07.2023"
"Mieczyslaw Staszewski,283127560,23.033,Q,860,WC 36,,Final,,,,1,-1,2,2.5,2.5,2.5,0.5,5.0,2.0,2.0,-1.0,-1.0,15.02.2022 boczny_obronca (90'),Polska,05.07.2023"
"Pawel Andrejko,283127559,24.047,,860,WC 36,,Final,,,,2,4.5,4.5,4.5,4.5,-1,-1.0,-1.0,-1.0,4.5,5.0,4.0,02.11.2021 pomocnik (90'),Polska,05.07.2023"
"Pawel Maslankiewicz,283127565,24.023,,860,WC 36,,Final,,,,-1,3,-1,3,-1,4,-1.0,-1.0,-1.0,-1.0,-1.0,4.0,23.11.2021 napastnik (90'),Polska,05.07.2023"
"Piotr Perlak,283127553,23.054,,860,WC 36,,Final,,,,0.5,2,2,4,-1,-1,0.5,5.0,2.0,-1.0,-1.0,-1.0,15.02.2022 bramkarz (90'),Polska,05.07.2023"
"Przemyslaw Pocztowski,283127562,23.061,P,860,WC 36,,Final,,,,-1,-1,-1,4,3,3,-1.0,-1.0,-1.0,4.0,3.0,-1.0,08.02.2022 skrzydlowy (90'),Polska,05.07.2023"
"Tomasz Karkus,284553708,23.034,,781,WC 36,,Final,,,,-1,-1,-1,4.5,5.5,3.5,-1.0,-1.0,-1.0,4.5,5.0,-1.0,15.02.2022 pomocnik (90'),Polska,05.07.2023"
"Artur Klaczynski,325437767,17.078,U,134,WC 37,8,Continental Championship  Matchday 6,25/10/2024,89,6,1,2,-1,-1,-1,-1,1.0,2.0,-1.0,-1.0,-1.0,-1.0,05.07.2023 stoper (90'),Polska,05.07.2023"
"Dmytro Dovbyk,325437773,16.024,,134,WC 37,38,World Cup - Round V  Matchday 1,11/04/2025,90,14,-1,-1,2.5,4,-1,-1,-1.0,-1.0,-1.0,4.0,-1.0,-1.0,05.07.2023 pomocnik (90'),Polska,05.07.2023"
"Gustaw Derenda,325437768,16.108,H,134,WC 37,22,World Cup - Round I  Matchday 7,17/01/2025,90,2,-1,2,2,3,-1,-1,-1.0,2.0,2.0,3.0,-1.0,-1.0,05.07.2023 pomocnik (90'),Polska,05.07.2023"
"Gustaw Kara,325437778,16.059,U,134,WC 37,31,World Cup - Round II  Matchday 6,07/03/2025,90,9,-1,-1,2.5,-1,3.5,-1,-1.0,-1.0,-1.0,-1.0,3.5,5.0,05.07.2023 skrzydlowy (90'),Polska,05.07.2023"
"Jacek Sodo,325437772,18.009,,134,WC 37,,Final,,,,0.5,-1,2,-1,2.5,-1,0.5,5.0,2.0,2.0,2.5,2.0,17.05.2023 boczny_obronca (90'),Polska,05.07.2023"
"Jedrzej Starowicz,325437781,17.050,,134,WC 37,12,Continental Championship  Matchday 10,22/11/2024,89,10,0.5,-1,-1,2,-1,3,0.5,5.0,-1.0,-1.0,-1.0,3.0,05.07.2023 bramkarz (90'),Polska,05.07.2023"
"Leopold Kostrzewski,325437779,18.003,Q,134,WC 37,1,Friendly,20/09/2024,89,1,-1,-1,2,2.5,-1,-1,-1.0,-1.0,2.0,2.0,5.0,-1.0,05.07.2023 boczny_obronca (90'),Polska,05.07.2023"
"Leopold Nosewicz,325437774,17.065,,134,WC 37,10,Continental Championship  Matchday 8,08/11/2024,89,8,-1,3,-1,3,-1,3,-1.0,3.0,-1.0,-1.0,-1.0,3.0,05.07.2023 napastnik (90'),Polska,05.07.2023"
"Leslaw Szczurowski,325437777,17.088,U,134,WC 37,7,Continental Championship  Matchday 5,18/10/2024,89,5,-1,-1,-1,4,4,4,-1.0,-1.0,-1.0,4.0,4.0,-1.0,05.07.2023 skrzydlowy (90'),Polska,05.07.2023"
"Mateusz Marzec,325437776,17.063,U,134,WC 37,10,Continental Championship  Matchday 8,08/11/2024,89,8,-1,-1,-1,3.5,-1,2.5,-1.0,-1.0,-1.0,-1.0,-1.0,2.5,31.05.2023 pomocnik (12'),Polska,05.07.2023"
"Mathias Bauer,325437769,17.006,,134,WC 37,20,World Cup - Round I  Matchday 5,03/01/2025,89,16,-1,2.5,-1,5,3.5,2.5,-1.0,-1.0,-1.0,5.0,3.5,5.0,05.07.2023 pomocnik (90'),Polska,05.07.2023"
"Pawel Chilimoniuk,325437770,16.088,,134,WC 37,25,World Cup - Round I  Matchday 10,07/02/2025,90,5,-1,1.5,2.5,-1,-1,4,-1.0,1.5,5.0,-1.0,-1.0,4.0,28.06.2023 boczny_obronca (63'),Polska,05.07.2023"
"Waclaw Naczke,325437780,17.111,,134,WC 37,1,Friendly,20/09/2024,89,1,-1,-1,-1,4.5,-1,4.5,-1.0,-1.0,-1.0,4.5,5.0,4.5,05.07.2023 napastnik (90'),Polska,05.07.2023"
"Wieclaw Izycki,325437771,17.032,,134,WC 37,16,World Cup - Round I  Matchday 1,13/12/2024,89,13,-1,-1,2.5,-1,-1,3.5,-1.0,-1.0,2.5,5.0,-1.0,-1.0,24.05.2023 napastnik (27'),Polska,05.07.2023"
"Wolf Wasinger,325437775,17.111,H134,134,WC 37,1,Friendly,20/09/2024,89,1,-1,-1,3.5,-1,3,-1,-1.0,-1.0,3.5,5.0,-1.0,-1.0,05.07.2023 boczny_obronca (90'),Polska,05.07.2023"
"Kiejstut Bahdaj,321216626,17.029,,89,WC 37,17,World Cup - Round I  Matchday 2,16/12/2024,89,14,-1,-1,-1,6.5,-1,-1,-1.0,-1.0,-1.0,6.5,5.0,-1.0,30.06.2023 pomocnik (90'),Polska,05.07.2023"
"Florenty Korczak,326813405,16.102,,110,WC 37,23,World Cup - Round I  Matchday 8,24/01/2025,90,3,0.5,1.5,2.5,3,3.5,-1,0.5,5.0,2.0,5.0,3.5,5.0,30.06.2023 stoper (90'),Polska,05.07.2023"
"Jerzy Garbalinski,326813414,17.038,,110,WC 37,15,Continental Championship - Finals,06/12/2024,89,12,0.5,2,1.5,3,2.5,4,0.5,2.0,1.0,5.0,3.0,4.0,30.06.2023 napastnik (90'),Polska,05.07.2023"
"Kazimierz Denes,326813401,17.055,,110,WC 37,11,Continental Championship  Matchday 9,15/11/2024,89,9,1,-1,3.5,-1,4,3.5,-1.0,-1.0,3.5,5.0,4.0,4.0,16.06.2023 boczny_obronca (90'),Polska,05.07.2023"
"Krzysztof Kofan,326813404,17.023,,110,WC 37,18,World Cup - Round I  Matchday 3,20/12/2024,89,14,0.5,-1,-1,3.5,-1,2,0.5,5.0,-1.0,2.5,-1.0,2.0,16.06.2023 pomocnik (90'),Polska,05.07.2023"
"Mariusz Wach,326813407,16.030,,110,WC 37,37,World Cup - Round IV  Matchday 3,04/04/2025,90,13,1,-1,3,2.5,3,3,1.0,-1.0,3.0,2.5,5.0,3.0,23.06.2023 napastnik (90'),Polska,05.07.2023"
"Olaf Czajczynski,326813408,16.033,,110,WC 37,36,World Cup - Round IV  Matchday 2,31/03/2025,90,13,0.5,2,2.5,2,-1,-1,0.5,5.0,2.5,2.0,5.0,2.0,28.06.2023 bramkarz (90'),Polska,05.07.2023"
"Przemyslaw Kusaj,326813412,16.005,,110,WC 38,,Final,,,,0.5,1.5,1.5,-1,3,4.5,0.0,5.0,1.0,5.0,-1.0,4.5,30.06.2023 napastnik (90'),Polska,05.07.2023"
"Stanislaw Krupnik,326813409,16.020,,110,WC 37,39,World Cup - Round V  Matchday 2,14/04/2025,90,15,-1,2.5,2.5,2.5,2.5,2,-1.0,2.5,5.0,2.5,5.0,2.0,30.06.2023 skrzydlowy (90'),Polska,05.07.2023"
"Wladyslaw Witaszczyk,326813403,17.027,P,110,WC 37,17,World Cup - Round I  Matchday 2,16/12/2024,89,14,1,2.5,2.5,-1,2.5,-1,1.0,2.5,5.0,2.0,5.0,-1.0,30.06.2023 stoper (90'),Polska,05.07.2023"
"Bartosz Bokota,327507491,17.094,,98,WC 37,5,Continental Championship  Matchday 3,11/10/2024,89,4,1,2.5,2.5,3,3,-1,1.0,2.5,2.5,3.0,3.0,-1.0,01.07.2023 bramkarz (90'),Polska,05.07.2023"
"Bogumil Wojkowski,327507490,16.021,,98,WC 37,39,World Cup - Round V  Matchday 2,14/04/2025,90,15,1,2,2.5,-1,-1,-1,1.0,2.0,2.5,5.0,-1.0,-1.0,10.06.2023 bramkarz (90'),Polska,05.07.2023"
"Boguslaw Jaroszynski,327507492,17.087,,98,WC 37,7,Continental Championship  Matchday 5,18/10/2024,89,5,0.5,2,2,3.5,-1,-1,0.5,2.0,2.0,3.5,-1.0,-1.0,01.07.2023 stoper (90'),Polska,05.07.2023"
"Emilian Sopala,327507509,16.023,,98,WC 37,38,World Cup - Round V  Matchday 1,11/04/2025,90,14,-1,2,-1,3,3.5,-1,-1.0,2.0,-1.0,3.0,3.5,-1.0,01.07.2023 stoper (90'),Polska,05.07.2023"
"Ernest Plochocki,327507488,17.085,S,98,WC 37,7,Continental Championship  Matchday 5,18/10/2024,89,5,-1,2,-1,3.5,3,-1,-1.0,2.0,-1.0,3.5,5.0,3.0,01.07.2023 pomocnik (90'),Polska,05.07.2023"
"Gerard Osetek,327507493,17.063,,98,WC 37,10,Continental Championship  Matchday 8,08/11/2024,89,8,0.5,2,2,2.5,2.5,-1,0.5,5.0,2.0,2.5,2.5,2.0,10.06.2023 pomocnik (90'),Polska,05.07.2023"
"Jan Muszynski,327507489,17.041,,98,WC 37,14,Continental Championship - Semifinals,02/12/2024,89,12,-1,-1,2,4,3.5,-1,-1.0,-1.0,2.0,4.0,3.5,5.0,20.05.2023 pomocnik (90'),Polska,05.07.2023"
"Jedrzej Kuzniar,327507483,17.063,,98,WC 37,10,Continental Championship  Matchday 8,08/11/2024,89,8,-1,-1,3,-1,3.5,4,-1.0,-1.0,3.0,-1.0,3.5,5.0,03.06.2023 skrzydlowy (90'),Polska,05.07.2023"
"Miroslaw Dutkowski,322649366,17.042,,87,WC 37,14,Continental Championship - Semifinals,02/12/2024,89,12,-1,-1,-1,2.5,3.5,-1,-1.0,-1.0,-1.0,2.5,5.0,3.0,01.07.2023 skrzydlowy (90'),Polska,05.07.2023"
"Adam Rybka,326560457,17.101,,115,WC 37,3,Continental Championship  Matchday 1,04/10/2024,89,3,1,-1,-1,3,4,3.5,1.0,-1.0,-1.0,3.0,4.0,3.5,04.07.2023 napastnik (90'),Polska,05.07.2023"
"Arkadiusz Podworski,326560448,17.003,,115,WC 37,21,World Cup - Round I  Matchday 6,10/01/2025,90,1,-1,3,-1,3,4,-1,-1.0,3.0,-1.0,3.0,4.0,-1.0,04.07.2023 stoper (90'),Polska,05.07.2023"
"Budzislaw Szpajcher,326560449,17.009,H115,115,WC 37,20,World Cup - Round I  Matchday 5,03/01/2025,89,16,-1,3,3,-1,-1,4.5,-1.0,3.0,2.5,5.0,-1.0,-1.0,04.07.2023 boczny_obronca (90'),Polska,05.07.2023"
"Czeslaw Kakolewski,326560451,17.053,,115,WC 37,12,Continental Championship  Matchday 10,22/11/2024,89,10,-1,3.5,-1,-1,3.5,2.5,-1.0,3.0,5.0,-1.0,3.5,3.0,04.07.2023 skrzydlowy (90'),Polska,05.07.2023"
"Damian Pojawa,326560460,17.040,,115,WC 37,14,Continental Championship - Semifinals,02/12/2024,89,12,-1,-1,3.5,3.5,4,5,-1.0,-1.0,3.5,5.0,4.0,5.0,11.04.2023 napastnik (90'),Polska,05.07.2023"
"Dariusz Goryszewski,326560453,16.049,,115,WC 37,33,World Cup - Round III  Matchday 2,17/03/2025,90,11,-1,2,-1,4.5,4.5,-1,-1.0,2.0,-1.0,4.5,5.0,4.0,04.07.2023 pomocnik (90'),Polska,05.07.2023"
"Emil Niec,326560447,16.014,,115,WC 37,41,World Cup - Semifinals,21/04/2025,90,16,-1,4.5,-1,4,-1,4.5,-1.0,4.5,5.0,-1.0,4.0,-1.0,04.07.2023 stoper (90'),Polska,05.07.2023"
"Ireneusz Klimiuk,326560461,17.026,,115,WC 37,17,World Cup - Round I  Matchday 2,16/12/2024,89,14,-1,2.5,-1,-1,3,1,-1.0,2.5,5.0,-1.0,3.0,3.0,11.04.2023 napastnik (90'),Polska,05.07.2023"
"Jacek Bartocha,326560458,16.072,,115,WC 37,28,World Cup - Round II  Matchday 3,21/02/2025,90,7,-1,1.5,-1,-1,1.5,2,-1.0,1.5,5.0,-1.0,1.5,2.0,04.04.2023 stoper (90'),Polska,05.07.2023"
"Jedrzej Prusinski,326560454,18.001,P,115,WC 37,1,Friendly,20/09/2024,89,1,-1,4,4.5,3,4,-1,-1.0,4.0,4.0,5.0,3.0,4.0,04.07.2023 pomocnik (90'),Polska,05.07.2023"
"Marcin Siekaniec,326560459,17.031,,115,WC 37,16,World Cup - Round I  Matchday 1,13/12/2024,89,13,1,4,-1,-1,-1,3,1.0,4.0,-1.0,-1.0,-1.0,3.0,04.04.2023 stoper (90'),Polska,05.07.2023"
"Miron Synos,326560456,16.071,,115,WC 37,29,World Cup - Round II  Matchday 4,24/02/2025,90,8,-1,-1,-1,3.5,-1,5,-1.0,-1.0,-1.0,3.0,5.0,4.0,04.07.2023 napastnik (90'),Polska,05.07.2023"
"Pawel Walach,327055044,16.050,,87,WC 37,33,World Cup - Round III  Matchday 2,17/03/2025,90,11,-1,-1,-1,3.5,-1,-1,-1.0,-1.0,-1.0,3.5,5.0,-1.0,11.04.2023 pomocnik (90'),Polska,05.07.2023"
"Przemyslaw Wakula,326433164,16.024,,108,WC 37,38,World Cup - Round V  Matchday 1,11/04/2025,90,14,-1,-1,4.5,4,4.5,-1,-1.0,-1.0,4.5,4.0,4.0,5.0,04.07.2023 boczny_obronca (90'),Polska,05.07.2023"
"Przybyslaw Wilde,324543918,16.094,P,94,WC 37,24,World Cup - Round I  Matchday 9,31/01/2025,90,4,2,-1,-1,-1,5,6,2.0,-1.0,-1.0,-1.0,5.0,6.0,04.07.2023 bramkarz (90'),Polska,05.07.2023"
"Robert Kozikowski,326560462,17.075,,115,WC 37,8,Continental Championship  Matchday 6,25/10/2024,89,6,-1,-1,-1,-1,-1,4,-1.0,-1.0,-1.0,-1.0,-1.0,4.0,29.03.2023 napastnik (90'),Polska,05.07.2023"
"Sergiusz Tarka,326560455,17.069,,115,WC 37,9,Continental Championship  Matchday 7,01/11/2024,89,7,1.5,-1,-1,-1,3,3,1.0,5.0,-1.0,-1.0,3.0,3.0,04.07.2023 skrzydlowy (90'),Polska,05.07.2023"
"Adrian Bortkiewicz,320134544,17.035,H,206,WC 37,15,Continental Championship - Finals,06/12/2024,89,12,1,-1,2.5,3,-1,3,-1.0,-1.0,-1.0,3.0,-1.0,3.0,16.04.2023 pomocnik (90'),Polska,05.07.2023"
"Gabriel Odwrot,316818673,17.060,,186,WC 37,11,Continental Championship  Matchday 9,15/11/2024,89,9,-1,-1,-1,4,-1,5,-1.0,-1.0,-1.0,4.0,-1.0,5.0,02.07.2023 napastnik (90'),Polska,05.07.2023"
"Hieronim Kropkowski,321624678,16.106,,199,WC 37,22,World Cup - Round I  Matchday 7,17/01/2025,90,2,-1,-1,-1,4.5,5.5,7,-1.0,-1.0,-1.0,4.0,5.0,7.0,02.07.2023 napastnik (90'),Polska,05.07.2023"
"J. Potoczny,475984774,18.046,,-2,WC 36,34,World Cup - Round III  Matchday 3,09/08/2024,88,11,1,-1,-1,-1,-1,6,-1,-1,-1,-1,-1,6,-----,Polska,04.05.2023"
"Jaroslaw Gierula,325087134,17.053,,97,WC 37,12,Continental Championship  Matchday 10,22/11/2024,89,10,-1,-1,-1,-1,-1,4.5,-1.0,-1.0,-1.0,-1.0,-1.0,4.5,02.07.2023 napastnik (90'),Polska,05.07.2023"
"Pawel Nowowiejski,323504007,16.063,,126,WC 37,30,World Cup - Round II  Matchday 5,28/02/2025,90,8,4,-1,-1,-1,-1,-1,4.0,-1.0,-1.0,-1.0,-1.0,-1.0,11.06.2023 bramkarz (90'),Polska,05.07.2023"
"Piotr Latawiec,325970810,17.008,,122,WC 37,20,World Cup - Round I  Matchday 5,03/01/2025,89,16,-1,-1,4.5,4,5,-1,-1.0,-1.0,4.5,5.0,5.0,-1.0,02.07.2023 skrzydlowy (90'),Polska,05.07.2023"
"Wojciech Bartniczak,326815337,17.012,H,109,WC 37,19,World Cup - Round I  Matchday 4,27/12/2024,89,15,-1,-1,-1,5,-1,-1,-1.0,-1.0,-1.0,5.0,-1.0,-1.0,25.06.2023 pomocnik (70'),Polska,05.07.2023"
"Aleksander Klosa,313715482,18.095,,334,WC 36,24,World Cup - Round I  Matchday 9,21/06/2024,88,4,1.5,4,3.5,2.5,2.5,-1,-1.0,-1.0,3.5,2.0,5.0,2.0,02.07.2023 boczny_obronca (90'),Polska,05.07.2023"
"Andrzej Jalowiecki,313715485,19.052,T,334,WC 36,12,Continental Championship  Matchday 10,12/04/2024,87,10,-1,4,4.5,4.5,6.5,5.5,-1.0,-1.0,-1.0,4.5,5.0,5.0,07.05.2023 pomocnik (90'),Polska,05.07.2023"
"Dariusz Murzynowski,313715483,19.093,,334,WC 36,5,Continental Championship  Matchday 3,01/03/2024,87,4,1,3,-1,3,2.5,-1,-1.0,-1.0,-1.0,3.0,-1.0,-1.0,02.04.2023 pomocnik (90'),Polska,05.07.2023"
"Emilian Gudel,313715487,18.019,,334,WC 36,39,World Cup - Round V  Matchday 2,02/09/2024,88,15,-1,2,-1,4,3.5,2.5,-1.0,-1.0,-1.0,3.0,2.5,5.0,02.07.2023 pomocnik (21'),Polska,05.07.2023"
"Henryk Jezuit,313715477,18.046,Q,334,WC 36,34,World Cup - Round III  Matchday 3,09/08/2024,88,11,0,-1,1.5,-1,2.5,5,0.0,-1.0,1.0,5.0,-1.0,-1.0,02.07.2023 bramkarz (90'),Polska,05.07.2023"
"Ireneusz Zbych,313885087,19.060,,309,WC 36,11,Continental Championship  Matchday 9,05/04/2024,87,9,-1,-1,-1,-1,-1,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,--------,Polska,05.07.2023"
"Jakub Kolenda,313715490,18.021,,334,WC 36,39,World Cup - Round V  Matchday 2,02/09/2024,88,15,1,-1,-1,2.5,-1,3.5,1.0,-1.0,-1.0,2.0,5.0,3.5,02.07.2023 napastnik (90'),Polska,05.07.2023"
"Joachim Marks,313715478,19.020,T,334,WC 36,18,World Cup - Round I  Matchday 3,10/05/2024,87,14,-1,1,1.5,1.5,-1,3,-1.0,1.0,1.5,5.0,-1.0,-1.0,11.06.2023 boczny_obronca (90'),Polska,05.07.2023"
"Jozef Capar,313715488,19.068,,334,WC 36,9,Continental Championship  Matchday 7,22/03/2024,87,7,-1,3,-1,2.5,4,4,-1.0,3.0,-1.0,-1.0,-1.0,3.0,23.04.2023 napastnik (90'),Polska,05.07.2023"
"Klaudiusz Witkowicz,313715481,18.029,,334,WC 36,37,World Cup - Round IV  Matchday 3,23/08/2024,88,13,-1,2,4,-1,4.5,3.5,-1.0,2.0,3.0,-1.0,4.0,-1.0,02.07.2023 stoper (90'),Polska,05.07.2023"
"Lukasz Puszko,313715484,18.075,P,334,WC 36,27,World Cup - Round II  Matchday 2,08/07/2024,88,7,-1,3.5,-1,2.5,4,3.5,-1.0,-1.0,-1.0,2.5,5.0,3.0,02.07.2023 skrzydlowy (90'),Polska,05.07.2023"
"Olaf Piniarski,313715486,18.051,,334,WC 36,32,World Cup - Round III  Matchday 1,02/08/2024,88,10,-1,2,-1,2.5,2.5,4,-1.0,-1.0,-1.0,2.5,5.0,2.0,02.07.2023 pomocnik (90'),Polska,05.07.2023"
"Piotr Trzcionka,313715479,18.009,,334,WC 37,,Final,,,,-1,2,2.5,-1,4,5.5,-1.0,2.0,2.5,-1.0,-1.0,-1.0,02.07.2023 boczny_obronca (90'),Polska,05.07.2023"
"Rafal Kostrzynski,326564287,17.002,,114,WC 37,21,World Cup - Round I  Matchday 6,10/01/2025,90,1,-1,-1,-1,-1,-1,5.5,-1.0,-1.0,-1.0,-1.0,-1.0,5.5,02.07.2023 napastnik (90'),Polska,05.07.2023"
"Stanislaw Dudojc,313715489,18.088,,334,WC 36,25,World Cup - Round I  Matchday 10,28/06/2024,88,5,1,-1,-1,-1,4,4.5,1.0,-1.0,-1.0,-1.0,3.0,4.0,02.07.2023 skrzydlowy (90'),Polska,05.07.2023"
"Wilhelm Kozok,316856986,19.003,,281,WC 36,21,World Cup - Round I  Matchday 6,31/05/2024,88,1,-1,-1,-1,-1,-1,6,-1.0,-1.0,-1.0,-1.0,-1.0,6.0,25.06.2023 napastnik (90'),Polska,05.07.2023"
"Zbyszek Lipa,313715476,19.081,,334,WC 36,8,Continental Championship  Matchday 6,15/03/2024,87,6,0.5,-1,1.5,1.5,-1,3,0.5,5.0,-1.0,-1.0,-1.0,-1.0,09.04.2023 bramkarz (90'),Polska,05.07.2023"
"Zygmunt Lopata,313715480,18.108,Q,334,WC 36,22,World Cup - Round I  Matchday 7,07/06/2024,88,2,-1,3.5,3.5,3,-1,-1,-1.0,3.0,5.0,3.0,-1.0,-1.0,02.07.2023 stoper (90'),Polska,05.07.2023"
