"Player,Player ID,Age,Speciality,Days in Academy,WC X,Stage N,Description,Last Match Date,Season,Week,B_GK,B_CD,B_WB,B_IM,B_W,B_F,L_GK,L_CD,L_WB,L_IM,L_W,L_F,Last Match Details,Country,Last update"
"Alojzy Bolbot,318656695,19.014,,248,WC 36,19,World Cup - Round I  Matchday 4,17/05/2024,87,15,-1,-1,-1,-1,6,-1,-1.0,-1.0,-1.0,-1.0,6.0,-1.0,17.06.2023 skrzydlowy (90'),Polska,05.07.2023"
"Emilio Riemann,312689260,19.102,,340,WC 36,3,Continental Championship  Matchday 1,23/02/2024,87,3,-1,-1,-1,6,-1,-1,-1.0,-1.0,-1.0,6.0,-1.0,-1.0,18.03.2023 pomocnik (90'),Polska,05.07.2023"
"Gerard Banachowicz,323709398,17.051,T,136,WC 37,12,Continental Championship  Matchday 10,22/11/2024,89,10,-1,-1,3,-1,-1,-1,-1.0,-1.0,3.0,-1.0,-1.0,-1.0,01.07.2023 boczny_obronca (90'),Polska,05.07.2023"
"Gordon Zaradny,313505577,19.051,,317,WC 36,12,Continental Championship  Matchday 10,12/04/2024,87,10,5.5,-1,2.5,-1,-1,1.5,5.5,-1.0,-1.0,-1.0,-1.0,1.5,13.05.2023 bramkarz (90'),Polska,05.07.2023"
"Grzegorz Kielin,319652028,18.101,,220,WC 36,23,World Cup - Round I  Matchday 8,14/06/2024,88,3,-1,-1,-1,-1,6,-1,-1.0,-1.0,-1.0,-1.0,6.0,-1.0,01.07.2023 skrzydlowy (90'),Polska,05.07.2023"
"Ildefons Tarkowski,327662347,17.013,T,87,WC 37,19,World Cup - Round I  Matchday 4,27/12/2024,89,15,-1,-1,-1,6,-1,-1,-1.0,-1.0,-1.0,6.0,-1.0,-1.0,01.07.2023 pomocnik (90'),Polska,05.07.2023"
"Jakub Jonda,309010769,19.045,,395,WC 36,13,Continental Championship - Quarterfinals,19/04/2024,87,11,-1,-1,-1,-1,-1,7,-1.0,-1.0,-1.0,-1.0,-1.0,6.0,20.05.2023 napastnik (90'),Polska,05.07.2023"
"Jerzy Les,305969460,19.062,,383,WC 36,10,Continental Championship  Matchday 8,29/03/2024,87,8,-1,3.5,-1,-1,-1,-1,-1.0,3.5,-1.0,-1.0,-1.0,-1.0,29.04.2023 stoper (90'),Polska,05.07.2023"
"Lucjusz Bejda,307456970,18.107,,430,WC 36,22,World Cup - Round I  Matchday 7,07/06/2024,88,2,1.5,-1,-1,4,-1,-1,1.5,-1.0,-1.0,4.0,-1.0,-1.0,01.07.2023 pomocnik (90'),Polska,05.07.2023"
"Miroslaw Krajewski,308870560,18.111,P,379,WC 36,21,World Cup - Round I  Matchday 6,31/05/2024,88,1,-1,5,-1,-1,-1,-1,-1.0,5.0,-1.0,-1.0,-1.0,-1.0,01.07.2023 stoper (90'),Polska,05.07.2023"
"Patryk Chrust,314420348,17.100,,262,WC 37,3,Continental Championship  Matchday 1,04/10/2024,89,3,-1,5.5,-1,-1,-1,-1,-1.0,5.5,-1.0,-1.0,-1.0,-1.0,01.07.2023 stoper (90'),Polska,05.07.2023"
"Szymon Ambrosiewicz,318397507,18.017,,178,WC 36,40,World Cup - Round V  Matchday 3,06/09/2024,88,15,-1,4.5,-1,-1,-1,3,-1.0,4.5,-1.0,-1.0,-1.0,3.0,01.07.2023 napastnik (90'),Polska,05.07.2023"
"Walery Wierdak,318014615,18.111,H,255,WC 36,21,World Cup - Round I  Matchday 6,31/05/2024,88,1,-1,-1,-1,-1,-1,8,-1.0,-1.0,-1.0,-1.0,-1.0,7.5,01.07.2023 napastnik (90'),Polska,05.07.2023"
"Amadeusz Woronko,325909261,18.001,U,125,WC 37,1,Friendly,20/09/2024,89,1,0.5,-1,2,-1,-1,3,-1.0,-1.0,2.0,-1.0,-1.0,-1.0,06.05.2023 napastnik (74'),Polska,05.07.2023"
"Andrzej Filip,325909268,16.070,P,125,WC 37,29,World Cup - Round II  Matchday 4,24/02/2025,90,8,-1,3.5,4.5,-1,-1,-1,-1.0,-1.0,4.5,-1.0,-1.0,-1.0,01.07.2023 boczny_obronca (90'),Polska,05.07.2023"
"Cyryl Sniezynski,325909260,17.020,,125,WC 37,18,World Cup - Round I  Matchday 3,20/12/2024,89,14,-1,2.5,3,-1,-1,-1,-1.0,2.5,-1.0,-1.0,-1.0,-1.0,01.07.2023 stoper (90'),Polska,05.07.2023"
"Edward Gudaniec,325909263,17.019,,125,WC 37,18,World Cup - Round I  Matchday 3,20/12/2024,89,14,-1,1.5,-1,2.5,-1,-1,-1.0,-1.0,-1.0,2.5,-1.0,-1.0,22.04.2023 pomocnik (90'),Polska,05.07.2023"
"Igor Bialousz,325909262,17.010,,125,WC 37,20,World Cup - Round I  Matchday 5,03/01/2025,89,16,-1,-1,-1,1.5,3,-1,-1.0,-1.0,-1.0,1.5,3.0,-1.0,01.04.2023 skrzydlowy (90'),Polska,05.07.2023"
"Janusz Stawski,325909267,16.073,T,125,WC 37,28,World Cup - Round II  Matchday 3,21/02/2025,90,7,-1,-1,-1,3,3,3.5,-1.0,-1.0,-1.0,3.0,-1.0,3.5,01.07.2023 napastnik (90'),Polska,05.07.2023"
"Konstanty Pyrc,325508567,16.026,,122,WC 37,37,World Cup - Round IV  Matchday 3,04/04/2025,90,13,-1,-1,3.5,-1,-1,-1,-1.0,-1.0,3.5,-1.0,-1.0,-1.0,01.07.2023 boczny_obronca (90'),Polska,05.07.2023"
"Marek Iwon,325909265,17.067,U,125,WC 37,10,Continental Championship  Matchday 8,08/11/2024,89,8,-1,-1,-1,-1,3,-1,-1.0,-1.0,-1.0,-1.0,3.0,-1.0,01.07.2023 skrzydlowy (90'),Polska,05.07.2023"
"Mateusz Pietrzykowski,325909256,17.085,,125,WC 37,7,Continental Championship  Matchday 5,18/10/2024,89,5,-1,4,-1,2,-1,1.5,-1.0,4.0,-1.0,-1.0,-1.0,1.5,01.07.2023 stoper (90'),Polska,05.07.2023"
"Mieczyslaw Kazimierz,325909257,16.111,,125,WC 37,21,World Cup - Round I  Matchday 6,10/01/2025,90,1,-1,-1,-1,-1,-1,3,-1.0,-1.0,-1.0,-1.0,-1.0,3.0,22.04.2023 napastnik (90'),Polska,05.07.2023"
"Miroslaw Koczy,321433091,16.092,,89,WC 37,24,World Cup - Round I  Matchday 9,31/01/2025,90,4,-1,-1,-1,-1,5.5,-1,-1.0,-1.0,-1.0,-1.0,5.5,-1.0,01.07.2023 skrzydlowy (90'),Polska,05.07.2023"
"Mscibor Barszczyk,325909259,17.052,,125,WC 37,12,Continental Championship  Matchday 10,22/11/2024,89,10,-1,-1,-1,-1,-1,2,-1.0,-1.0,-1.0,-1.0,-1.0,2.0,04.03.2023 napastnik (90'),Polska,05.07.2023"
"Pawel Pikor,325909264,17.048,,125,WC 37,12,Continental Championship  Matchday 10,22/11/2024,89,10,-1,-1,-1,-1,-1,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,--------,Polska,05.07.2023"
"Piotr Jozefczyk,325909258,16.103,,125,WC 37,22,World Cup - Round I  Matchday 7,17/01/2025,90,2,-1,-1,4.5,-1,-1,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,08.04.2023 boczny_obronca (62'),Polska,05.07.2023"
"Slawomir Wladzinski,325909269,16.018,P,125,WC 37,40,World Cup - Round V  Matchday 3,18/04/2025,90,15,1,-1,-1,2.5,-1,2.5,1.0,-1.0,-1.0,2.5,-1.0,2.5,01.07.2023 pomocnik (90'),Polska,05.07.2023"
"Stanislaw Buze,325340461,17.004,,108,WC 37,21,World Cup - Round I  Matchday 6,10/01/2025,90,1,4.5,-1,-1,-1,-1,-1,4.5,-1.0,-1.0,-1.0,-1.0,-1.0,01.07.2023 bramkarz (90'),Polska,05.07.2023"
"Stanislaw Chycki,325909255,16.069,,125,WC 37,29,World Cup - Round II  Matchday 4,24/02/2025,90,8,-1,-1,-1,-1,-1,2.5,-1.0,-1.0,-1.0,-1.0,-1.0,2.5,01.07.2023 napastnik (90'),Polska,05.07.2023"
"Adam Latoszewski,323283829,16.082,,115,WC 37,25,World Cup - Round I  Matchday 10,07/02/2025,90,5,-1,-1,-1,-1,5.5,-1,-1.0,-1.0,-1.0,-1.0,5.5,-1.0,01.07.2023 skrzydlowy (90'),Polska,05.07.2023"
"Daniel Krolewicz,320387476,16.109,,143,WC 37,22,World Cup - Round I  Matchday 7,17/01/2025,90,2,-1,5.5,-1,-1,5,-1,-1.0,5.5,-1.0,-1.0,-1.0,-1.0,01.07.2023 stoper (90'),Polska,05.07.2023"
"Janusz Ardzinski,325190702,17.032,,101,WC 37,16,World Cup - Round I  Matchday 1,13/12/2024,89,13,-1,-1,-1,4.5,-1,-1,-1.0,-1.0,-1.0,4.5,-1.0,-1.0,13.05.2023 pomocnik (90'),Polska,05.07.2023"
"Leon Chrobocinski,326118853,16.077,,121,WC 37,27,World Cup - Round II  Matchday 2,17/02/2025,90,7,-1,-1,-1,-1,-1,7.5,-1.0,-1.0,-1.0,-1.0,-1.0,6.5,01.07.2023 napastnik (90'),Polska,05.07.2023"
"Lucjan Kotlarski,477524455,17.053,P,-1,WC 37,12,Continental Championship  Matchday 10,22/11/2024,89,10,-1,5,-1,-1,-1,-1,-1.0,5.0,-1.0,-1.0,-1.0,-1.0,-----,Polska,05.07.2023"
"M. Kubis,476804376,17.037,,-2,WC 37,15,Continental Championship - Finals,06/12/2024,89,12,-1,-1,-1,-1,4,6.5,-1.0,-1.0,-1.0,-1.0,-1.0,6.5,-----,Polska,20.06.2023"
"Pawel Saluga,323910926,16.069,,153,WC 37,29,World Cup - Round II  Matchday 4,24/02/2025,90,8,-1,5,-1,-1,-1,5,-1.0,5.0,-1.0,-1.0,-1.0,5.0,01.07.2023 stoper (90'),Polska,05.07.2023"
"Roman Dedo,321879457,17.010,U,158,WC 37,20,World Cup - Round I  Matchday 5,03/01/2025,89,16,2.5,-1,-1,-1,5.5,-1,2.5,-1.0,-1.0,-1.0,-1.0,-1.0,01.07.2023 bramkarz (90'),Polska,05.07.2023"
"Roman Jakubas,327202008,17.057,,87,WC 37,11,Continental Championship  Matchday 9,15/11/2024,89,9,-1,5.5,5,-1,-1,-1,-1.0,5.5,5.0,-1.0,-1.0,-1.0,24.06.2023 boczny_obronca (90'),Polska,05.07.2023"
"Roman Stani,318998747,17.024,,214,WC 37,18,World Cup - Round I  Matchday 3,20/12/2024,89,14,-1,1,1.5,-1,-1,-1,-1.0,1.0,1.5,-1.0,-1.0,-1.0,01.07.2023 stoper (90'),Polska,05.07.2023"
"Stanislaw Koenig,321795551,16.110,T,192,WC 37,21,World Cup - Round I  Matchday 6,10/01/2025,90,1,-1,-1,-1,7,-1,-1,-1.0,-1.0,-1.0,7.0,-1.0,-1.0,01.07.2023 pomocnik (90'),Polska,05.07.2023"
"Dawid Smutek,307772307,19.018,,437,WC 36,19,World Cup - Round I  Matchday 4,17/05/2024,87,15,0.5,-1,2,2,2,5,-1.0,-1.0,-1.0,2.0,-1.0,-1.0,21.05.2023 pomocnik (90'),Polska,05.07.2023"
"Henryk Ratajek,307772300,19.010,,437,WC 36,20,World Cup - Round I  Matchday 5,24/05/2024,87,16,-1,1,1.5,-1,-1,-1,-1.0,1.0,1.5,-1.0,-1.0,-1.0,21.05.2023 boczny_obronca (90'),Polska,05.07.2023"
"Igor Burian,308534057,19.071,,388,WC 36,9,Continental Championship  Matchday 7,22/03/2024,87,7,-1,5,-1,-1,-1,5,-1.0,-1.0,-1.0,-1.0,-1.0,5.0,23.04.2023 napastnik (90'),Polska,05.07.2023"
"Ireneusz Fraszczak,307772306,20.066,U,437,WC 36,,Final,,,,-1,3,-1,-1,2,2.5,-1.0,3.0,-1.0,-1.0,-1.0,2.5,01.01.2023 napastnik (90'),Polska,05.07.2023"
"Jacek Makula,307772303,19.026,,437,WC 36,17,World Cup - Round I  Matchday 2,06/05/2024,87,14,-1,0.5,1.5,1.5,2.5,-1,-1.0,0.5,1.5,-1.0,-1.0,-1.0,21.05.2023 stoper (90'),Polska,05.07.2023"
"Jacek Sinski,307772310,20.059,,437,WC 36,,Final,,,,-1,-1,1.5,1.5,1.5,-1,-1.0,-1.0,-1.0,1.5,1.5,-1.0,18.12.2022 pomocnik (90'),Polska,05.07.2023"
"Jan Danych,307772309,20.043,,437,WC 36,,Final,,,,1,-1,-1,3.5,3,-1,1.0,-1.0,-1.0,3.5,-1.0,-1.0,18.12.2022 pomocnik (90'),Polska,05.07.2023"
"Jozef Bugalski,307772297,19.025,P,437,WC 36,18,World Cup - Round I  Matchday 3,10/05/2024,87,14,1,-1,2.5,4.5,-1,-1,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,21.05.2023 bramkarz (90'),Polska,05.07.2023"
"Marian Dolski,307772302,20.033,,437,WC 36,,Final,,,,-1,-1,3,2.5,4,3.5,-1.0,-1.0,-1.0,-1.0,4.0,-1.0,05.02.2023 skrzydlowy (90'),Polska,05.07.2023"
"Mateusz Pruciak,307772305,19.039,,437,WC 36,15,Continental Championship - Finals,26/04/2024,87,12,-1,-1,-1,4.5,4.5,4.5,-1.0,-1.0,-1.0,4.5,4.5,-1.0,21.05.2023 skrzydlowy (90'),Polska,05.07.2023"
"Miroslaw Przystasz,307772299,20.027,T,437,WC 36,,Final,,,,-1,2,-1,-1,-1,3,-1.0,2.0,-1.0,-1.0,-1.0,-1.0,12.02.2023 stoper (90'),Polska,05.07.2023"
"Olaf Niecikowski,307772311,18.101,,437,WC 36,23,World Cup - Round I  Matchday 8,14/06/2024,88,3,-1,-1,-1,2.5,3.5,2.5,-1.0,-1.0,-1.0,-1.0,3.5,2.5,21.05.2023 skrzydlowy (90'),Polska,05.07.2023"
"Orest Lavrentsov,307772301,19.042,Q,437,WC 36,14,Continental Championship - Semifinals,22/04/2024,87,12,-1,1.5,2.5,3,-1,3,-1.0,1.5,-1.0,-1.0,-1.0,-1.0,21.05.2023 stoper (90'),Polska,05.07.2023"
"Radoslaw Baliga,307772298,19.065,P,437,WC 36,10,Continental Championship  Matchday 8,29/03/2024,87,8,-1,-1,3.5,-1,-1,3.5,-1.0,-1.0,3.5,-1.0,-1.0,-1.0,30.04.2023 boczny_obronca (90'),Polska,05.07.2023"
"Radoslaw Piela,307772308,19.034,,437,WC 36,15,Continental Championship - Finals,26/04/2024,87,12,-1,-1,-1,3.5,4.5,2.5,-1.0,-1.0,-1.0,3.5,4.5,-1.0,21.05.2023 pomocnik (90'),Polska,05.07.2023"
"Wladyslaw Jaroslawski,307772304,19.019,Q,437,WC 36,18,World Cup - Round I  Matchday 3,10/05/2024,87,14,-1,3,2.5,2.5,3,3,-1.0,-1.0,2.5,-1.0,3.0,-1.0,21.05.2023 boczny_obronca (90'),Polska,05.07.2023"
"August Mowinski,323283898,18.013,,155,WC 36,41,World Cup - Semifinals,09/09/2024,88,16,-1,-1,3.5,-1,-1,-1,-1.0,-1.0,3.5,-1.0,-1.0,-1.0,31.01.2023 boczny_obronca (90'),Polska,05.07.2023"
"Boguslaw Strach,319231249,17.064,,199,WC 37,10,Continental Championship  Matchday 8,08/11/2024,89,8,-1,-1,-1,4.5,5,5,-1.0,-1.0,-1.0,4.5,4.5,-1.0,04.07.2023 skrzydlowy (90'),Polska,05.07.2023"
"Bonifacy Landowski,320204332,18.100,,220,WC 36,23,World Cup - Round I  Matchday 8,14/06/2024,88,3,-1,-1,-1,-1,6,7,-1.0,-1.0,-1.0,-1.0,4.5,7.0,04.07.2023 napastnik (90'),Polska,05.07.2023"
"Brajan Grad,322648898,16.077,,178,WC 37,27,World Cup - Round II  Matchday 2,17/02/2025,90,7,-1,-1,-1,-1,-1,6.5,-1.0,-1.0,-1.0,-1.0,-1.0,6.0,07.03.2023 napastnik (90'),Polska,05.07.2023"
"Czeslaw Marona,315618865,17.096,Q,233,WC 37,4,Continental Championship  Matchday 2,07/10/2024,89,4,-1,2.5,2.5,-1,4.5,5,-1.0,2.5,-1.0,-1.0,-1.0,-1.0,04.07.2023 stoper (90'),Polska,05.07.2023"
"Ernest Kulacz,323323132,17.033,,143,WC 37,15,Continental Championship - Finals,06/12/2024,89,12,-1,-1,-1,-1,-1,4,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,07.03.2023 napastnik (40'),Polska,05.07.2023"
"Ignacy Labedzki,317862323,17.100,,171,WC 37,3,Continental Championship  Matchday 1,04/10/2024,89,3,-1,-1,2.5,3.5,3,-1,-1.0,-1.0,2.5,-1.0,3.0,-1.0,04.07.2023 skrzydlowy (90'),Polska,05.07.2023"
"Leslaw Dziurdzik,322453910,17.052,,122,WC 37,12,Continental Championship  Matchday 10,22/11/2024,89,10,-1,-1,3,-1,-1,-1,-1.0,-1.0,3.0,-1.0,-1.0,-1.0,07.03.2023 boczny_obronca (90'),Polska,05.07.2023"
"Ludwik Orzylowski,318023031,17.083,U,206,WC 37,7,Continental Championship  Matchday 5,18/10/2024,89,5,-1,3.5,4,5.5,5,-1,-1.0,-1.0,-1.0,5.5,5.0,-1.0,04.07.2023 pomocnik (90'),Polska,05.07.2023"
"Lukasz Robaszkiewicz,314467463,18.007,U,254,WC 37,,Final,,,,-1,3.5,4,5,-1,6.5,-1.0,-1.0,4.0,-1.0,-1.0,-1.0,04.07.2023 boczny_obronca (90'),Polska,05.07.2023"
"Maksymilian Rozga,318397518,17.077,P,213,WC 37,8,Continental Championship  Matchday 6,25/10/2024,89,6,-1,-1,-1,4.5,4.5,-1,-1.0,-1.0,-1.0,4.5,-1.0,-1.0,04.07.2023 pomocnik (90'),Polska,05.07.2023"
"Marian Sielczak,325330981,18.007,,135,WC 37,,Final,,,,-1,-1,-1,-1,4.5,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,07.03.2023 skrzydlowy (27'),Polska,05.07.2023"
"Mariusz Klosko,314753866,17.100,,317,WC 37,3,Continental Championship  Matchday 1,04/10/2024,89,3,-1,1.5,2.5,4.5,4,4,-1.0,1.5,-1.0,-1.0,-1.0,-1.0,04.07.2023 stoper (90'),Polska,05.07.2023"
"Przemyslaw Grycman,312773270,18.092,,227,WC 36,24,World Cup - Round I  Matchday 9,21/06/2024,88,4,1.5,2.5,3,-1,-1,6,1.5,-1.0,-1.0,-1.0,-1.0,-1.0,04.07.2023 bramkarz (90'),Polska,05.07.2023"
"Sylwester Buras,316037580,17.097,,239,WC 37,4,Continental Championship  Matchday 2,07/10/2024,89,4,5.5,2.5,2.5,-1,2,-1,-1.0,2.5,2.5,-1.0,-1.0,-1.0,04.07.2023 boczny_obronca (90'),Polska,05.07.2023"
"Wieslaw Dziadula,321879717,18.052,T,192,WC 36,32,World Cup - Round III  Matchday 1,02/08/2024,88,10,-1,3,3.5,-1,4,2.5,-1.0,3.0,3.5,-1.0,3.0,2.5,20.06.2023 napastnik (90'),Polska,05.07.2023"
"Zbigniew Szpruch,320315004,17.053,,185,WC 37,12,Continental Championship  Matchday 10,22/11/2024,89,10,-1,-1,-1,4.5,-1,3.5,-1.0,-1.0,-1.0,-1.0,-1.0,3.5,04.07.2023 napastnik (90'),Polska,05.07.2023"
"Gerard Szczypior,204363085,36.069,,2250,WC 36,,Final,,,,-1,-1,-1,-1,-1,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,--------,Polska,05.07.2023"
"Jaroslaw Brenk,251798222,28.078,,1412,WC 36,,Final,,,,-1,2,-1,-1,3.5,-1,-1.0,2.0,-1.0,-1.0,-1.0,-1.0,--------,Polska,05.07.2023"
"Jozef Cisek,250486066,27.097,H,1436,WC 36,,Final,,,,-1,3.5,-1,-1,-1,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,--------,Polska,05.07.2023"
"Maciej Faryna,205621150,35.023,,2220,WC 36,,Final,,,,-1,-1,-1,-1,-1,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,--------,Polska,05.07.2023"
"Czeslaw Rokosz,206594739,36.014,Q,2166,WC 36,,Final,,,,-1,-1,-1,-1,-1,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,--------,Polska,05.07.2023"
"Bronislaw Rebisz,200397377,36.006,P,2227,WC 36,,Final,,,,-1,-1,-1,-1,-1,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,--------,Polska,05.07.2023"
"Feliks Wasowski,200350137,36.018,,2267,WC 36,,Final,,,,-1,-1,-1,-1,-1,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,--------,Polska,05.07.2023"
"Cyprian Ulanski,211557412,35.006,,2113,WC 36,,Final,,,,-1,-1,-1,-1,-1,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,--------,Polska,05.07.2023"
"Anatol Hass,200549418,35.100,,2262,WC 36,,Final,,,,-1,-1,-1,-1,-1,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,--------,Polska,05.07.2023"
"Konstanty German,247584913,28.081,,1386,WC 36,,Final,,,,2,-1,-1,3.5,-1,-1,2.0,-1.0,-1.0,-1.0,-1.0,-1.0,--------,Polska,05.07.2023"
"Krzysztof Klawikowski,252864594,28.048,,1368,WC 36,,Final,,,,-1,-1,5.5,-1,5,-1,-1.0,-1.0,5.5,-1.0,-1.0,-1.0,--------,Polska,05.07.2023"
"Zdzislaw Gerula,257271435,27.111,,1305,WC 36,,Final,,,,-1,-1,-1,3,-1,6.5,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,--------,Polska,05.07.2023"
"Jozef Dymowski,197594490,37.008,U,2339,WC 36,,Final,,,,-1,-1,-1,-1,-1,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,--------,Polska,05.07.2023"
"Czeslaw Kolaczynski,256671656,27.076,,1296,WC 36,,Final,,,,3,-1,-1,1.5,-1,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,--------,Polska,05.07.2023"
"Rafal Bramowicz,256295474,27.092,T,1280,WC 36,,Final,,,,-1,-1,-1,3.5,4.5,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,--------,Polska,05.07.2023"
"Zbigniew Jerzewski,261357181,26.041,,1231,WC 36,,Final,,,,-1,3.5,-1,-1,4,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,--------,Polska,05.07.2023"
"Milosz Slupski,198668909,37.006,,2348,WC 36,,Final,,,,-1,-1,-1,-1,-1,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,--------,Polska,05.07.2023"
"Stanislaw Dlubacz,247901018,28.111,,1374,WC 36,,Final,,,,-1,3.5,3.5,-1,-1,-1,-1.0,-1.0,3.5,-1.0,-1.0,-1.0,--------,Polska,05.07.2023"
"Fryderyk Brudny,315307303,18.058,,308,WC 36,31,World Cup - Round II  Matchday 6,26/07/2024,88,9,-1,-1,-1,-1,-1,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,--------,Polska,05.07.2023"
"Gustaw Furgal,315307297,19.007,,308,WC 36,20,World Cup - Round I  Matchday 5,24/05/2024,87,16,-1,-1,-1,-1,-1,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,--------,Polska,05.07.2023"
"Igor Wojcias,315307305,19.002,,308,WC 36,21,World Cup - Round I  Matchday 6,31/05/2024,88,1,-1,-1,-1,-1,-1,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,--------,Polska,05.07.2023"
"Innocenty Trejter,315307302,18.032,,308,WC 36,37,World Cup - Round IV  Matchday 3,23/08/2024,88,13,-1,-1,-1,-1,-1,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,--------,Polska,05.07.2023"
"Kazimierz Korcz,315307299,18.081,,308,WC 36,26,World Cup - Round II  Matchday 1,05/07/2024,88,6,-1,-1,-1,-1,-1,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,--------,Polska,05.07.2023"
"Kleofas Adach,315307306,19.057,,308,WC 36,11,Continental Championship  Matchday 9,05/04/2024,87,9,-1,-1,-1,-1,-1,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,--------,Polska,05.07.2023"
"Konrad Matras,315307309,18.025,,308,WC 36,38,World Cup - Round V  Matchday 1,30/08/2024,88,14,-1,-1,-1,-1,-1,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,--------,Polska,05.07.2023"
"Pawel Sitek,315307311,18.072,,308,WC 36,28,World Cup - Round II  Matchday 3,12/07/2024,88,7,-1,-1,-1,-1,-1,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,--------,Polska,05.07.2023"
"Przemyslaw Ciechalski,315307310,18.013,,308,WC 36,41,World Cup - Semifinals,09/09/2024,88,16,-1,-1,-1,-1,-1,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,--------,Polska,05.07.2023"
"Przemyslaw Osiecki,315307308,19.020,,308,WC 36,18,World Cup - Round I  Matchday 3,10/05/2024,87,14,-1,-1,-1,-1,-1,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,--------,Polska,05.07.2023"
"Robert Tyc,315307312,18.105,,308,WC 36,22,World Cup - Round I  Matchday 7,07/06/2024,88,2,-1,-1,-1,-1,-1,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,--------,Polska,05.07.2023"
"Ryszard Jaloszynski,315307301,17.087,,308,WC 37,7,Continental Championship  Matchday 5,18/10/2024,89,5,-1,-1,-1,-1,-1,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,--------,Polska,05.07.2023"
"Stanislaw Kubera,315307300,18.019,,308,WC 36,39,World Cup - Round V  Matchday 2,02/09/2024,88,15,-1,-1,-1,-1,-1,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,--------,Polska,05.07.2023"
"Waldemar Biesiekierski,315307307,19.036,,308,WC 36,15,Continental Championship - Finals,26/04/2024,87,12,-1,-1,-1,-1,-1,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,--------,Polska,05.07.2023"
"Wlodzimierz Szewczyk,315307304,18.109,,308,WC 36,22,World Cup - Round I  Matchday 7,07/06/2024,88,2,-1,-1,-1,-1,-1,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,--------,Polska,05.07.2023"
"Adam Lanoszka,325508554,17.006,,86,WC 37,20,World Cup - Round I  Matchday 5,03/01/2025,89,16,-1,-1,-1,-1,-1,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,--------,Polska,05.07.2023"
"Bogumil Gierej,325158557,16.033,P,138,WC 37,36,World Cup - Round IV  Matchday 2,31/03/2025,90,13,0.5,1.5,-1,3,-1,4,0.5,1.5,-1.0,-1.0,-1.0,-1.0,01.07.2023 bramkarz (90'),Polska,05.07.2023"
"Fryderyk Pawelkiewicz,325970223,16.034,,108,WC 37,36,World Cup - Round IV  Matchday 2,31/03/2025,90,13,-1,-1,3.5,-1,-1,-1,-1.0,-1.0,3.5,-1.0,-1.0,-1.0,01.04.2023 boczny_obronca (90'),Polska,05.07.2023"
"Hubert Niedzwiedz,324505929,16.111,,129,WC 37,21,World Cup - Round I  Matchday 6,10/01/2025,90,1,2,3.5,-1,3,-1,-1,-1.0,3.5,-1.0,3.0,-1.0,-1.0,01.07.2023 stoper (90'),Polska,05.07.2023"
"Jan Parulec,325158556,16.066,,138,WC 37,30,World Cup - Round II  Matchday 5,28/02/2025,90,8,1,2,2,2.5,-1,4,-1.0,-1.0,-1.0,-1.0,-1.0,4.0,24.06.2023 napastnik (90'),Polska,05.07.2023"
"Leslaw Polewiak,327073262,16.043,,101,WC 37,34,World Cup - Round III  Matchday 3,21/03/2025,90,11,-1,-1,-1,-1,-1,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,--------,Polska,05.07.2023"
