
"Cezary Lebda,325882904,16.045,,19,WC 37,22,World Cup - Round I  Matchday 7,17/01/2025,90,2,-1,-1,-1,4.5,-1,-1,-1.0,-1.0,-1.0,4.5,-1.0,-1.0,02.05.2023 pomocnik (90'),Polska,05.05.2023"
"Jan Wozniak,314921161,17.109,,170,WC 36,31,World Cup - Round II  Matchday 6,26/07/2024,88,9,-1,-1,-1,3.5,-1,4.5,-1.0,-1.0,-1.0,3.5,-1.0,4.5,02.05.2023 napastnik (90'),Polska,05.05.2023"
"Miroslaw Sadlocha,315311632,18.016,U,234,WC 36,27,World Cup - Round II  Matchday 2,08/07/2024,88,7,-1,5,-1,5,4.5,5,-1.0,5.0,-1.0,5.0,4.5,-1.0,02.05.2023 stoper (90'),Polska,05.05.2023"
"Olaf Pietraszak,317995406,16.102,,84,WC 37,12,Continental Championship  Matchday 10,22/11/2024,89,10,-1,-1,-1,-1,4.5,5.5,-1.0,-1.0,-1.0,-1.0,4.5,5.5,02.05.2023 skrzydlowy (90'),Polska,05.05.2023"
"Pawel Rudnicki,320007038,17.025,,163,WC 37,7,Continental Championship  Matchday 5,18/10/2024,89,5,-1,2,-1,-1,-1,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,14.02.2023 stoper (51'),Polska,05.05.2023"
"Piotr Stempski,307036566,18.088,P,246,WC 36,15,Continental Championship - Finals,26/04/2024,87,12,-1,3,4,3,5,7,-1.0,3.0,-1.0,-1.0,-1.0,6.5,02.05.2023 napastnik (90'),Polska,05.05.2023"
"Robert Gizicki,319172092,17.029,,61,WC 37,6,Continental Championship  Matchday 4,14/10/2024,89,5,3,-1,-1,-1,-1,-1,3.0,-1.0,-1.0,-1.0,-1.0,-1.0,25.04.2023 bramkarz (90'),Polska,05.05.2023"
"Telesfor Pasierbek,320450350,17.020,,27,WC 37,8,Continental Championship  Matchday 6,25/10/2024,89,6,-1,-1,3,-1,-1,-1,-1.0,-1.0,3.0,-1.0,-1.0,-1.0,02.05.2023 boczny_obronca (90'),Polska,05.05.2023"
"Tomasz Mietz,311030633,18.028,,272,WC 36,24,World Cup - Round I  Matchday 9,21/06/2024,88,4,-1,-1,2.5,3.5,4,5.5,-1.0,-1.0,2.5,3.5,4.0,-1.0,04.04.2023 boczny_obronca (90'),Polska,05.05.2023"
"Waclaw Hrynczuk,317813601,16.109,,93,WC 37,11,Continental Championship  Matchday 9,15/11/2024,89,9,-1,-1,4,3.5,-1,2.5,-1.0,-1.0,-1.0,3.5,-1.0,2.5,02.05.2023 pomocnik (90'),Polska,05.05.2023"
"Wladyslaw Hryszko,315963174,18.029,,195,WC 36,24,World Cup - Round I  Matchday 9,21/06/2024,88,4,2,-1,4,2.5,4.5,4,-1.0,-1.0,4.0,-1.0,4.0,4.0,02.05.2023 boczny_obronca (90'),Polska,05.05.2023"
"Wlodzimierz Pelowski,309914254,18.031,,328,WC 36,24,World Cup - Round I  Matchday 9,21/06/2024,88,4,1.5,3.5,3.5,5,-1,4,-1.0,3.5,3.5,5.0,-1.0,-1.0,02.05.2023 pomocnik (90'),Polska,05.05.2023"
"Zenon Stolarczyk,303462353,19.007,,328,WC 36,9,Continental Championship  Matchday 7,22/03/2024,87,7,1.5,3.5,3,5,4.5,4.5,1.5,-1.0,3.0,5.0,-1.0,-1.0,25.04.2023 pomocnik (90'),Polska,05.05.2023"
"K. Idzinski,475995782,17.012,Q,-1,WC 37,9,Continental Championship  Matchday 7,01/11/2024,89,7,-1,5.5,-1,7,7,-1,-1.0,5.5,-1.0,7.0,7.0,-1.0,-----,Polska,05.05.2023"
"Adam Klepaczka,319247012,17.044,,120,WC 37,2,Friendly,27/09/2024,89,2,-1,3,-1,4,-1,6.5,-1.0,-1.0,-1.0,3.5,-1.0,6.0,30.04.2023 pomocnik (90'),Polska,05.05.2023"
"Amadeusz Denis,323289955,16.022,,91,WC 37,25,World Cup - Round I  Matchday 10,07/02/2025,90,5,-1,4,-1,-1,4.5,-1,-1.0,4.0,-1.0,-1.0,4.5,-1.0,30.04.2023 skrzydlowy (15'),Polska,05.05.2023"
"Atanazy Fraszczyk,325398161,15.092,,66,WC 37,34,World Cup - Round III  Matchday 3,21/03/2025,90,11,-1,1.5,2,2.5,2.5,-1,-1.0,1.5,2.0,2.5,-1.0,-1.0,30.04.2023 skrzydlowy (75'),Polska,05.05.2023"
"Ferdynand Pakosinski,320437991,16.086,,87,WC 37,15,Continental Championship - Finals,06/12/2024,89,12,-1,0.5,0.5,-1,1,-1,-1.0,0.5,0.5,-1.0,1.0,-1.0,04.04.2023 stoper (90'),Polska,05.05.2023"
"Fryderyk Trochimczuk,323871207,16.066,,42,WC 37,19,World Cup - Round I  Matchday 4,27/12/2024,89,15,-1,2,-1,4,-1,-1,-1.0,2.0,-1.0,4.0,-1.0,-1.0,30.04.2023 pomocnik (90'),Polska,05.05.2023"
"Jakub Gudzowaty,303861415,18.110,,407,WC 36,11,Continental Championship  Matchday 9,05/04/2024,87,9,4,-1,-1,-1,-1,-1,3.5,-1.0,-1.0,-1.0,-1.0,-1.0,30.04.2023 bramkarz (90'),Polska,05.05.2023"
"Jan Bujacz,318017563,17.091,Q,98,WC 36,34,World Cup - Round III  Matchday 3,09/08/2024,88,11,-1,-1,-1,5,-1,-1,-1.0,-1.0,-1.0,5.0,-1.0,-1.0,04.04.2023 pomocnik (90'),Polska,05.05.2023"
"Janusz Borowski,317963745,17.062,,141,WC 37,,Final,,,,-1,-1,-1,4.5,-1,6.5,-1.0,-1.0,-1.0,4.5,-1.0,6.5,30.04.2023 napastnik (90'),Polska,05.05.2023"
"Juliusz Sudzinski,324499185,17.019,,31,WC 37,8,Continental Championship  Matchday 6,25/10/2024,89,6,-1,-1,-1,-1,-1,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,--------,Polska,05.05.2023"
"Kalasanty Lipiec,320412112,18.003,,156,WC 36,30,World Cup - Round II  Matchday 5,19/07/2024,88,8,-1,5,5,5,-1,3.5,-1.0,5.0,5.0,-1.0,-1.0,-1.0,30.04.2023 stoper (90'),Polska,05.05.2023"
"Lech Tkocz,324031969,17.045,,52,WC 37,2,Friendly,27/09/2024,89,2,-1,-1,-1,-1,-1,6,-1.0,-1.0,-1.0,-1.0,-1.0,5.5,30.04.2023 napastnik (90'),Polska,05.05.2023"
"Lucjan Nowok,318831919,17.035,,126,WC 37,4,Continental Championship  Matchday 2,07/10/2024,89,4,-1,3,-1,2,-1,-1,-1.0,3.0,-1.0,2.0,-1.0,-1.0,31.01.2023 stoper (90'),Polska,05.05.2023"
"Maciej Kantorek,322823290,16.090,,72,WC 37,15,Continental Championship - Finals,06/12/2024,89,12,-1,-1,3,-1,-1,6.5,-1.0,-1.0,-1.0,-1.0,-1.0,6.5,30.04.2023 napastnik (90'),Polska,05.05.2023"
"Marcin Snitko,325864616,16.101,U,59,WC 37,12,Continental Championship  Matchday 10,22/11/2024,89,10,-1,4,4,-1,3,-1,-1.0,4.0,4.0,-1.0,3.0,-1.0,30.04.2023 stoper (90'),Polska,05.05.2023"
"Marian Krzyszton,316002067,17.035,,80,WC 37,4,Continental Championship  Matchday 2,07/10/2024,89,4,-1,-1,2.5,3.5,-1,-1,-1.0,-1.0,2.5,-1.0,-1.0,-1.0,15.04.2023 pomocnik (76'),Polska,05.05.2023"
"Przemyslaw Tomaszewski,327785885,16.050,,22,WC 37,21,World Cup - Round I  Matchday 6,10/01/2025,90,1,-1,4.5,-1,-1,-1,-1,-1.0,4.5,-1.0,-1.0,-1.0,-1.0,30.04.2023 stoper (90'),Polska,05.05.2023"
"Antoni Waszkiel,312323078,18.096,,229,WC 36,13,Continental Championship - Quarterfinals,19/04/2024,87,11,2,4,3.5,4.5,-1,-1,-1.0,-1.0,-1.0,4.5,-1.0,-1.0,16.03.2023 stoper (47'),Polska,05.05.2023"
"Dezyderiusz Adler,321251107,16.049,Q,117,WC 37,21,World Cup - Round I  Matchday 6,10/01/2025,90,1,-1,-1,3.5,3.5,4.5,5,-1.0,-1.0,-1.0,3.5,4.5,-1.0,29.04.2023 skrzydlowy (90'),Polska,05.05.2023"
"Edmund Knap,320540638,16.071,P,124,WC 37,18,World Cup - Round I  Matchday 3,20/12/2024,89,14,-1,-1,-1,5,4,5,-1.0,-1.0,-1.0,5.0,-1.0,-1.0,29.04.2023 pomocnik (90'),Polska,05.05.2023"
"Filon Kozub,325270310,16.088,P,61,WC 37,15,Continental Championship - Finals,06/12/2024,89,12,-1,-1,-1,4,4.5,-1,-1.0,-1.0,-1.0,4.0,4.5,-1.0,29.04.2023 pomocnik (90'),Polska,05.05.2023"
"Klaudiusz Zakwas,316836980,17.027,P,68,WC 37,7,Continental Championship  Matchday 5,18/10/2024,89,5,-1,4,-1,-1,-1,7.5,-1.0,-1.0,-1.0,-1.0,-1.0,7.5,29.04.2023 napastnik (90'),Polska,05.05.2023"
"Mateusz Stachurski,319213801,16.102,,96,WC 37,12,Continental Championship  Matchday 10,22/11/2024,89,10,-1,-1,5,-1,-1,-1,-1.0,-1.0,5.0,-1.0,-1.0,-1.0,29.04.2023 boczny_obronca (90'),Polska,05.05.2023"
"Miroslaw Basinski,323289437,16.037,,54,WC 37,23,World Cup - Round I  Matchday 8,24/01/2025,90,3,-1,5,5,3,-1,5.5,-1.0,5.0,5.0,-1.0,-1.0,-1.0,29.04.2023 skrzydlowy (46') napastnik (44'),Polska,05.05.2023"
"Pawel Kurczab,324062367,16.050,,47,WC 37,21,World Cup - Round I  Matchday 6,10/01/2025,90,1,-1,4.5,4,5.5,6,-1,-1.0,-1.0,-1.0,5.5,-1.0,-1.0,29.04.2023 skrzydlowy (44') napastnik (46'),Polska,05.05.2023"
"Tadeusz Peziol,320856328,17.016,,89,WC 37,8,Continental Championship  Matchday 6,25/10/2024,89,6,-1,5.5,-1,4.5,-1,3.5,-1.0,5.5,-1.0,4.5,-1.0,3.5,29.04.2023 pomocnik (90'),Polska,05.05.2023"
"Tomasz Gorzkowski,321473451,16.095,,32,WC 37,13,Continental Championship - Quarterfinals,29/11/2024,89,11,-1,3.5,4.5,-1,-1,-1,-1.0,3.5,4.5,-1.0,-1.0,-1.0,29.04.2023 boczny_obronca (90'),Polska,05.05.2023"
"Witold Dachowski,314102321,18.073,,243,WC 36,18,World Cup - Round I  Matchday 3,10/05/2024,87,14,5,2,-1,-1,-1,-1,5.0,-1.0,-1.0,-1.0,-1.0,-1.0,29.04.2023 bramkarz (90'),Polska,05.05.2023"
"Zdzislaw Niedziolka,323853281,17.046,,75,WC 37,2,Friendly,27/09/2024,89,2,-1,-1,-1,-1,-1,5,-1.0,-1.0,-1.0,-1.0,-1.0,5.0,29.04.2023 napastnik (90'),Polska,05.05.2023"
"Andrzej Patrzek,323375261,17.052,P,101,WC 37,1,Friendly,20/09/2024,89,1,-1,-1,-1,-1,4.5,-1,-1.0,-1.0,-1.0,-1.0,4.5,-1.0,03.05.2023 skrzydlowy (90'),Polska,05.05.2023"
"Arek Kuczynski,311467006,18.079,U,259,WC 36,17,World Cup - Round I  Matchday 2,06/05/2024,87,14,-1,3.5,4,5,5.5,4.5,-1.0,3.5,-1.0,-1.0,-1.0,4.5,03.05.2023 napastnik (90'),Polska,05.05.2023"
"Damian Zlakowski,314551374,17.036,,216,WC 37,4,Continental Championship  Matchday 2,07/10/2024,89,4,-1,3.5,2.5,-1,1.5,0,-1.0,-1.0,2.5,-1.0,-1.0,-1.0,26.04.2023 stoper (18'),Polska,05.05.2023"
"Donald Gebura,319189927,17.016,U,87,WC 37,8,Continental Championship  Matchday 6,25/10/2024,89,6,-1,-1,-1,-1,4.5,-1,-1.0,-1.0,-1.0,-1.0,4.5,-1.0,03.05.2023 skrzydlowy (90'),Polska,05.05.2023"
"Jozef Misztal,318040270,17.004,U,120,WC 37,10,Continental Championship  Matchday 8,08/11/2024,89,8,-1,4.5,-1,-1,4.5,-1,-1.0,4.5,-1.0,-1.0,4.5,-1.0,03.05.2023 stoper (90'),Polska,05.05.2023"
"Jozef Roth,328422272,16.043,,17,WC 37,22,World Cup - Round I  Matchday 7,17/01/2025,90,2,-1,2.5,-1,-1,-1,-1,-1.0,2.5,-1.0,-1.0,-1.0,-1.0,03.05.2023 stoper (90'),Polska,05.05.2023"
"M. Zielezinski,476153533,17.072,P,-1,WC 36,39,World Cup - Round V  Matchday 2,02/09/2024,88,15,-1,5.5,-1,4.5,5,4.5,-1.0,5.5,-1.0,-1.0,-1.0,-1.0,-----,Polska,05.05.2023"
"Przemyslaw Piechaczek,323462546,17.009,,94,WC 37,9,Continental Championship  Matchday 7,01/11/2024,89,7,-1,3,-1,-1,-1,-1,-1.0,3.0,-1.0,-1.0,-1.0,-1.0,03.05.2023 stoper (90'),Polska,05.05.2023"
"Sieciech Wesecki,321067554,16.080,P,111,WC 37,17,World Cup - Round I  Matchday 2,16/12/2024,89,14,-1,-1,5,-1,-1,-1,-1.0,-1.0,5.0,-1.0,-1.0,-1.0,03.05.2023 boczny_obronca (90'),Polska,05.05.2023"
"Wladyslaw Lont,318002476,16.103,,190,WC 37,12,Continental Championship  Matchday 10,22/11/2024,89,10,1.5,-1,2.5,2,3.5,-1,1.5,-1.0,-1.0,-1.0,3.5,-1.0,03.05.2023 bramkarz (90'),Polska,05.05.2023"
"Wlodzimierz Luszczynski,318974972,16.090,,127,WC 37,15,Continental Championship - Finals,06/12/2024,89,12,-1,-1,5,-1,4.5,-1,-1.0,-1.0,5.0,-1.0,-1.0,-1.0,03.05.2023 boczny_obronca (90'),Polska,05.05.2023"
"Adrian Utko,322462643,17.023,,107,WC 37,7,Continental Championship  Matchday 5,18/10/2024,89,5,-1,-1,-1,4,5.5,-1,-1.0,-1.0,-1.0,4.0,5.5,-1.0,02.05.2023 pomocnik (90'),Polska,05.05.2023"
"Andrzej Lochowicz,324514119,16.026,P,61,WC 37,25,World Cup - Round I  Matchday 10,07/02/2025,90,5,-1,-1,3.5,4,-1,7,-1.0,-1.0,3.5,4.0,-1.0,5.5,25.04.2023 napastnik (90'),Polska,05.05.2023"
"Andrzej Mlynik,327335800,15.040,,25,WC 38,3,Continental Championship  Matchday 1,16/05/2025,91,3,-1,-1,-1,3.5,4.5,-1,-1.0,-1.0,-1.0,3.5,4.5,-1.0,02.05.2023 skrzydlowy (90'),Polska,05.05.2023"
"Bogumil Aniszewski,327802240,15.111,,19,WC 37,31,World Cup - Round II  Matchday 6,07/03/2025,90,9,-1,-1,4.5,-1,-1,-1,-1.0,-1.0,4.5,-1.0,-1.0,-1.0,02.05.2023 boczny_obronca (90'),Polska,05.05.2023"
"Dawid Klimas,322743290,16.042,,32,WC 37,22,World Cup - Round I  Matchday 7,17/01/2025,90,2,-1,-1,4.5,-1,-1,-1,-1.0,-1.0,3.5,-1.0,-1.0,-1.0,02.05.2023 boczny_obronca (90'),Polska,05.05.2023"
"Jan Bucko,323266956,16.010,,75,WC 37,29,World Cup - Round II  Matchday 4,24/02/2025,90,8,-1,-1,-1,3.5,5,-1,-1.0,-1.0,-1.0,3.5,5.0,-1.0,02.05.2023 pomocnik (90'),Polska,05.05.2023"
"Krzysztof Korpas,325137733,16.061,,46,WC 37,20,World Cup - Round I  Matchday 5,03/01/2025,89,16,5,3,-1,-1,-1,-1,5.0,3.0,-1.0,-1.0,-1.0,-1.0,02.05.2023 bramkarz (90'),Polska,05.05.2023"
"Liubomyl Shubin,322629836,17.024,T,120,WC 37,7,Continental Championship  Matchday 5,18/10/2024,89,5,-1,1.5,3.5,2,-1,5,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,25.04.2023 boczny_obronca (40'),Polska,05.05.2023"
"Lukasz Geborski,322629845,16.051,,120,WC 37,21,World Cup - Round I  Matchday 6,10/01/2025,90,1,1.5,-1,3.5,3,3.5,6,-1.0,-1.0,-1.0,2.5,-1.0,4.5,25.04.2023 bramkarz (67'),Polska,05.05.2023"
"Maciej Cierlik,321816594,16.083,,54,WC 37,16,World Cup - Round I  Matchday 1,13/12/2024,89,13,-1,3.5,-1,4.5,-1,-1,-1.0,3.5,-1.0,4.5,-1.0,-1.0,02.05.2023 pomocnik (90'),Polska,05.05.2023"
"R. Gil,476284565,17.049,U,-1,WC 37,1,Friendly,20/09/2024,89,1,1,2.5,4,3.5,-1,3,-1.0,2.5,-1.0,-1.0,-1.0,2.5,-----,Polska,05.05.2023"
"Roman Goslawski,322629841,16.104,,120,WC 37,12,Continental Championship  Matchday 10,22/11/2024,89,10,-1,-1,5,3,3.5,5,-1.0,-1.0,3.5,-1.0,3.5,-1.0,02.05.2023 napastnik (27'),Polska,05.05.2023"
"Wincenty Kordas,327092503,16.032,,40,WC 37,24,World Cup - Round I  Matchday 9,31/01/2025,90,4,-1,-1,-1,3,4.5,-1,-1.0,-1.0,-1.0,3.0,4.5,-1.0,02.05.2023 skrzydlowy (90'),Polska,05.05.2023"
"Zenon Gurzynski,319296818,17.062,,88,WC 37,,Final,,,,-1,4,-1,5.5,4,3.5,-1.0,3.0,-1.0,-1.0,-1.0,3.5,02.05.2023 stoper (90'),Polska,05.05.2023"
"Bogumil Bogdziewicz,316640189,18.011,,172,WC 36,28,World Cup - Round II  Matchday 3,12/07/2024,88,7,-1,-1,-1,4.5,-1,5,-1.0,-1.0,-1.0,4.5,-1.0,5.0,30.04.2023 napastnik (90'),Polska,05.05.2023"
"Dariusz Petlic,324139093,16.042,,47,WC 37,22,World Cup - Round I  Matchday 7,17/01/2025,90,2,-1,-1,4.5,-1,-1,-1,-1.0,-1.0,4.5,-1.0,-1.0,-1.0,23.04.2023 boczny_obronca (90'),Polska,05.05.2023"
"Filip Kwoka,326380268,15.111,,26,WC 37,31,World Cup - Round II  Matchday 6,07/03/2025,90,9,-1,-1,-1,-1,-1,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,--------,Polska,05.05.2023"
"Franciszek Stefanek,319365603,17.047,T,174,WC 37,2,Friendly,27/09/2024,89,2,-1,3.5,-1,4.5,-1,-1,-1.0,3.5,-1.0,4.5,-1.0,-1.0,30.04.2023 pomocnik (90'),Polska,05.05.2023"
"Franciszek Winiewicz,322007180,16.109,H,67,WC 37,11,Continental Championship  Matchday 9,15/11/2024,89,9,-1,4,-1,-1,4.5,4,-1.0,4.0,-1.0,-1.0,4.5,4.0,30.04.2023 stoper (90'),Polska,05.05.2023"
"Gabriel Szafron,313938354,18.023,,270,WC 36,25,World Cup - Round I  Matchday 10,28/06/2024,88,5,0.5,2.5,3,3,-1,3.5,0.5,-1.0,3.0,-1.0,-1.0,-1.0,30.04.2023 boczny_obronca (90'),Polska,05.05.2023"
"Hieronim Rosolowski,313938356,17.079,U,270,WC 36,37,World Cup - Round IV  Matchday 3,23/08/2024,88,13,-1,1.5,3,-1,-1,5,-1.0,-1.0,3.0,-1.0,-1.0,5.0,30.04.2023 boczny_obronca (90'),Polska,05.05.2023"
"Jerzy Kurlapski,313938355,18.017,,270,WC 36,27,World Cup - Round II  Matchday 2,08/07/2024,88,7,-1,3,-1,5.5,4,-1,-1.0,3.0,-1.0,4.5,4.0,-1.0,30.04.2023 skrzydlowy (90'),Polska,05.05.2023"
"Marcin Zybura,323483174,16.013,,82,WC 37,28,World Cup - Round II  Matchday 3,21/02/2025,90,7,-1,4,-1,-1,4.5,-1,-1.0,4.0,-1.0,-1.0,4.5,-1.0,30.04.2023 stoper (90'),Polska,05.05.2023"
"Marek Ogrodowicz,320460067,17.007,,147,WC 37,9,Continental Championship  Matchday 7,01/11/2024,89,7,2,4,-1,-1,-1,5.5,2.0,4.0,-1.0,-1.0,-1.0,5.5,30.04.2023 bramkarz (90'),Polska,05.05.2023"
"Patryk Stawinoga,319598789,18.029,H,156,WC 36,24,World Cup - Round I  Matchday 9,21/06/2024,88,4,-1,3.5,-1,-1,5.5,-1,-1.0,3.5,-1.0,-1.0,5.0,-1.0,30.04.2023 skrzydlowy (90'),Polska,05.05.2023"
"Patryk Wakulinski,316551994,17.042,,166,WC 37,2,Friendly,27/09/2024,89,2,-1,4,5,-1,-1,-1,-1.0,4.0,5.0,-1.0,-1.0,-1.0,30.04.2023 stoper (90'),Polska,05.05.2023"
"Zbigniew Polcik,313938353,18.007,,270,WC 36,29,World Cup - Round II  Matchday 4,15/07/2024,88,8,-1,-1,-1,3.5,3,3,-1.0,-1.0,-1.0,3.5,-1.0,-1.0,30.04.2023 pomocnik (90'),Polska,05.05.2023"
"Albert Grzegorski,321777254,17.013,,96,WC 37,9,Continental Championship  Matchday 7,01/11/2024,89,7,-1,6.5,-1,5.5,-1,-1,-1.0,5.0,-1.0,4.0,-1.0,-1.0,30.04.2023 pomocnik (22'),Polska,05.05.2023"
"Alexander Koehle,323624948,16.111,,47,WC 37,11,Continental Championship  Matchday 9,15/11/2024,89,9,-1,4.5,4,-1,-1,-1,-1.0,4.5,4.0,-1.0,-1.0,-1.0,30.04.2023 stoper (90'),Polska,05.05.2023"
"Alfons Cieslikowski,319264751,17.011,,173,WC 37,9,Continental Championship  Matchday 7,01/11/2024,89,7,-1,-1,-1,-1,5.5,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,12.04.2023 skrzydlowy (23'),Polska,05.05.2023"
"Artur Labudda,322262516,16.036,,124,WC 37,23,World Cup - Round I  Matchday 8,24/01/2025,90,3,-1,5.5,5,-1,-1,-1,-1.0,5.5,5.0,-1.0,-1.0,-1.0,30.04.2023 stoper (90'),Polska,05.05.2023"
"B. Sztwiertnia,475983887,17.101,Q,-1,WC 36,33,World Cup - Round III  Matchday 2,05/08/2024,88,11,4,1.5,-1,-1,-1,-1,4.0,-1.0,-1.0,-1.0,-1.0,-1.0,-----,Polska,05.05.2023"
"Florian Fas,322605623,16.051,,68,WC 37,21,World Cup - Round I  Matchday 6,10/01/2025,90,1,-1,-1,-1,5,-1,5.5,-1.0,-1.0,-1.0,-1.0,-1.0,5.5,30.04.2023 napastnik (90'),Polska,05.05.2023"
"Franciszek Gierczak,307302552,18.082,,292,WC 36,16,World Cup - Round I  Matchday 1,03/05/2024,87,13,4,1,-1,-1,-1,-1,4.0,-1.0,-1.0,-1.0,-1.0,-1.0,30.04.2023 bramkarz (90'),Polska,05.05.2023"
"Henryk Szot,324489875,17.007,,26,WC 37,9,Continental Championship  Matchday 7,01/11/2024,89,7,-1,-1,2.5,5.5,4,-1,-1.0,-1.0,2.5,5.0,4.0,-1.0,30.04.2023 skrzydlowy (90'),Polska,05.05.2023"
"Hubert Loj,322529463,16.071,,61,WC 37,18,World Cup - Round I  Matchday 3,20/12/2024,89,14,-1,7,-1,5,5,-1,-1.0,5.5,-1.0,-1.0,5.0,-1.0,21.04.2023 pomocnik (65'),Polska,05.05.2023"
"Jerzy Gerasik,313915580,17.060,,222,WC 37,,Final,,,,-1,3.5,3.5,-1,-1,7,-1.0,-1.0,-1.0,-1.0,-1.0,6.0,30.04.2023 napastnik (90'),Polska,05.05.2023"
"Pafnucy Pawlik,326662154,17.010,,40,WC 37,9,Continental Championship  Matchday 7,01/11/2024,89,7,-1,4.5,-1,-1,-1,6,-1.0,4.5,-1.0,-1.0,-1.0,-1.0,30.04.2023 stoper (90'),Polska,05.05.2023"
"Piotr Szustak,316798577,18.059,,194,WC 36,20,World Cup - Round I  Matchday 5,24/05/2024,87,16,-1,4,-1,4.5,7,-1,-1.0,-1.0,-1.0,-1.0,5.5,-1.0,09.03.2023 skrzydlowy (81'),Polska,05.05.2023"
"Sergiusz Szramka,322648802,17.075,P,109,WC 36,38,World Cup - Round V  Matchday 1,30/08/2024,88,14,-1,-1,-1,5.5,-1,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,22.02.2023 pomocnik (36'),Polska,05.05.2023"
"Szymon Wanecki,323731141,16.046,,33,WC 37,22,World Cup - Round I  Matchday 7,17/01/2025,90,2,-1,-1,-1,-1,-1,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,--------,Polska,05.05.2023"
"Tomasz Latka,321526209,17.009,,75,WC 37,9,Continental Championship  Matchday 7,01/11/2024,89,7,-1,5,6,-1,-1,-1,-1.0,5.0,6.0,-1.0,-1.0,-1.0,30.04.2023 boczny_obronca (90'),Polska,05.05.2023"
"Walery Kunecki,319705147,17.086,,117,WC 36,36,World Cup - Round IV  Matchday 2,19/08/2024,88,13,-1,-1,-1,7,-1,4.5,-1.0,-1.0,-1.0,6.0,-1.0,-1.0,30.04.2023 pomocnik (68'),Polska,05.05.2023"
"Wiktor Ficon,325701774,15.081,,19,WC 37,37,World Cup - Round IV  Matchday 3,04/04/2025,90,13,-1,4.5,5,-1,-1,-1,-1.0,4.5,5.0,-1.0,-1.0,-1.0,30.04.2023 boczny_obronca (90'),Polska,05.05.2023"
"Ambrozy Nalej,326362090,16.039,,33,WC 37,23,World Cup - Round I  Matchday 8,24/01/2025,90,3,-1,-1,4,4,-1,4.5,-1.0,-1.0,4.0,4.0,-1.0,4.5,12.04.2023 pomocnik (90'),Polska,05.05.2023"
"Antoni Czeszak,320456484,16.054,P,152,WC 37,21,World Cup - Round I  Matchday 6,10/01/2025,90,1,-1,5,5.5,6,6,8,-1.0,5.0,5.5,-1.0,-1.0,8.0,03.05.2023 boczny_obronca (90'),Polska,05.05.2023"
"Artur Wiatrak,320783412,16.065,H,152,WC 37,19,World Cup - Round I  Matchday 4,27/12/2024,89,15,0.5,1.5,1.5,2,-1,2,-1.0,1.5,-1.0,2.0,-1.0,-1.0,15.03.2023 stoper (90'),Polska,05.05.2023"
"Dariusz Nastala,326926365,17.033,,40,WC 37,5,Continental Championship  Matchday 3,11/10/2024,89,4,-1,-1,4.5,-1,5.5,6,-1.0,-1.0,4.5,-1.0,5.5,6.0,03.05.2023 skrzydlowy (90'),Polska,05.05.2023"
"Edward Broniecki,320783414,16.091,,152,WC 37,14,Continental Championship - Semifinals,02/12/2024,89,12,0.5,2.5,-1,2.5,3,-1,0.5,2.5,-1.0,2.5,-1.0,-1.0,05.04.2023 bramkarz (90'),Polska,05.05.2023"
"Edward Drabikowski,323284686,17.005,,61,WC 37,10,Continental Championship  Matchday 8,08/11/2024,89,8,-1,-1,3,3.5,4.5,5.5,-1.0,-1.0,3.0,3.5,4.5,-1.0,03.05.2023 skrzydlowy (90'),Polska,05.05.2023"
"Edward Radziszewski,324505886,16.047,,54,WC 37,22,World Cup - Round I  Matchday 7,17/01/2025,90,2,-1,3.5,4,5,-1,4.5,-1.0,3.5,-1.0,5.0,-1.0,4.5,03.05.2023 stoper (90'),Polska,05.05.2023"
"Franciszek Jarzyna,325580094,16.102,,67,WC 37,12,Continental Championship  Matchday 10,22/11/2024,89,10,-1,5.5,5,5,-1,4,-1.0,5.5,5.0,5.0,-1.0,4.0,03.05.2023 napastnik (90'),Polska,05.05.2023"
"Horacy Kolaczyk,325165084,16.052,H,75,WC 37,21,World Cup - Round I  Matchday 6,10/01/2025,90,1,-1,3.5,-1,3.5,5,4.5,-1.0,3.5,-1.0,3.0,4.5,-1.0,03.05.2023 stoper (90'),Polska,05.05.2023"
"Jerzy Zelinski,322053955,16.037,,110,WC 37,23,World Cup - Round I  Matchday 8,24/01/2025,90,3,-1,2,2.5,3,4,3.5,-1.0,2.0,-1.0,3.0,-1.0,-1.0,12.04.2023 stoper (90'),Polska,05.05.2023"
"K. Czech,476312413,17.006,,-1,WC 37,10,Continental Championship  Matchday 8,08/11/2024,89,8,-1,3,3.5,3.5,5.5,8,-1.0,-1.0,-1.0,-1.0,4.5,8.0,-----,Polska,05.05.2023"
"Krzysztof Nowobilski,327742627,15.086,,19,WC 37,36,World Cup - Round IV  Matchday 2,31/03/2025,90,13,-1,5.5,6,-1,-1,-1,-1.0,5.5,6.0,-1.0,-1.0,-1.0,03.05.2023 boczny_obronca (90'),Polska,05.05.2023"
