"Player,Player ID,Age,Speciality,Days in Academy,WC X,Stage N,Description,Last Match Date,Season,Week,B_GK,B_CD,B_WB,B_IM,B_W,B_F,L_GK,L_CD,L_WB,L_IM,L_W,L_F,Last Match Details,Country,Last update"
"Szymek Wierciuch,324922411,16.101,,107,WC 37,18,World Cup - Round I  Matchday 3,20/12/2024,89,14,-1,-1,-1,-1,-1,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,--------,Polska,01.06.2023"
"Tomasz Szymanek,319319693,17.021,,66,WC 37,11,Continental Championship  Matchday 9,15/11/2024,89,9,-1,-1,-1,-1,-1,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,--------,Polska,01.06.2023"
"Zbigniew Golombek,316618617,18.042,,228,WC 36,27,World Cup - Round II  Matchday 2,08/07/2024,88,7,-1,4.5,5.5,5,-1,-1,-1.0,-1.0,5.5,-1.0,-1.0,-1.0,30.05.2023 boczny_obronca (90'),Polska,01.06.2023"
"Achacy Termena,308427228,19.001,Q,349,WC 36,15,Continental Championship - Finals,26/04/2024,87,12,2,5,5.5,-1,-1,5.5,2.0,-1.0,-1.0,-1.0,-1.0,5.5,30.05.2023 bramkarz (90'),Polska,01.06.2023"
"Bogusz Skornag,310004585,18.061,,311,WC 36,24,World Cup - Round I  Matchday 9,21/06/2024,88,4,-1,3.5,-1,4,3.5,5.5,-1.0,-1.0,-1.0,4.0,-1.0,-1.0,30.05.2023 pomocnik (90'),Polska,01.06.2023"
"Aleksander Dragon,319695368,16.107,U,116,WC 37,17,World Cup - Round I  Matchday 2,16/12/2024,89,14,-1,-1,-1,-1,-1,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,--------,Polska,01.06.2023"
"Dariusz Protasiuk,317466340,18.008,,206,WC 36,34,World Cup - Round III  Matchday 3,09/08/2024,88,11,-1,-1,-1,3.5,-1,4,-1.0,-1.0,-1.0,3.5,-1.0,-1.0,30.05.2023 pomocnik (90'),Polska,01.06.2023"
"Jedrzej Tatarowicz,320790239,17.008,,136,WC 37,14,Continental Championship - Semifinals,02/12/2024,89,12,-1,-1,-1,-1,-1,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,--------,Polska,01.06.2023"
"Jerzy Andersson,322691181,16.063,,66,WC 37,23,World Cup - Round I  Matchday 8,24/01/2025,90,3,-1,-1,-1,-1,-1,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,--------,Polska,01.06.2023"
"Kajetan Koscianski,322025720,17.035,T,155,WC 37,9,Continental Championship  Matchday 7,01/11/2024,89,7,2,4.5,5,-1,-1,-1,2.0,4.5,5.0,-1.0,-1.0,-1.0,30.05.2023 stoper (90'),Polska,01.06.2023"
"K. Drewczynski,476567339,17.086,,-2,WC 37,,Final,,,,-1,-1,-1,-1,5.5,4.5,-1.0,-1.0,-1.0,-1.0,5.5,-1.0,-----,Polska,18.05.2023"
"Ludwik Drogosz,320036747,16.091,,165,WC 37,19,World Cup - Round I  Matchday 4,27/12/2024,89,15,-1,-1,-1,-1,-1,2.5,-1.0,-1.0,-1.0,-1.0,-1.0,2.5,30.05.2023 napastnik (90'),Polska,01.06.2023"
"Mieczyslaw Marzejon,319190051,18.010,,185,WC 36,34,World Cup - Round III  Matchday 3,09/08/2024,88,11,-1,5.5,7,-1,6.5,-1,-1.0,5.0,-1.0,-1.0,6.5,-1.0,30.05.2023 skrzydlowy (90'),Polska,01.06.2023"
"Piotr Rapczewski,314467634,18.044,T,175,WC 36,27,World Cup - Round II  Matchday 2,08/07/2024,88,7,-1,-1,-1,-1,4.5,-1,-1.0,-1.0,-1.0,-1.0,4.0,-1.0,30.05.2023 skrzydlowy (90'),Polska,01.06.2023"
"Tomasz Ciempiel,324062313,17.041,,114,WC 37,8,Continental Championship  Matchday 6,25/10/2024,89,6,-1,-1,-1,-1,-1,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,--------,Polska,01.06.2023"
"Witold Kubajka,316799684,17.063,,221,WC 37,4,Continental Championship  Matchday 2,07/10/2024,89,4,-1,4,-1,-1,-1,-1,-1.0,4.0,-1.0,-1.0,-1.0,-1.0,30.05.2023 stoper (90'),Polska,01.06.2023"
"Adam Fialkowski,314598206,17.092,T,160,WC 36,41,World Cup - Semifinals,09/09/2024,88,16,-1,-1,-1,-1,6.5,-1,-1.0,-1.0,-1.0,-1.0,6.5,-1.0,28.05.2023 skrzydlowy (90'),Polska,01.06.2023"
"D. Stando,476617466,17.020,,-1,WC 37,11,Continental Championship  Matchday 9,15/11/2024,89,9,-1,4.5,-1,6.5,-1,-1,-1.0,4.5,-1.0,6.5,-1.0,-1.0,-----,Polska,01.06.2023"
"Ernest Tatarowicz,320134787,16.108,Q,152,WC 37,16,World Cup - Round I  Matchday 1,13/12/2024,89,13,-1,5,-1,3.5,-1,4.5,-1.0,5.0,-1.0,3.5,-1.0,4.5,28.05.2023 pomocnik (90'),Polska,01.06.2023"
"Feliks Mrowinski,320031090,16.090,,178,WC 37,19,World Cup - Round I  Matchday 4,27/12/2024,89,15,-1,-1,-1,5,-1,6,-1.0,-1.0,-1.0,5.0,-1.0,6.0,28.05.2023 napastnik (90'),Polska,01.06.2023"
"Flawiusz Romer,314368508,18.025,,203,WC 36,31,World Cup - Round II  Matchday 6,26/07/2024,88,9,-1,-1,-1,-1,-1,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,--------,Polska,01.06.2023"
"Franciszek Zbrzezniak,310840951,18.028,,278,WC 36,30,World Cup - Round II  Matchday 5,19/07/2024,88,8,2,3,-1,-1,-1,-1,2.0,-1.0,-1.0,-1.0,-1.0,-1.0,19.02.2023 bramkarz (90'),Polska,01.06.2023"
"Gerwazy Walasiak,309655628,19.021,,303,WC 36,11,Continental Championship  Matchday 9,05/04/2024,87,9,-1,5,-1,6,-1,4.5,-1.0,5.0,-1.0,-1.0,-1.0,4.5,30.04.2023 napastnik (90'),Polska,01.06.2023"
"Jerzy Majdanik,311473679,18.053,,185,WC 36,25,World Cup - Round I  Matchday 10,28/06/2024,88,5,-1,4.5,-1,-1,4,-1,-1.0,3.5,-1.0,-1.0,-1.0,-1.0,28.05.2023 stoper (90'),Polska,01.06.2023"
"Michal Karwot,319706888,17.088,H,136,WC 37,,Final,,,,-1,4.5,-1,3.5,-1,-1,-1.0,4.5,-1.0,3.5,-1.0,-1.0,07.05.2023 stoper (90'),Polska,01.06.2023"
"Miroslaw Bogucki,314468325,18.100,Q,246,WC 36,18,World Cup - Round I  Matchday 3,10/05/2024,87,14,-1,-1,-1,-1,-1,5.5,-1.0,-1.0,-1.0,-1.0,-1.0,5.5,08.02.2023 napastnik (90'),Polska,01.06.2023"
"Nikodem Firak,310434371,18.086,,353,WC 36,20,World Cup - Round I  Matchday 5,24/05/2024,87,16,-1,-1,3,-1,5,-1,-1.0,-1.0,3.0,-1.0,5.0,-1.0,21.05.2023 boczny_obronca (90'),Polska,01.06.2023"
"Orest Zaras,305772513,18.097,,314,WC 36,18,World Cup - Round I  Matchday 3,10/05/2024,87,14,-1,-1,3.5,-1,5.5,-1,-1.0,-1.0,3.5,-1.0,-1.0,-1.0,28.05.2023 boczny_obronca (90'),Polska,01.06.2023"
"Piotr Tomaszczuk,323277951,16.059,,101,WC 37,24,World Cup - Round I  Matchday 9,31/01/2025,90,4,5.5,-1,-1,-1,-1,-1,5.5,-1.0,-1.0,-1.0,-1.0,-1.0,28.05.2023 bramkarz (90'),Polska,01.06.2023"
"Slawomir Bubiak,316384166,17.045,P,169,WC 37,8,Continental Championship  Matchday 6,25/10/2024,89,6,-1,4.5,-1,6,-1,-1,-1.0,4.5,-1.0,5.5,-1.0,-1.0,28.05.2023 stoper (90'),Polska,01.06.2023"
"Slawomir Kusmierczyk,323008982,16.107,T,116,WC 37,17,World Cup - Round I  Matchday 2,16/12/2024,89,14,-1,-1,-1,4.5,-1,-1,-1.0,-1.0,-1.0,4.5,-1.0,-1.0,21.05.2023 pomocnik (90'),Polska,01.06.2023"
"Zenon Przydacz,322719252,17.017,T,80,WC 37,12,Continental Championship  Matchday 10,22/11/2024,89,10,-1,-1,5.5,-1,6,-1,-1.0,-1.0,5.5,-1.0,6.0,-1.0,28.05.2023 boczny_obronca (90'),Polska,01.06.2023"
"Andrzej Walczak,325066731,17.081,,101,WC 37,1,Friendly,20/09/2024,89,1,-1,-1,3,5,5,6,-1.0,-1.0,-1.0,5.0,5.0,-1.0,27.05.2023 pomocnik (90'),Polska,01.06.2023"
"Bogdan Karman,327118733,16.041,U,52,WC 37,27,World Cup - Round II  Matchday 2,17/02/2025,90,7,-1,3.5,3.5,4.5,-1,-1,-1.0,3.5,3.5,4.5,-1.0,-1.0,27.05.2023 boczny_obronca (90'),Polska,01.06.2023"
"Daniel Komza,317183491,17.029,U,179,WC 37,10,Continental Championship  Matchday 8,08/11/2024,89,8,-1,4.5,5,5,5,4.5,-1.0,-1.0,4.5,4.5,5.0,-1.0,06.05.2023 pomocnik (90'),Polska,01.06.2023"
"Dariusz Wyciszkiewicz,321292208,16.105,,130,WC 37,17,World Cup - Round I  Matchday 2,16/12/2024,89,14,-1,5,5,3.5,5.5,4,-1.0,5.0,5.0,-1.0,-1.0,-1.0,26.04.2023 boczny_obronca (69'),Polska,01.06.2023"
"E. Frackiewicz,476536796,17.055,,-2,WC 37,6,Continental Championship  Matchday 4,14/10/2024,89,5,2,4,3.5,4,4,6,-1.0,4.0,-1.0,4.0,4.0,6.0,-----,Polska,18.05.2023"
"Henryk Loboda,318678545,17.068,T,183,WC 37,3,Continental Championship  Matchday 1,04/10/2024,89,3,-1,5.5,5,4.5,6,6.5,-1.0,5.5,-1.0,-1.0,6.0,-1.0,27.05.2023 skrzydlowy (90'),Polska,01.06.2023"
"Jan Kaziuk,322457716,16.089,Q,94,WC 37,20,World Cup - Round I  Matchday 5,03/01/2025,89,16,-1,-1,3.5,-1,4,-1,-1.0,-1.0,3.5,-1.0,3.5,-1.0,25.04.2023 skrzydlowy (56'),Polska,01.06.2023"
"Jedrek Hauke,322332819,16.055,H,136,WC 37,24,World Cup - Round I  Matchday 9,31/01/2025,90,4,1,2,1.5,4,4,5,1.0,2.0,-1.0,-1.0,4.0,5.0,05.04.2023 napastnik (90'),Polska,01.06.2023"
"Joachim Chwierut,326533900,16.038,,45,WC 37,28,World Cup - Round II  Matchday 3,21/02/2025,90,7,-1,4.5,4.5,3,4.5,-1,-1.0,4.5,4.5,3.0,4.5,-1.0,27.05.2023 pomocnik (90'),Polska,01.06.2023"
"Juliusz Plaza,319772162,16.100,P,123,WC 37,18,World Cup - Round I  Matchday 3,20/12/2024,89,14,1.5,5.5,5.5,-1,6.5,5.5,-1.0,5.5,-1.0,-1.0,6.0,5.5,27.05.2023 napastnik (90'),Polska,01.06.2023"
"Krzysztof Przywitowski,319065049,16.109,P,206,WC 37,16,World Cup - Round I  Matchday 1,13/12/2024,89,13,1.5,3.5,4,6,-1,6.5,-1.0,-1.0,-1.0,6.0,-1.0,-1.0,06.05.2023 pomocnik (90'),Polska,01.06.2023"
"Marcin Zuzga,326296028,16.089,,79,WC 37,20,World Cup - Round I  Matchday 5,03/01/2025,89,16,4.5,-1,-1,-1,-1,-1,4.5,-1.0,-1.0,-1.0,-1.0,-1.0,27.05.2023 bramkarz (90'),Polska,01.06.2023"
"Mateusz Blajet,322691280,16.053,U,66,WC 37,25,World Cup - Round I  Matchday 10,07/02/2025,90,5,-1,3,3.5,3,-1,-1,-1.0,3.0,3.5,3.0,-1.0,-1.0,27.05.2023 stoper (90'),Polska,01.06.2023"
"Miroslaw Jozwicki,324505781,17.004,,59,WC 37,15,Continental Championship - Finals,06/12/2024,89,12,-1,-1,3,-1,4.5,-1,-1.0,-1.0,3.0,-1.0,4.5,-1.0,27.05.2023 boczny_obronca (90'),Polska,01.06.2023"
"Patryk Mrozicki,322915190,16.083,,109,WC 37,20,World Cup - Round I  Matchday 5,03/01/2025,89,16,-1,-1,-1,3.5,3.5,6.5,-1.0,-1.0,-1.0,-1.0,3.5,6.0,25.03.2023 napastnik (13'),Polska,01.06.2023"
"T. Tucholski,476379656,18.000,,-2,WC 36,36,World Cup - Round IV  Matchday 2,19/08/2024,88,13,1.5,-1,3,5.5,5,2.5,-1.0,-1.0,3.0,-1.0,5.0,-1.0,-----,Polska,06.05.2023"
"Antoni Bacia,297178840,20.089,,515,WC 36,,Final,,,,-1,5,5,6.5,5.5,-1,-1.0,-1.0,5.0,6.5,-1.0,-1.0,06.11.2022 pomocnik (90'),Polska,01.06.2023"
"Cezary Niedzwiedzki,324189102,16.079,,101,WC 37,21,World Cup - Round I  Matchday 6,10/01/2025,90,1,-1,-1,-1,-1,4.5,4,-1.0,-1.0,-1.0,-1.0,4.0,4.0,27.05.2023 skrzydlowy (90'),Polska,01.06.2023"
"Edward Gastol,302947127,20.014,,372,WC 36,,Final,,,,2,5,5.5,4.5,5,6.5,2.0,-1.0,5.5,-1.0,-1.0,-1.0,25.01.2023 bramkarz (90'),Polska,01.06.2023"
"Edward Necki,315923152,17.050,,235,WC 37,7,Continental Championship  Matchday 5,18/10/2024,89,5,-1,3,4,3.5,4.5,-1,-1.0,3.0,-1.0,-1.0,-1.0,-1.0,27.05.2023 stoper (90'),Polska,01.06.2023"
"Edward Zastawna,322150395,17.022,T,151,WC 37,11,Continental Championship  Matchday 9,15/11/2024,89,9,-1,-1,-1,3.5,5,4,-1.0,-1.0,-1.0,3.5,5.0,-1.0,27.05.2023 pomocnik (90'),Polska,01.06.2023"
"Henryk Piasny,325834522,16.022,,88,WC 37,31,World Cup - Round II  Matchday 6,07/03/2025,90,9,-1,-1,-1,-1,-1,3.5,-1.0,-1.0,-1.0,-1.0,-1.0,3.5,27.05.2023 napastnik (90'),Polska,01.06.2023"
"Jerzy Bialas,314733372,17.089,H,228,WC 37,,Final,,,,-1,3,4,4.5,5,4.5,-1.0,3.0,4.0,-1.0,-1.0,-1.0,27.05.2023 boczny_obronca (90'),Polska,01.06.2023"
"Kazimierz Walicki,307195779,20.004,,395,WC 36,,Final,,,,-1,5.5,6,-1,7,5,-1.0,5.0,6.0,-1.0,-1.0,-1.0,04.02.2023 boczny_obronca (90'),Polska,01.06.2023"
"Krzysztof Giler,321244639,17.034,,158,WC 37,9,Continental Championship  Matchday 7,01/11/2024,89,7,-1,-1,-1,5,4.5,-1,-1.0,-1.0,-1.0,5.0,4.5,-1.0,27.05.2023 skrzydlowy (90'),Polska,01.06.2023"
"Marcin Florek,319451466,17.076,,94,WC 37,1,Friendly,20/09/2024,89,1,-1,3,3.5,-1,-1,-1,-1.0,3.0,3.5,-1.0,-1.0,-1.0,27.05.2023 stoper (90'),Polska,01.06.2023"
"Marian Zimniewicz,321345023,18.035,R,164,WC 36,29,World Cup - Round II  Matchday 4,15/07/2024,88,8,-1,-1,-1,3.5,5,4.5,-1.0,-1.0,-1.0,3.5,-1.0,-1.0,27.05.2023 pomocnik (90'),Polska,01.06.2023"
"Olgierd Chmielinski,319725059,17.064,,179,WC 37,4,Continental Championship  Matchday 2,07/10/2024,89,4,-1,-1,4.5,5,5.5,-1,-1.0,-1.0,4.5,-1.0,5.5,-1.0,27.05.2023 boczny_obronca (90'),Polska,01.06.2023"
"Pawel Malesza,295904889,20.077,,535,WC 36,,Final,,,,2,3,3,5.5,4.5,-1,2.0,3.0,-1.0,-1.0,-1.0,-1.0,06.11.2022 stoper (90'),Polska,01.06.2023"
"Pawel Zak,312873642,18.028,,256,WC 36,30,World Cup - Round II  Matchday 5,19/07/2024,88,8,4.5,2.5,2,1.5,-1,-1,4.5,-1.0,2.0,-1.0,-1.0,-1.0,27.05.2023 bramkarz (90'),Polska,01.06.2023"
"Sebastian Bauman,327429565,16.015,Q,52,WC 37,33,World Cup - Round III  Matchday 2,17/03/2025,90,11,-1,-1,-1,-1,-1,5.5,-1.0,-1.0,-1.0,-1.0,-1.0,5.5,27.05.2023 napastnik (90'),Polska,01.06.2023"
"Waldemar Telakowski,306426186,19.032,,381,WC 36,10,Continental Championship  Matchday 8,29/03/2024,87,8,1.5,3.5,3.5,4,4,-1,1.5,-1.0,-1.0,-1.0,-1.0,-1.0,29.04.2023 bramkarz (90'),Polska,01.06.2023"
"Walery Czubat,301367933,20.017,,465,WC 36,,Final,,,,2,4.5,-1,5.5,-1,-1,2.0,4.5,-1.0,-1.0,-1.0,-1.0,21.01.2023 bramkarz (90'),Polska,01.06.2023"
"Antoni Nakonieczny,318828746,17.000,,172,WC 37,15,Continental Championship - Finals,06/12/2024,89,12,-1,3.5,4,5.5,4.5,-1,-1.0,3.5,4.0,4.5,-1.0,-1.0,26.05.2023 pomocnik (59'),Polska,01.06.2023"
"Arkadiusz Pacak,325734758,16.033,,67,WC 37,30,World Cup - Round II  Matchday 5,28/02/2025,90,8,-1,4,-1,-1,-1,-1,-1.0,4.0,-1.0,-1.0,-1.0,-1.0,27.05.2023 stoper (90'),Polska,01.06.2023"
"Bogdan Dolak,324492932,17.084,,102,WC 37,,Final,,,,-1,-1,-1,-1,-1,6.5,-1.0,-1.0,-1.0,-1.0,-1.0,6.5,27.05.2023 napastnik (90'),Polska,01.06.2023"
"Bogdan German,323097659,16.042,U,88,WC 37,27,World Cup - Round II  Matchday 2,17/02/2025,90,7,-1,-1,4,-1,-1,-1,-1.0,-1.0,4.0,-1.0,-1.0,-1.0,20.04.2023 boczny_obronca (90'),Polska,01.06.2023"
"Dariusz Kraski,324276561,17.034,,81,WC 37,9,Continental Championship  Matchday 7,01/11/2024,89,7,-1,4,5,-1,-1,-1,-1.0,4.0,5.0,-1.0,-1.0,-1.0,27.05.2023 stoper (90'),Polska,01.06.2023"
"Florian Uryn,321660010,16.106,,109,WC 37,17,World Cup - Round I  Matchday 2,16/12/2024,89,14,-1,-1,-1,6.5,-1,-1,-1.0,-1.0,-1.0,5.5,-1.0,-1.0,27.05.2023 pomocnik (90'),Polska,01.06.2023"
"Jaroslaw Labus,320450569,17.000,P,151,WC 37,15,Continental Championship - Finals,06/12/2024,89,12,-1,-1,-1,-1,5.5,-1,-1.0,-1.0,-1.0,-1.0,5.5,-1.0,27.05.2023 skrzydlowy (90'),Polska,01.06.2023"
"Kamil Poczwardowski,321795673,17.019,,116,WC 37,12,Continental Championship  Matchday 10,22/11/2024,89,10,-1,-1,-1,-1,-1,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,--------,Polska,01.06.2023"
"Lucjusz Florian,320049204,16.102,,144,WC 37,18,World Cup - Round I  Matchday 3,20/12/2024,89,14,5,-1,-1,-1,-1,-1,5.0,-1.0,-1.0,-1.0,-1.0,-1.0,27.05.2023 bramkarz (90'),Polska,01.06.2023"
"R. Jagura,476530345,17.111,H,-2,WC 36,36,World Cup - Round IV  Matchday 2,19/08/2024,88,13,-1,-1,-1,5.5,6.5,-1,-1.0,-1.0,-1.0,5.5,6.5,-1.0,-----,Polska,18.05.2023"
"Tymon Maleszak,318269526,17.001,,193,WC 37,15,Continental Championship - Finals,06/12/2024,89,12,-1,-1,-1,4.5,-1,-1,-1.0,-1.0,-1.0,4.5,-1.0,-1.0,27.05.2023 pomocnik (90'),Polska,01.06.2023"
"Waldemar Kilan,326217207,17.026,,46,WC 37,11,Continental Championship  Matchday 9,15/11/2024,89,9,-1,-1,-1,-1,5.5,-1,-1.0,-1.0,-1.0,-1.0,5.5,-1.0,27.05.2023 skrzydlowy (90'),Polska,01.06.2023"
"Wojciech Upojny,324233926,16.024,,60,WC 37,31,World Cup - Round II  Matchday 6,07/03/2025,90,9,-1,4.5,-1,-1,-1,-1,-1.0,4.5,-1.0,-1.0,-1.0,-1.0,27.05.2023 stoper (90'),Polska,01.06.2023"
"Artur Chachula,317814344,17.028,,143,WC 37,10,Continental Championship  Matchday 8,08/11/2024,89,8,-1,-1,-1,6.5,-1,-1,-1.0,-1.0,-1.0,5.5,-1.0,-1.0,31.05.2023 pomocnik (90'),Polska,01.06.2023"
"Benedykt Rajczakowski,313323425,18.100,T,305,WC 36,18,World Cup - Round I  Matchday 3,10/05/2024,87,14,-1,5.5,6.5,-1,-1,-1,-1.0,5.5,6.0,-1.0,-1.0,-1.0,31.05.2023 stoper (90'),Polska,01.06.2023"
"Ernest Wojdal,321452160,16.105,,129,WC 37,17,World Cup - Round I  Matchday 2,16/12/2024,89,14,-1,5,-1,-1,-1,-1,-1.0,4.5,-1.0,-1.0,-1.0,-1.0,03.05.2023 stoper (90'),Polska,01.06.2023"
"Gabriel Michnowicz,315827882,17.098,,206,WC 36,39,World Cup - Round V  Matchday 2,02/09/2024,88,15,-1,4,5,6,-1,-1,-1.0,-1.0,5.0,-1.0,-1.0,-1.0,31.05.2023 boczny_obronca (90'),Polska,01.06.2023"
"Janusz Nowara,306791537,18.090,,410,WC 36,19,World Cup - Round I  Matchday 4,17/05/2024,87,15,6,-1,-1,-1,-1,-1,5.0,-1.0,-1.0,-1.0,-1.0,-1.0,31.05.2023 bramkarz (46'),Polska,01.06.2023"
"Jedrzej Topolski,324099044,16.023,,95,WC 37,31,World Cup - Round II  Matchday 6,07/03/2025,90,9,-1,4,-1,-1,6.5,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,31.05.2023 skrzydlowy (30'),Polska,01.06.2023"
"Jozef Chmielniak,314391093,17.073,U,199,WC 37,2,Friendly,27/09/2024,89,2,-1,-1,-1,-1,-1,6.5,-1.0,-1.0,-1.0,-1.0,-1.0,6.5,31.05.2023 napastnik (90'),Polska,01.06.2023"
"Jozef Majchrowicz,315305808,17.108,Q,268,WC 36,37,World Cup - Round IV  Matchday 3,23/08/2024,88,13,-1,4.5,6.5,6,-1,-1,-1.0,-1.0,-1.0,6.0,-1.0,-1.0,03.05.2023 pomocnik (90'),Polska,01.06.2023"
"Konrad Hyjek,315562503,18.068,U,220,WC 36,23,World Cup - Round I  Matchday 8,14/06/2024,88,3,-1,-1,-1,-1,5.5,-1,-1.0,-1.0,-1.0,-1.0,5.5,-1.0,31.05.2023 skrzydlowy (90'),Polska,01.06.2023"
"Maciej Niezborala,319365846,17.059,,157,WC 37,5,Continental Championship  Matchday 3,11/10/2024,89,4,-1,-1,-1,6,-1,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,31.05.2023 pomocnik (20'),Polska,01.06.2023"
"Robert Smaruj,320947773,16.076,,101,WC 37,21,World Cup - Round I  Matchday 6,10/01/2025,90,1,-1,-1,-1,-1,6.5,-1,-1.0,-1.0,-1.0,-1.0,5.0,-1.0,31.05.2023 skrzydlowy (60'),Polska,01.06.2023"
"Waclaw Bizacki,324873733,17.039,P,81,WC 37,9,Continental Championship  Matchday 7,01/11/2024,89,7,-1,-1,-1,7,-1,-1,-1.0,-1.0,-1.0,5.5,-1.0,-1.0,31.05.2023 pomocnik (70'),Polska,01.06.2023"
"Antoni Raniszewski,321256945,16.070,,157,WC 37,22,World Cup - Round I  Matchday 7,17/01/2025,90,2,-1,-1,-1,3.5,5,3.5,-1.0,-1.0,-1.0,3.5,5.0,3.5,25.05.2023 napastnik (90'),Polska,01.06.2023"
"Cezary Bojarski,319908696,16.094,Q,151,WC 37,19,World Cup - Round I  Matchday 4,27/12/2024,89,15,-1,3.5,-1,2.5,4.5,4.5,-1.0,-1.0,-1.0,2.5,4.5,4.5,25.05.2023 skrzydlowy (90'),Polska,01.06.2023"
"Ignacy Luba,324489904,16.022,,60,WC 37,31,World Cup - Round II  Matchday 6,07/03/2025,90,9,-1,4.5,-1,5.5,4.5,-1,-1.0,4.5,-1.0,5.5,4.5,-1.0,25.05.2023 stoper (90'),Polska,01.06.2023"
"Janusz Skopowski,322241014,16.055,U,102,WC 37,24,World Cup - Round I  Matchday 9,31/01/2025,90,4,-1,2,-1,2.5,-1,-1,-1.0,2.0,-1.0,2.5,-1.0,-1.0,18.05.2023 stoper (90'),Polska,01.06.2023"
"Jerzy Kozikowski,320670608,16.091,,74,WC 37,19,World Cup - Round I  Matchday 4,27/12/2024,89,15,-1,4,4,4,4.5,5.5,-1.0,4.0,-1.0,4.0,4.5,5.5,25.05.2023 pomocnik (90'),Polska,01.06.2023"
"Krzysztof Malys,326119860,16.065,,67,WC 37,23,World Cup - Round I  Matchday 8,24/01/2025,90,3,-1,-1,3,4,5,-1,-1.0,-1.0,3.0,4.0,5.0,-1.0,25.05.2023 boczny_obronca (90'),Polska,01.06.2023"
"Leslaw Cichowski,326019699,16.036,,46,WC 37,29,World Cup - Round II  Matchday 4,24/02/2025,90,8,-1,-1,5,4.5,-1,-1,-1.0,-1.0,5.0,4.5,-1.0,-1.0,25.05.2023 boczny_obronca (90'),Polska,01.06.2023"
"Leslaw Maksymowicz,315330233,17.058,,186,WC 37,6,Continental Championship  Matchday 4,14/10/2024,89,5,2,4.5,-1,5,-1,5.5,-1.0,4.5,-1.0,5.0,-1.0,-1.0,18.05.2023 stoper (90'),Polska,01.06.2023"
"Miroslaw Ryzinski,326976313,15.106,,53,WC 37,37,World Cup - Round IV  Matchday 3,04/04/2025,90,13,-1,3,-1,4,4,-1,-1.0,3.0,-1.0,4.0,4.0,-1.0,25.05.2023 stoper (90'),Polska,01.06.2023"
"Rudolf Najduch,318548111,17.073,,207,WC 37,2,Friendly,27/09/2024,89,2,1.5,3.5,-1,3.5,-1,4,1.5,-1.0,-1.0,-1.0,-1.0,4.0,20.04.2023 bramkarz (90'),Polska,01.06.2023"
"Stanislaw Hawryluk,320946950,17.022,U,123,WC 37,11,Continental Championship  Matchday 9,15/11/2024,89,9,-1,-1,3.5,4.5,4.5,4,-1.0,-1.0,-1.0,4.5,4.5,4.0,25.05.2023 pomocnik (90'),Polska,01.06.2023"
"Aleksander Warszewski,326844549,16.091,U,74,WC 37,19,World Cup - Round I  Matchday 4,27/12/2024,89,15,-1,5,5,-1,-1,-1,-1.0,5.0,5.0,-1.0,-1.0,-1.0,27.05.2023 stoper (90'),Polska,01.06.2023"
"Edmund Lubieniec,325289454,16.102,,81,WC 37,18,World Cup - Round I  Matchday 3,20/12/2024,89,14,4.5,-1,-1,-1,-1,-1,4.5,-1.0,-1.0,-1.0,-1.0,-1.0,27.05.2023 bramkarz (90'),Polska,01.06.2023"
"Jedrzej Cieslewicz,317917666,18.026,T,200,WC 36,31,World Cup - Round II  Matchday 6,26/07/2024,88,9,-1,-1,-1,3,5,-1,-1.0,-1.0,-1.0,3.0,5.0,-1.0,27.05.2023 skrzydlowy (90'),Polska,01.06.2023"
"Jozef Styla,316314343,17.064,Q,256,WC 37,4,Continental Championship  Matchday 2,07/10/2024,89,4,-1,2,2.5,2.5,3,2,-1.0,2.0,2.5,-1.0,-1.0,-1.0,11.05.2023 stoper (90'),Polska,01.06.2023"
"Leslaw Siebida,324339741,16.109,P,95,WC 37,16,World Cup - Round I  Matchday 1,13/12/2024,89,13,-1,4.5,4.5,-1,5,-1,-1.0,4.5,4.5,-1.0,5.0,-1.0,13.05.2023 stoper (90'),Polska,01.06.2023"
"Lukasz Pisinski,316314350,17.058,,256,WC 37,6,Continental Championship  Matchday 4,14/10/2024,89,5,-1,-1,3,3,4,3.5,-1.0,-1.0,3.0,3.0,4.0,-1.0,13.05.2023 pomocnik (90'),Polska,01.06.2023"
"Marek Kosmalski,327526785,16.020,Q,53,WC 37,31,World Cup - Round II  Matchday 6,07/03/2025,90,9,-1,-1,-1,-1,-1,6.5,-1.0,-1.0,-1.0,-1.0,-1.0,6.5,27.05.2023 napastnik (90'),Polska,01.06.2023"
"Przemyslaw Koniecki,326751363,16.085,,46,WC 37,20,World Cup - Round I  Matchday 5,03/01/2025,89,16,-1,3,-1,-1,-1,-1,-1.0,3.0,-1.0,-1.0,-1.0,-1.0,27.05.2023 stoper (90'),Polska,01.06.2023"
