"Player,Player ID,Age,Speciality,Days in Academy,WC X,Stage N,Description,Last Match Date,Season,Week,B_GK,B_CD,B_WB,B_IM,B_W,B_F,L_GK,L_CD,L_WB,L_IM,L_W,L_F,Last Match Details,Country,Last update"
"Mateusz Uryga,318222932,17.060,,89,WC 37,8,Continental Championship  Matchday 6,25/10/2024,89,6,-1,1.5,-1,-1,4.5,5,-1.0,1.5,-1.0,-1.0,4.5,5.0,05.06.2023 stoper (90'),Polska,15.06.2023"
"Pawel Rynski,318140498,18.001,,235,WC 36,39,World Cup - Round V  Matchday 2,02/09/2024,88,15,-1,3.5,-1,3,4.5,5.5,-1.0,3.5,-1.0,3.0,-1.0,-1.0,22.05.2023 pomocnik (90'),Polska,15.06.2023"
"Piotr Smogur,320221618,17.068,,108,WC 37,7,Continental Championship  Matchday 5,18/10/2024,89,5,-1,-1,-1,6,5,5.5,-1.0,-1.0,-1.0,6.0,5.0,-1.0,05.06.2023 pomocnik (90'),Polska,15.06.2023"
"Szymon Majczak,326641206,16.047,Q,67,WC 37,30,World Cup - Round II  Matchday 5,28/02/2025,90,8,-1,-1,-1,-1,-1,6.5,-1.0,-1.0,-1.0,-1.0,-1.0,6.5,12.06.2023 napastnik (90'),Polska,15.06.2023"
"Wojciech Przebinda,312728903,18.014,,170,WC 36,36,World Cup - Round IV  Matchday 2,19/08/2024,88,13,5,1,-1,0.5,-1,-1,5.0,-1.0,-1.0,-1.0,-1.0,-1.0,12.06.2023 bramkarz (90'),Polska,15.06.2023"
"Adrian Durma,324915398,16.073,,89,WC 37,24,World Cup - Round I  Matchday 9,31/01/2025,90,4,-1,2,-1,3,3,-1,-1.0,2.0,-1.0,3.0,3.0,-1.0,07.06.2023 skrzydlowy (90'),Polska,15.06.2023"
"Bogumil Sarbinowski,323445183,17.109,,146,WC 36,40,World Cup - Round V  Matchday 3,06/09/2024,88,15,2,4.5,4.5,-1,5,5,2.0,4.5,4.5,-1.0,-1.0,5.0,07.06.2023 boczny_obronca (72'),Polska,15.06.2023"
"Dzierzyslaw Boch,323962999,16.061,Q,97,WC 37,26,World Cup - Round II  Matchday 1,14/02/2025,90,6,1.5,2,3.5,-1,-1,5,1.5,2.0,3.0,-1.0,-1.0,5.0,08.06.2023 boczny_obronca (90'),Polska,15.06.2023"
"Harald Szwajda,318222196,17.014,,-1,WC 37,15,Continental Championship - Finals,06/12/2024,89,12,-1,-1,-1,5.5,-1,7,-1.0,-1.0,-1.0,5.5,-1.0,7.0,-----,Polska,15.06.2023"
"Igor Bielski,324139376,17.089,,125,WC 37,2,Friendly,27/09/2024,89,2,-1,2,3.5,-1,3,5,-1.0,2.0,3.5,-1.0,3.0,4.5,10.06.2023 boczny_obronca (90'),Polska,15.06.2023"
"Lech Dudziec,321653037,16.105,,132,WC 37,19,World Cup - Round I  Matchday 4,27/12/2024,89,15,-1,3,-1,6,5.5,6,-1.0,3.0,-1.0,6.0,5.5,6.0,10.06.2023 skrzydlowy (90'),Polska,15.06.2023"
"Marian Szarkowicz,324365831,17.085,Q,104,WC 37,2,Friendly,27/09/2024,89,2,2.5,5,4.5,4.5,4,3.5,2.5,5.0,4.5,4.5,4.0,3.5,10.06.2023 skrzydlowy (90'),Polska,15.06.2023"
"P. Jocz,476339114,18.043,H,-2,WC 36,30,World Cup - Round II  Matchday 5,19/07/2024,88,8,-1,3,-1,5.5,5,6.5,-1.0,-1.0,-1.0,5.5,5.0,6.5,-----,Polska,15.05.2023"
"P. Szczesniak,476726889,18.016,Q,-2,WC 36,36,World Cup - Round IV  Matchday 2,19/08/2024,88,13,-1,3.5,-1,5.5,5.5,6.5,-1.0,-1.0,-1.0,5.5,5.0,6.5,-----,Polska,01.06.2023"
"P. Tenerowicz,475858625,17.061,,-2,WC 37,8,Continental Championship  Matchday 6,25/10/2024,89,6,-1,2.5,-1,5.5,5.5,5,-1.0,2.5,-1.0,5.5,4.0,-1.0,-----,Polska,17.04.2023"
"Rufus Chabraszewski,324510647,17.040,,69,WC 37,11,Continental Championship  Matchday 9,15/11/2024,89,9,-1,2,-1,5,-1,2.5,-1.0,2.0,-1.0,5.0,-1.0,-1.0,10.06.2023 pomocnik (90'),Polska,15.06.2023"
"Walenty Myszk,326707989,16.081,H,83,WC 37,23,World Cup - Round I  Matchday 8,24/01/2025,90,3,-1,-1,3,3.5,4,7,-1.0,-1.0,3.0,3.5,4.0,7.0,10.06.2023 napastnik (90'),Polska,15.06.2023"
"W. Kolacki,476530025,17.032,,-2,WC 37,12,Continental Championship  Matchday 10,22/11/2024,89,10,-1,2,-1,4.5,3.5,6.5,-1.0,2.0,-1.0,4.5,3.5,-1.0,-----,Polska,15.05.2023"
"Amadeusz Leszko,318270380,17.042,T,225,WC 37,10,Continental Championship  Matchday 8,08/11/2024,89,8,-1,-1,4.5,5,5.5,3,-1.0,-1.0,-1.0,5.0,-1.0,3.0,14.06.2023 pomocnik (90'),Polska,15.06.2023"
"Andrzej Herda,326688842,17.013,,80,WC 37,15,Continental Championship - Finals,06/12/2024,89,12,-1,-1,-1,2.5,-1,5.5,-1.0,-1.0,-1.0,2.5,-1.0,5.5,14.06.2023 pomocnik (90'),Polska,15.06.2023"
"Benjamin Holtkoetter,317731105,18.061,,232,WC 36,26,World Cup - Round II  Matchday 1,05/07/2024,88,6,-1,-1,3.5,5,-1,-1,-1.0,-1.0,-1.0,5.0,-1.0,-1.0,25.01.2023 pomocnik (90'),Polska,15.06.2023"
"Boguslaw Godula,320437732,17.057,,111,WC 37,8,Continental Championship  Matchday 6,25/10/2024,89,6,-1,-1,-1,6,-1,-1,-1.0,-1.0,-1.0,6.0,-1.0,-1.0,14.06.2023 pomocnik (90'),Polska,15.06.2023"
"Cezary Lepiarz,322583462,16.100,,90,WC 37,20,World Cup - Round I  Matchday 5,03/01/2025,89,16,-1,-1,-1,-1,2.5,-1,-1.0,-1.0,-1.0,-1.0,2.5,-1.0,14.06.2023 skrzydlowy (90'),Polska,15.06.2023"
"Filon Tarnawski,327610449,15.099,,69,WC 38,,Final,,,,-1,4,-1,-1,-1,-1,-1.0,4.0,-1.0,-1.0,-1.0,-1.0,14.06.2023 stoper (90'),Polska,15.06.2023"
"Herman Luczak,323556200,16.071,,131,WC 37,24,World Cup - Round I  Matchday 9,31/01/2025,90,4,-1,2.5,-1,-1,3,-1,-1.0,2.5,-1.0,-1.0,-1.0,-1.0,05.04.2023 stoper (30'),Polska,15.06.2023"
"Janusz Pyz,313474653,18.000,H,264,WC 36,39,World Cup - Round V  Matchday 2,02/09/2024,88,15,-1,3.5,-1,7,4.5,5.5,-1.0,-1.0,-1.0,6.0,-1.0,5.5,14.06.2023 napastnik (90'),Polska,15.06.2023"
"Jaropelk Gdowski,314778836,18.025,,246,WC 36,34,World Cup - Round III  Matchday 3,09/08/2024,88,11,1,3,-1,5,3.5,-1,-1.0,-1.0,-1.0,-1.0,3.5,-1.0,14.06.2023 skrzydlowy (90'),Polska,15.06.2023"
"Olgierd Bularz,318429195,18.070,,200,WC 36,24,World Cup - Round I  Matchday 9,21/06/2024,88,4,3.5,-1,4,4.5,4,-1,2.5,-1.0,-1.0,-1.0,4.0,-1.0,14.06.2023 bramkarz (90'),Polska,15.06.2023"
"Przemyslaw Nalepa,320007407,17.086,,137,WC 37,2,Friendly,27/09/2024,89,2,-1,2.5,2.5,2,-1,-1,-1.0,2.5,2.5,-1.0,-1.0,-1.0,14.06.2023 stoper (90'),Polska,15.06.2023"
"Swietoslaw Gradek,315013885,18.102,P,271,WC 36,20,World Cup - Round I  Matchday 5,24/05/2024,87,16,-1,3.5,4,4,6,6.5,-1.0,-1.0,-1.0,4.0,-1.0,6.0,12.04.2023 pomocnik (90'),Polska,15.06.2023"
"T. Kolcz,476519939,18.046,,-2,WC 36,30,World Cup - Round II  Matchday 5,19/07/2024,88,8,-1,-1,3.5,7,-1,5.5,-1.0,-1.0,-1.0,6.0,-1.0,5.5,-----,Polska,15.05.2023"
"Tomasz Frasz,320036484,17.093,P,118,WC 37,1,Friendly,20/09/2024,89,1,-1,-1,-1,4.5,-1,-1,-1.0,-1.0,-1.0,4.5,-1.0,-1.0,15.03.2023 pomocnik (90'),Polska,15.06.2023"
"Amadeusz Sajewicz,320895806,17.023,,88,WC 37,14,Continental Championship - Semifinals,02/12/2024,89,12,-1,-1,-1,5.5,-1,-1,-1.0,-1.0,-1.0,5.5,-1.0,-1.0,11.06.2023 pomocnik (90'),Polska,15.06.2023"
"Andrzej Krywko,320849084,18.021,T,172,WC 36,34,World Cup - Round III  Matchday 3,09/08/2024,88,11,-1,-1,-1,5.5,-1,-1,-1.0,-1.0,-1.0,4.5,-1.0,-1.0,11.06.2023 pomocnik (90'),Polska,15.06.2023"
"Cezary Ubski,315188028,18.099,,221,WC 36,20,World Cup - Round I  Matchday 5,24/05/2024,87,16,-1,-1,-1,-1,7.5,-1,-1.0,-1.0,-1.0,-1.0,6.0,-1.0,11.06.2023 skrzydlowy (90'),Polska,15.06.2023"
"Emil Koldys,322463132,17.012,U,-1,WC 37,16,World Cup - Round I  Matchday 1,13/12/2024,89,13,-1,-1,-1,-1,5.5,7,-1.0,-1.0,-1.0,-1.0,5.5,-1.0,-----,Polska,15.06.2023"
"Janusz Kaszubowski,320315329,17.048,,116,WC 37,9,Continental Championship  Matchday 7,01/11/2024,89,7,-1,-1,-1,5,-1,-1,-1.0,-1.0,-1.0,5.0,-1.0,-1.0,11.06.2023 pomocnik (90'),Polska,15.06.2023"
"Jaroslaw Skuza,306738524,19.087,,354,WC 36,2,Friendly,16/02/2024,87,2,-1,-1,3,-1,-1,6.5,-1.0,-1.0,3.0,-1.0,-1.0,6.0,19.03.2023 boczny_obronca (90'),Polska,15.06.2023"
"Jerzy Rogolski,317172041,17.049,,189,WC 37,9,Continental Championship  Matchday 7,01/11/2024,89,7,5,-1,-1,-1,-1,-1,4.5,-1.0,-1.0,-1.0,-1.0,-1.0,04.06.2023 bramkarz (49'),Polska,15.06.2023"
"Krzysztof Babiuch,310861051,18.031,,228,WC 36,32,World Cup - Round III  Matchday 1,02/08/2024,88,10,-1,-1,-1,-1,-1,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,--------,Polska,15.06.2023"
"Mariusz Rola,306765635,18.109,H,367,WC 36,19,World Cup - Round I  Matchday 4,17/05/2024,87,15,-1,5.5,6.5,-1,-1,-1,-1.0,5.5,6.0,-1.0,-1.0,-1.0,11.06.2023 boczny_obronca (90'),Polska,15.06.2023"
"Patryk Nowacki,316184012,18.040,R,235,WC 36,31,World Cup - Round II  Matchday 6,26/07/2024,88,9,-1,-1,4.5,3.5,-1,-1,-1.0,-1.0,4.5,3.5,-1.0,-1.0,11.06.2023 boczny_obronca (90'),Polska,15.06.2023"
"Piotr Czekanski,324469142,17.070,,102,WC 37,6,Continental Championship  Matchday 4,14/10/2024,89,5,-1,5.5,-1,-1,-1,-1,-1.0,5.5,-1.0,-1.0,-1.0,-1.0,11.06.2023 stoper (90'),Polska,15.06.2023"
"Radoslaw Mroczny,320133795,17.106,P,-1,WC 36,41,World Cup - Semifinals,09/09/2024,88,16,-1,5.5,-1,-1,-1,-1,-1.0,5.5,-1.0,-1.0,-1.0,-1.0,-----,Polska,15.06.2023"
"Scibor Omilian,320036659,16.095,,67,WC 37,21,World Cup - Round I  Matchday 6,10/01/2025,90,1,-1,5,4.5,6,-1,-1,-1.0,5.0,-1.0,-1.0,-1.0,-1.0,11.06.2023 stoper (90'),Polska,15.06.2023"
"Wszeciech Badecki,311247136,18.031,U,214,WC 36,32,World Cup - Round III  Matchday 1,02/08/2024,88,10,-1,-1,-1,-1,-1,7.5,-1.0,-1.0,-1.0,-1.0,-1.0,6.0,11.06.2023 napastnik (90'),Polska,15.06.2023"
"Zdzislaw Sobkowski,325701451,16.013,,105,WC 37,36,World Cup - Round IV  Matchday 2,31/03/2025,90,13,-1,-1,-1,-1,5.5,-1,-1.0,-1.0,-1.0,-1.0,5.5,-1.0,11.06.2023 skrzydlowy (90'),Polska,15.06.2023"
"Adrian Wojslaw,322241874,16.065,P,147,WC 37,25,World Cup - Round I  Matchday 10,07/02/2025,90,5,1,1.5,3.5,5.5,5.5,-1,-1.0,-1.0,3.5,5.5,5.5,-1.0,11.06.2023 boczny_obronca (90'),Polska,15.06.2023"
"Dawid Niedbalski,325289372,16.077,Q,116,WC 37,23,World Cup - Round I  Matchday 8,24/01/2025,90,3,2,4,5,3,6,-1,2.0,4.0,5.0,-1.0,4.5,-1.0,11.06.2023 skrzydlowy (30'),Polska,15.06.2023"
"K. Kulacz,476407020,17.041,P,-2,WC 37,10,Continental Championship  Matchday 8,08/11/2024,89,8,-1,6.5,6,5.5,5.5,-1,-1.0,6.5,6.0,-1.0,5.5,-1.0,-----,Polska,15.05.2023"
"Lukian Zhylkin,324543501,16.025,H,108,WC 37,34,World Cup - Round III  Matchday 3,21/03/2025,90,11,-1,4.5,5,5,6,2.5,-1.0,4.5,5.0,5.0,6.0,-1.0,11.06.2023 boczny_obronca (90'),Polska,15.06.2023"
"M. Jakielaszek,476289990,17.052,,-2,WC 37,9,Continental Championship  Matchday 7,01/11/2024,89,7,-1,4.5,5.5,5.5,7.5,3.5,-1.0,-1.0,-1.0,5.5,6.5,-1.0,-----,Polska,27.04.2023"
"Marcin Wiecki,322068541,16.094,U,140,WC 37,21,World Cup - Round I  Matchday 6,10/01/2025,90,1,2.5,5,4.5,5.5,5,3.5,2.5,5.0,4.5,5.5,5.0,3.5,11.06.2023 bramkarz (90'),Polska,15.06.2023"
"Michal Baczyk,322886321,17.066,,134,WC 37,7,Continental Championship  Matchday 5,18/10/2024,89,5,-1,3.5,4,4.5,-1,6,-1.0,-1.0,-1.0,-1.0,-1.0,6.0,28.03.2023 napastnik (90'),Polska,15.06.2023"
"Radoslaw Pycia,324365677,17.035,,102,WC 37,11,Continental Championship  Matchday 9,15/11/2024,89,9,-1,3.5,4,5,-1,4.5,-1.0,3.5,4.0,5.0,-1.0,-1.0,18.05.2023 boczny_obronca (90'),Polska,15.06.2023"
"Rajmund Szajter,326295436,16.017,,65,WC 37,35,World Cup - Round IV  Matchday 1,28/03/2025,90,12,-1,-1,4,-1,-1,-1,-1.0,-1.0,4.0,-1.0,-1.0,-1.0,20.04.2023 boczny_obronca (90'),Polska,15.06.2023"
"Sulislaw Olecki,325044906,16.029,,80,WC 37,33,World Cup - Round III  Matchday 2,17/03/2025,90,11,-1,3.5,4,5,5,-1,-1.0,3.5,4.0,5.0,5.0,-1.0,11.06.2023 skrzydlowy (90'),Polska,15.06.2023"
"Wilhelm Zawiola,324873524,17.061,T,72,WC 37,8,Continental Championship  Matchday 6,25/10/2024,89,6,2,-1,4.5,-1,4.5,-1,2.0,-1.0,4.5,-1.0,4.5,-1.0,25.05.2023 bramkarz (41'),Polska,15.06.2023"
"Arkadiusz Pielesz,325811707,16.099,,61,WC 37,20,World Cup - Round I  Matchday 5,03/01/2025,89,16,1.5,3,3.5,5,-1,5,1.5,3.0,3.5,5.0,-1.0,5.0,10.06.2023 stoper (90'),Polska,15.06.2023"
"Wlodzimierz Swierzak,328239857,16.057,,61,WC 37,27,World Cup - Round II  Matchday 2,17/02/2025,90,7,-1,-1,-1,4.5,-1,5,-1.0,-1.0,-1.0,4.5,-1.0,5.0,14.06.2023 napastnik (90'),Polska,15.06.2023"
"Albert Matejuk,320872034,16.104,,60,WC 37,19,World Cup - Round I  Matchday 4,27/12/2024,89,15,-1,-1,-1,5.5,-1,-1,-1.0,-1.0,-1.0,5.5,-1.0,-1.0,09.06.2023 pomocnik (90'),Polska,15.06.2023"
"Tadeusz Ciachorowski,327093254,16.010,,60,WC 37,37,World Cup - Round IV  Matchday 3,04/04/2025,90,13,-1,2,-1,4.5,4.5,4,-1.0,2.0,-1.0,4.5,4.5,4.0,15.06.2023 pomocnik (90'),Polska,15.06.2023"
"Artur Swirgon,320690134,17.049,H,60,WC 37,9,Continental Championship  Matchday 7,01/11/2024,89,7,-1,-1,-1,5,-1,-1,-1.0,-1.0,-1.0,5.0,-1.0,-1.0,09.06.2023 pomocnik (90'),Polska,15.06.2023"
"Maciej Bajan,324499115,16.073,,60,WC 37,24,World Cup - Round I  Matchday 9,31/01/2025,90,4,-1,-1,-1,-1,-1,7.5,-1.0,-1.0,-1.0,-1.0,-1.0,7.5,07.06.2023 napastnik (70'),Polska,15.06.2023"
"Hieronim Puchalka,328240761,16.083,,59,WC 37,22,World Cup - Round I  Matchday 7,17/01/2025,90,2,2,-1,-1,-1,-1,3.5,2.0,-1.0,-1.0,-1.0,-1.0,3.5,15.06.2023 napastnik (90'),Polska,15.06.2023"
"Ludomir Granieczny,325928097,16.009,H,61,WC 37,37,World Cup - Round IV  Matchday 3,04/04/2025,90,13,-1,-1,3.5,-1,-1,-1,-1.0,-1.0,3.5,-1.0,-1.0,-1.0,13.06.2023 boczny_obronca (90'),Polska,15.06.2023"
"Stanislaw Miga,325289133,16.004,,60,WC 37,38,World Cup - Round V  Matchday 1,11/04/2025,90,14,-1,-1,3.5,6,5,4.5,-1.0,-1.0,3.5,6.0,5.0,4.5,13.06.2023 pomocnik (90'),Polska,15.06.2023"
"Jan Rajtulec,328165639,15.083,P,60,WC 38,2,Friendly,09/05/2025,91,2,-1,-1,4.5,-1,4,-1,-1.0,-1.0,4.5,-1.0,4.0,-1.0,11.06.2023 skrzydlowy (90'),Polska,15.06.2023"
"Marian Szachewicz,326661988,16.070,T,60,WC 37,24,World Cup - Round I  Matchday 9,31/01/2025,90,4,-1,-1,-1,-1,-1,5,-1.0,-1.0,-1.0,-1.0,-1.0,5.0,30.04.2023 napastnik (90'),Polska,15.06.2023"
"Marcin Forczek,326225030,16.044,U,60,WC 37,30,World Cup - Round II  Matchday 5,28/02/2025,90,8,-1,5.5,-1,5,-1,-1,-1.0,5.5,-1.0,5.0,-1.0,-1.0,14.06.2023 pomocnik (90'),Polska,15.06.2023"
"Lutomysl Ludwikowski,328220545,16.070,,60,WC 37,24,World Cup - Round I  Matchday 9,31/01/2025,90,4,4.5,1.5,-1,-1,-1,-1,4.5,1.5,-1.0,-1.0,-1.0,-1.0,11.06.2023 bramkarz (90'),Polska,15.06.2023"
"Jakub Gontarek,327481931,16.033,Q,60,WC 37,32,World Cup - Round III  Matchday 1,14/03/2025,90,10,-1,5,-1,4.5,-1,-1,-1.0,5.0,-1.0,4.5,-1.0,-1.0,09.06.2023 stoper (90'),Polska,15.06.2023"
"Adrian Brojanowski,325855709,16.023,,59,WC 37,34,World Cup - Round III  Matchday 3,21/03/2025,90,11,-1,2.5,-1,4,4.5,-1,-1.0,2.5,-1.0,4.0,4.5,-1.0,13.06.2023 skrzydlowy (90'),Polska,15.06.2023"
"Henryk Dumalo,325734143,16.054,H,59,WC 37,28,World Cup - Round II  Matchday 3,21/02/2025,90,7,-1,-1,4,-1,5,-1,-1.0,-1.0,4.0,-1.0,5.0,-1.0,15.05.2023 boczny_obronca (90'),Polska,15.06.2023"
"Alojzy Soboniak,327834996,16.044,,60,WC 37,30,World Cup - Round II  Matchday 5,28/02/2025,90,8,-1,-1,3.5,5.5,-1,-1,-1.0,-1.0,3.5,5.5,-1.0,-1.0,13.06.2023 pomocnik (84'),Polska,15.06.2023"
"Kazimierz Pstragowski,327383494,16.027,,60,WC 37,33,World Cup - Round III  Matchday 2,17/03/2025,90,11,-1,2.5,4,4,5,-1,-1.0,2.5,4.0,4.0,5.0,-1.0,11.06.2023 pomocnik (90'),Polska,15.06.2023"
"Franciszek Saluda,327072820,16.083,,60,WC 37,22,World Cup - Round I  Matchday 7,17/01/2025,90,2,-1,-1,-1,-1,4.5,4.5,-1.0,-1.0,-1.0,-1.0,4.5,4.5,04.06.2023 skrzydlowy (90'),Polska,15.06.2023"
"Lukasz Cichosz,328220479,15.108,Q,60,WC 37,40,World Cup - Round V  Matchday 3,18/04/2025,90,15,-1,-1,-1,3,-1,-1,-1.0,-1.0,-1.0,3.0,-1.0,-1.0,10.06.2023 pomocnik (90'),Polska,15.06.2023"
"Bartlomiej Smolana,326983131,15.102,H,60,WC 38,,Final,,,,-1,2,3,4.5,4.5,-1,-1.0,2.0,3.0,4.5,4.5,-1.0,08.06.2023 pomocnik (90'),Polska,15.06.2023"
"Boleslaw Zelisko,323678764,17.049,,59,WC 37,9,Continental Championship  Matchday 7,01/11/2024,89,7,4.5,-1,-1,-1,-1,-1,4.5,-1.0,-1.0,-1.0,-1.0,-1.0,18.04.2023 bramkarz (90'),Polska,15.06.2023"
"Mieczyslaw Ciesielczuk,327994684,15.086,,60,WC 38,2,Friendly,09/05/2025,91,2,4,-1,-1,-1,-1,-1,4.0,-1.0,-1.0,-1.0,-1.0,-1.0,23.04.2023 bramkarz (90'),Polska,15.06.2023"
"Czeslaw Elwertowski,323271986,16.072,,60,WC 37,24,World Cup - Round I  Matchday 9,31/01/2025,90,4,-1,5,4.5,3,-1,-1,-1.0,5.0,4.5,3.0,-1.0,-1.0,13.06.2023 boczny_obronca (90'),Polska,15.06.2023"
"Stanislaw Zwolski,327482446,15.110,,60,WC 37,40,World Cup - Round V  Matchday 3,18/04/2025,90,15,-1,-1,-1,4.5,-1,7,-1.0,-1.0,-1.0,4.5,-1.0,7.0,12.06.2023 pomocnik (90'),Polska,15.06.2023"
"Olgierd Gostomski,328202851,15.101,H,60,WC 38,,Final,,,,-1,-1,-1,4,5.5,4.5,-1.0,-1.0,-1.0,4.0,5.5,4.5,12.06.2023 skrzydlowy (90'),Polska,15.06.2023"
"Krzysztof Modelski,328598364,15.077,,60,WC 38,4,Continental Championship  Matchday 2,19/05/2025,91,4,-1,-1,4,6,-1,4.5,-1.0,-1.0,4.0,6.0,-1.0,4.5,14.06.2023 boczny_obronca (90'),Polska,15.06.2023"
"Jakub Kic,328313717,16.068,,59,WC 37,25,World Cup - Round I  Matchday 10,07/02/2025,90,5,-1,-1,-1,5.5,-1,5.5,-1.0,-1.0,-1.0,5.5,-1.0,5.5,15.06.2023 pomocnik (90'),Polska,15.06.2023"
"Marian Witkowski,327609827,15.103,,60,WC 38,,Final,,,,-1,3,-1,4,5.5,-1,-1.0,3.0,-1.0,4.0,5.5,-1.0,13.06.2023 stoper (90'),Polska,15.06.2023"
"Witold Plaza,319504547,16.111,,60,WC 37,18,World Cup - Round I  Matchday 3,20/12/2024,89,14,-1,-1,-1,4.5,-1,-1,-1.0,-1.0,-1.0,4.5,-1.0,-1.0,07.05.2023 pomocnik (90'),Polska,15.06.2023"
"Franciszek Anusiak,326380475,17.024,H,60,WC 37,13,Continental Championship - Quarterfinals,29/11/2024,89,11,-1,-1,3.5,3.5,5.5,4,-1.0,-1.0,3.5,3.5,5.5,4.0,30.05.2023 skrzydlowy (90'),Polska,15.06.2023"
"Werner Goch,326558034,16.047,,60,WC 37,30,World Cup - Round II  Matchday 5,28/02/2025,90,8,-1,-1,4,4.5,5.5,7,-1.0,-1.0,4.0,4.5,5.5,7.0,15.06.2023 skrzydlowy (90'),Polska,15.06.2023"
"Robert Burzykowski,326269069,16.035,,60,WC 37,31,World Cup - Round II  Matchday 6,07/03/2025,90,9,-1,-1,4,-1,4.5,-1,-1.0,-1.0,4.0,-1.0,4.5,-1.0,12.06.2023 skrzydlowy (90'),Polska,15.06.2023"
"Jan Kobielusz,326405920,17.017,,60,WC 37,15,Continental Championship - Finals,06/12/2024,89,12,-1,-1,4,5,5.5,-1,-1.0,-1.0,4.0,5.0,5.5,-1.0,09.06.2023 skrzydlowy (90'),Polska,15.06.2023"
"Robert Janeczek,319580385,17.024,H,60,WC 37,13,Continental Championship - Quarterfinals,29/11/2024,89,11,-1,3,3.5,3.5,4,4,-1.0,3.0,3.5,3.5,4.0,4.0,08.06.2023 skrzydlowy (90'),Polska,15.06.2023"
"Baltazar Cegielka,327045383,16.071,,60,WC 37,24,World Cup - Round I  Matchday 9,31/01/2025,90,4,-1,4,-1,-1,-1,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,18.04.2023 stoper (44'),Polska,15.06.2023"
"Adam Karpinski,320262324,17.042,,60,WC 37,10,Continental Championship  Matchday 8,08/11/2024,89,8,-1,-1,-1,-1,-1,6.5,-1.0,-1.0,-1.0,-1.0,-1.0,6.5,12.06.2023 napastnik (90'),Polska,15.06.2023"
"Konrad Szpajcher,328442485,16.050,,60,WC 37,29,World Cup - Round II  Matchday 4,24/02/2025,90,8,1.5,-1,2,0.5,1,-1,1.5,-1.0,1.5,0.5,1.0,-1.0,13.06.2023 bramkarz (90'),Polska,15.06.2023"
"Ryszard Matusiak,327591691,16.043,,60,WC 37,30,World Cup - Round II  Matchday 5,28/02/2025,90,8,-1,-1,-1,3.5,6.5,4.5,-1.0,-1.0,-1.0,3.5,6.5,4.5,14.06.2023 skrzydlowy (90'),Polska,15.06.2023"
"Robert Kempka,327202439,15.107,,60,WC 37,41,World Cup - Semifinals,21/04/2025,90,16,-1,4.5,5,4,5,-1,-1.0,4.5,5.0,4.0,5.0,-1.0,13.06.2023 stoper (90'),Polska,15.06.2023"
"Damian Walko,320133731,17.028,S,60,WC 37,12,Continental Championship  Matchday 10,22/11/2024,89,10,1,-1,-1,4.5,4.5,3.5,1.0,-1.0,-1.0,4.5,4.5,3.5,12.06.2023 pomocnik (90'),Polska,15.06.2023"
"Maurycy Megger,328015890,16.103,,59,WC 37,20,World Cup - Round I  Matchday 5,03/01/2025,89,16,-1,-1,-1,5,-1,-1,-1.0,-1.0,-1.0,5.0,-1.0,-1.0,11.06.2023 pomocnik (90'),Polska,15.06.2023"
"Maurycy Jedynski,328064385,16.006,,60,WC 37,37,World Cup - Round IV  Matchday 3,04/04/2025,90,13,-1,-1,-1,-1,5,7,-1.0,-1.0,-1.0,-1.0,5.0,7.0,10.06.2023 napastnik (90'),Polska,15.06.2023"
"Andrzej Gomoluch,327045302,16.038,,60,WC 37,31,World Cup - Round II  Matchday 6,07/03/2025,90,9,-1,2.5,3.5,-1,-1,6.5,-1.0,2.5,3.5,-1.0,-1.0,6.5,14.06.2023 napastnik (90'),Polska,15.06.2023"
"Jonas Jebsen,321432579,17.053,Q,60,WC 37,9,Continental Championship  Matchday 7,01/11/2024,89,7,-1,-1,-1,-1,-1,5,-1.0,-1.0,-1.0,-1.0,-1.0,5.0,12.06.2023 napastnik (90'),Polska,15.06.2023"
"Kornel Gromysz,328240411,16.073,,60,WC 37,24,World Cup - Round I  Matchday 9,31/01/2025,90,4,-1,-1,4,4.5,6.5,6.5,-1.0,-1.0,4.0,4.5,5.0,-1.0,13.06.2023 boczny_obronca (90'),Polska,15.06.2023"
"Aleksander Slosarczyk,326249431,16.036,P,60,WC 37,31,World Cup - Round II  Matchday 6,07/03/2025,90,9,-1,-1,-1,-1,4,5,-1.0,-1.0,-1.0,-1.0,4.0,5.0,15.06.2023 napastnik (90'),Polska,15.06.2023"
"Wiktor Duda,326433645,15.098,,60,WC 38,,Final,,,,-1,3.5,-1,5,5,-1,-1.0,-1.0,-1.0,-1.0,4.0,-1.0,14.06.2023 skrzydlowy (90'),Polska,15.06.2023"
"Krzysztof Czeszejko,326295653,16.009,,60,WC 37,37,World Cup - Round IV  Matchday 3,04/04/2025,90,13,-1,-1,-1,6.5,4.5,-1,-1.0,-1.0,-1.0,6.5,4.5,-1.0,15.06.2023 skrzydlowy (120'),Polska,15.06.2023"
"Andrzej Karkocha,327791979,16.034,P,60,WC 37,31,World Cup - Round II  Matchday 6,07/03/2025,90,9,-1,-1,-1,6,-1,-1,-1.0,-1.0,-1.0,5.0,-1.0,-1.0,13.06.2023 pomocnik (90'),Polska,15.06.2023"
