"Player,Player ID,Age,Speciality,Days in Academy,WC X,Stage N,Description,Last Match Date,Season,Week,B_GK,B_CD,B_WB,B_IM,B_W,B_F,L_GK,L_CD,L_WB,L_IM,L_W,L_F,Last Match Details,Country,Last update"
"Amadeusz Trepanowski,322630859,17.108,P,163,WC 37,2,Friendly,27/09/2024,89,2,-1,-1,6,-1,-1,-1,-1.0,-1.0,6.0,-1.0,-1.0,-1.0,03.07.2023 boczny_obronca (90'),Polska,04.07.2023"
"Bartek Bystron,329379215,16.076,,20,WC 37,27,World Cup - Round II  Matchday 2,17/02/2025,90,7,-1,-1,-1,-1,-1,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,--------,Polska,04.07.2023"
"Bogdan Franczak,326118790,17.067,T,93,WC 37,9,Continental Championship  Matchday 7,01/11/2024,89,7,-1,-1,-1,-1,4.5,-1,-1.0,-1.0,-1.0,-1.0,4.5,-1.0,01.05.2023 skrzydlowy (90'),Polska,04.07.2023"
"Dariusz Sosik,329358276,16.055,,63,WC 37,31,World Cup - Round II  Matchday 6,07/03/2025,90,9,-1,-1,-1,-1,4.5,-1,-1.0,-1.0,-1.0,-1.0,4.5,-1.0,03.07.2023 skrzydlowy (90'),Polska,04.07.2023"
"Eduard Poliakov,323652011,17.100,,133,WC 37,3,Continental Championship  Matchday 1,04/10/2024,89,3,-1,5,-1,-1,-1,-1,-1.0,5.0,-1.0,-1.0,-1.0,-1.0,03.07.2023 stoper (90'),Polska,04.07.2023"
"Eligiusz Jarmijak,324910165,17.049,P,128,WC 37,12,Continental Championship  Matchday 10,22/11/2024,89,10,-1,-1,-1,-1,6,-1,-1.0,-1.0,-1.0,-1.0,6.0,-1.0,03.07.2023 skrzydlowy (90'),Polska,04.07.2023"
"Eustachy Miekina,314832161,19.017,H,310,WC 36,19,World Cup - Round I  Matchday 4,17/05/2024,87,15,-1,7.5,7,-1,-1,-1,-1.0,5.5,5.5,-1.0,-1.0,-1.0,06.06.2023 boczny_obronca (8'),Polska,04.07.2023"
"Henryk Kuterski,328700549,15.079,,56,WC 38,8,Continental Championship  Matchday 6,06/06/2025,91,6,4.5,-1,-1,-1,-1,-1,4.5,-1.0,-1.0,-1.0,-1.0,-1.0,03.07.2023 bramkarz (90'),Polska,04.07.2023"
"Marek Gembala,322025110,17.027,,191,WC 37,17,World Cup - Round I  Matchday 2,16/12/2024,89,14,-1,-1,-1,-1,-1,7.5,-1.0,-1.0,-1.0,-1.0,-1.0,7.5,03.07.2023 napastnik (90'),Polska,04.07.2023"
"Piotr Sztaba,320799274,18.073,,204,WC 36,28,World Cup - Round II  Matchday 3,12/07/2024,88,7,-1,4.5,-1,-1,-1,-1,-1.0,4.5,-1.0,-1.0,-1.0,-1.0,03.07.2023 stoper (90'),Polska,04.07.2023"
"Robert Walek,314942390,18.006,,247,WC 37,,Final,,,,-1,-1,-1,-1,6,7,-1.0,-1.0,-1.0,-1.0,-1.0,7.0,03.07.2023 napastnik (90'),Polska,04.07.2023"
"Szymon Chwala,324234040,17.042,,142,WC 37,14,Continental Championship - Semifinals,02/12/2024,89,12,-1,6,-1,-1,-1,-1,-1.0,6.0,-1.0,-1.0,-1.0,-1.0,03.07.2023 stoper (90'),Polska,04.07.2023"
"Walenty Jafra,314441544,19.010,,317,WC 36,20,World Cup - Round I  Matchday 5,24/05/2024,87,16,-1,-1,-1,-1,6,-1,-1.0,-1.0,-1.0,-1.0,5.0,-1.0,29.03.2023 skrzydlowy (8'),Polska,04.07.2023"
"Witold Lubas,319621774,18.053,P,225,WC 36,31,World Cup - Round II  Matchday 6,26/07/2024,88,9,-1,-1,-1,7,-1,-1,-1.0,-1.0,-1.0,7.0,-1.0,-1.0,03.07.2023 pomocnik (90'),Polska,04.07.2023"
"Abelard Godlewski,322472999,17.090,,182,WC 37,6,Continental Championship  Matchday 4,14/10/2024,89,5,-1,-1,-1,6.5,-1,-1,-1.0,-1.0,-1.0,6.0,-1.0,-1.0,30.06.2023 pomocnik (90'),Polska,04.07.2023"
"Andrzej Pazdur,308841031,18.084,,413,WC 36,25,World Cup - Round I  Matchday 10,28/06/2024,88,5,-1,7,-1,4,-1,-1,-1.0,5.5,-1.0,-1.0,-1.0,-1.0,28.06.2023 stoper (63'),Polska,04.07.2023"
"Arkadiusz Masztalerz,324928022,17.057,T,134,WC 37,11,Continental Championship  Matchday 9,15/11/2024,89,9,-1,-1,-1,3.5,6,6,-1.0,-1.0,-1.0,3.5,-1.0,-1.0,30.06.2023 pomocnik (90'),Polska,04.07.2023"
"Dariusz Russek,324903018,16.055,,113,WC 37,31,World Cup - Round II  Matchday 6,07/03/2025,90,9,-1,-1,-1,-1,-1,6.5,-1.0,-1.0,-1.0,-1.0,-1.0,6.5,30.06.2023 napastnik (90'),Polska,04.07.2023"
"Dominik Paszke,318180932,17.050,Q,224,WC 37,12,Continental Championship  Matchday 10,22/11/2024,89,10,-1,-1,-1,-1,-1,8.5,-1.0,-1.0,-1.0,-1.0,-1.0,6.5,30.06.2023 napastnik (46'),Polska,04.07.2023"
"Henryk Pysklo,313915427,18.050,,309,WC 36,32,World Cup - Round III  Matchday 1,02/08/2024,88,10,-1,-1,4,-1,6,-1,-1.0,-1.0,4.0,-1.0,-1.0,-1.0,25.11.2022 boczny_obronca (90'),Polska,04.07.2023"
"Janusz Maleszak,310292643,18.096,,357,WC 36,23,World Cup - Round I  Matchday 8,14/06/2024,88,3,-1,-1,5.5,-1,6,-1,-1.0,-1.0,-1.0,-1.0,6.0,-1.0,30.06.2023 skrzydlowy (90'),Polska,04.07.2023"
"Marian Lepczynski,310065137,18.065,,340,WC 36,30,World Cup - Round II  Matchday 5,19/07/2024,88,8,-1,7,-1,-1,5.5,-1,-1.0,5.5,-1.0,-1.0,-1.0,-1.0,30.06.2023 stoper (90'),Polska,04.07.2023"
"Przemyslaw Rusniok,314468085,18.105,H,281,WC 36,22,World Cup - Round I  Matchday 7,07/06/2024,88,2,-1,6,-1,6.5,-1,-1,-1.0,6.0,-1.0,-1.0,-1.0,-1.0,30.06.2023 stoper (90'),Polska,04.07.2023"
"Rafal Schabek,316799599,18.061,,239,WC 36,30,World Cup - Round II  Matchday 5,19/07/2024,88,8,-1,5.5,-1,-1,6.5,-1,-1.0,4.5,-1.0,-1.0,-1.0,-1.0,30.06.2023 stoper (90'),Polska,04.07.2023"
"Robert Jarmuz,324542793,16.104,,142,WC 37,22,World Cup - Round I  Matchday 7,17/01/2025,90,2,-1,-1,6,-1,5.5,-1,-1.0,-1.0,-1.0,-1.0,5.5,-1.0,30.06.2023 skrzydlowy (90'),Polska,04.07.2023"
"Robert Szelest,477459494,19.022,T,-1,WC 36,18,World Cup - Round I  Matchday 3,10/05/2024,87,14,-1,-1,-1,6.5,-1,-1,-1.0,-1.0,-1.0,5.0,-1.0,-1.0,-----,Polska,04.07.2023"
"Szymon Molczan,322429080,16.111,,100,WC 37,21,World Cup - Round I  Matchday 6,10/01/2025,90,1,-1,5.5,-1,4,-1,-1,-1.0,-1.0,-1.0,4.0,-1.0,-1.0,30.06.2023 pomocnik (90'),Polska,04.07.2023"
"Tomasz Gibson,315422326,18.019,,289,WC 36,39,World Cup - Round V  Matchday 2,02/09/2024,88,15,5.5,-1,-1,-1,-1,-1,5.5,-1.0,-1.0,-1.0,-1.0,-1.0,30.06.2023 bramkarz (90'),Polska,04.07.2023"
"Adam Deneka,330218112,16.089,,43,WC 37,24,World Cup - Round I  Matchday 9,31/01/2025,90,4,-1,-1,-1,-1,-1,6,-1.0,-1.0,-1.0,-1.0,-1.0,6.0,02.07.2023 napastnik (90'),Polska,04.07.2023"
"Gustaw Szalaj,324978896,16.056,,140,WC 37,31,World Cup - Round II  Matchday 6,07/03/2025,90,9,1.5,4.5,4.5,5.5,5.5,6,1.5,-1.0,4.5,5.5,-1.0,-1.0,02.07.2023 boczny_obronca (90'),Polska,04.07.2023"
"Jan Krucinski,326994235,17.088,T,106,WC 37,6,Continental Championship  Matchday 4,14/10/2024,89,5,-1,-1,-1,6,-1,6,-1.0,-1.0,-1.0,6.0,-1.0,6.0,02.07.2023 pomocnik (90'),Polska,04.07.2023"
"Jerzy Palik,328040546,17.049,Q71,71,WC 37,12,Continental Championship  Matchday 10,22/11/2024,89,10,1.5,-1,-1,4.5,5,3.5,1.5,-1.0,-1.0,4.0,5.0,3.5,02.07.2023 bramkarz (90'),Polska,04.07.2023"
"Lukasz Jeruzal,331040726,15.087,Q,35,WC 38,7,Continental Championship  Matchday 5,30/05/2025,91,5,-1,-1,-1,-1,6,3.5,-1.0,-1.0,-1.0,-1.0,6.0,3.5,02.07.2023 skrzydlowy (90'),Polska,04.07.2023"
"Mariusz Sosniak,329423255,17.037,,49,WC 37,15,Continental Championship - Finals,06/12/2024,89,12,-1,-1,4.5,-1,5,-1,-1.0,-1.0,4.5,-1.0,5.0,-1.0,02.07.2023 boczny_obronca (5'),Polska,04.07.2023"
"Olgierd Sienkowski,477683270,17.004,P,-1,WC 37,20,World Cup - Round I  Matchday 5,03/01/2025,89,16,2,5,4.5,4.5,4.5,-1,2.0,5.0,4.5,4.5,-1.0,-1.0,-----,Polska,04.07.2023"
"Ryszard Bejnarowicz,330614980,16.010,,22,WC 38,,Final,,,,2,-1,-1,-1,2.5,-1,2.0,-1.0,-1.0,-1.0,-1.0,-1.0,25.06.2023 skrzydlowy (87'),Polska,04.07.2023"
"Stanislaw Besztak,328677552,17.054,,62,WC 37,11,Continental Championship  Matchday 9,15/11/2024,89,9,-1,1.5,-1,-1,-1,6,-1.0,1.5,-1.0,-1.0,-1.0,6.0,02.07.2023 napastnik (90'),Polska,04.07.2023"
"Teobald Pikor,326635779,16.058,P,113,WC 37,31,World Cup - Round II  Matchday 6,07/03/2025,90,9,2.5,4.5,-1,3,-1,4.5,2.5,4.5,-1.0,-1.0,-1.0,4.5,02.07.2023 stoper (90'),Polska,04.07.2023"
"Andrzej Olszowka,324139497,16.100,,92,WC 37,23,World Cup - Round I  Matchday 8,24/01/2025,90,3,-1,-1,-1,-1,-1,7,-1.0,-1.0,-1.0,-1.0,-1.0,5.5,01.07.2023 napastnik (46'),Polska,04.07.2023"
"Daniel Lodzinski,330571427,16.032,,15,WC 37,36,World Cup - Round IV  Matchday 2,31/03/2025,90,13,-1,-1,-1,-1,-1,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,--------,Polska,04.07.2023"
"Florian Bienias,327354965,17.012,,50,WC 37,19,World Cup - Round I  Matchday 4,27/12/2024,89,15,-1,-1,-1,-1,-1,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,--------,Polska,04.07.2023"
"Hubert Wozniak,323730727,17.056,Q,155,WC 37,11,Continental Championship  Matchday 9,15/11/2024,89,9,-1,-1,-1,5.5,-1,-1,-1.0,-1.0,-1.0,5.5,-1.0,-1.0,01.07.2023 pomocnik (90'),Polska,04.07.2023"
"Igor Nogaj,316592234,17.061,,135,WC 37,10,Continental Championship  Matchday 8,08/11/2024,89,8,-1,4,-1,-1,4.5,-1,-1.0,4.0,-1.0,-1.0,-1.0,-1.0,01.07.2023 stoper (90'),Polska,04.07.2023"
"Jakub Majka,317367848,19.003,,252,WC 36,21,World Cup - Round I  Matchday 6,31/05/2024,88,1,5.5,-1,-1,1,-1,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,28.06.2023 bramkarz (46'),Polska,04.07.2023"
"Jozef Stalmach,314832229,18.072,,204,WC 36,28,World Cup - Round II  Matchday 3,12/07/2024,88,7,-1,3.5,4,-1,4.5,7,-1.0,-1.0,4.0,-1.0,-1.0,-1.0,01.07.2023 boczny_obronca (90'),Polska,04.07.2023"
"Kazimierz Zamolski,312098223,18.101,,358,WC 36,23,World Cup - Round I  Matchday 8,14/06/2024,88,3,-1,6,-1,-1,-1,-1,-1.0,5.0,-1.0,-1.0,-1.0,-1.0,01.07.2023 stoper (46'),Polska,04.07.2023"
"Krzysztof Kobierecki,317862765,18.093,,247,WC 36,24,World Cup - Round I  Matchday 9,21/06/2024,88,4,5,-1,-1,2,-1,-1,-1.0,-1.0,-1.0,2.0,-1.0,-1.0,26.04.2023 bramkarz (30'),Polska,04.07.2023"
"Kuba Glowacz,322842464,17.021,,114,WC 37,18,World Cup - Round I  Matchday 3,20/12/2024,89,14,-1,-1,-1,-1,5,-1,-1.0,-1.0,-1.0,-1.0,5.0,-1.0,01.07.2023 skrzydlowy (90'),Polska,04.07.2023"
"Leonard Kutka,320650811,17.009,H,175,WC 37,20,World Cup - Round I  Matchday 5,03/01/2025,89,16,-1,4,-1,5,5.5,-1,-1.0,-1.0,-1.0,-1.0,5.5,-1.0,01.07.2023 skrzydlowy (90'),Polska,04.07.2023"
"Lukasz Krzyszkowski,311288376,18.066,,310,WC 36,30,World Cup - Round II  Matchday 5,19/07/2024,88,8,1,-1,-1,6.5,-1,-1,-1.0,-1.0,-1.0,6.5,-1.0,-1.0,01.07.2023 pomocnik (90'),Polska,04.07.2023"
"Maciej Gerwatowski,322454002,17.021,,37,WC 37,18,World Cup - Round I  Matchday 3,20/12/2024,89,14,-1,-1,-1,-1,-1,6.5,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,01.07.2023 napastnik (44'),Polska,04.07.2023"
"Pawel Dydo-Rozniecki,320717706,17.025,,190,WC 37,17,World Cup - Round I  Matchday 2,16/12/2024,89,14,-1,-1,-1,3.5,3,2,-1.0,-1.0,-1.0,2.5,-1.0,1.5,20.05.2023 napastnik (90'),Polska,04.07.2023"
"Przemyslaw Bartkiewicz,321216393,18.000,,180,WC 37,1,Friendly,20/09/2024,89,1,-1,-1,-1,-1,-1,7,-1.0,-1.0,-1.0,-1.0,-1.0,7.0,01.07.2023 napastnik (90'),Polska,04.07.2023"
"Rafal Trocha,329436428,17.002,,58,WC 37,21,World Cup - Round I  Matchday 6,10/01/2025,90,1,6,-1,-1,-1,-1,-1,5.0,-1.0,-1.0,-1.0,-1.0,-1.0,01.07.2023 bramkarz (90'),Polska,04.07.2023"
"Slawomir Krzeslak,315154639,17.101,,300,WC 37,3,Continental Championship  Matchday 1,04/10/2024,89,3,-1,4.5,5,-1,4.5,-1,-1.0,-1.0,4.5,-1.0,-1.0,-1.0,01.07.2023 boczny_obronca (90'),Polska,04.07.2023"
"Arkadiusz Latoszek,323148783,16.085,P,100,WC 37,25,World Cup - Round I  Matchday 10,07/02/2025,90,5,-1,2.5,3,-1,3,-1,-1.0,2.5,2.5,-1.0,-1.0,-1.0,18.06.2023 stoper (90'),Polska,04.07.2023"
"Czeslaw Korzeniowski,325288788,16.033,P,65,WC 37,36,World Cup - Round IV  Matchday 2,31/03/2025,90,13,-1,-1,-1,4.5,5.5,5.5,-1.0,-1.0,-1.0,4.5,5.0,5.5,04.07.2023 napastnik (90'),Polska,04.07.2023"
"Dawid Narloch,320390344,18.027,U,219,WC 36,37,World Cup - Round IV  Matchday 3,23/08/2024,88,13,-1,3,-1,6,5.5,4,-1.0,-1.0,-1.0,6.0,5.5,-1.0,04.07.2023 pomocnik (90'),Polska,04.07.2023"
"Hieronim Rys,477690572,17.001,U,-1,WC 37,21,World Cup - Round I  Matchday 6,10/01/2025,90,1,-1,4.5,5,6.5,-1,6,-1.0,-1.0,-1.0,6.5,-1.0,6.0,-----,Polska,04.07.2023"
"Igor Hetman,330620113,17.011,U,44,WC 37,19,World Cup - Round I  Matchday 4,27/12/2024,89,15,-1,-1,4.5,4.5,5,3.5,-1.0,-1.0,4.5,4.5,5.0,3.5,04.07.2023 skrzydlowy (90'),Polska,04.07.2023"
"Jakub Worek,326969307,16.005,P,23,WC 38,,Final,,,,-1,-1,-1,3,-1,4.5,-1.0,-1.0,-1.0,3.0,-1.0,4.5,27.06.2023 pomocnik (64'),Polska,04.07.2023"
"Jedrzej Bacia,321498793,17.052,H,135,WC 37,12,Continental Championship  Matchday 10,22/11/2024,89,10,-1,5,5,3.5,-1,-1,-1.0,5.0,5.0,-1.0,-1.0,-1.0,04.07.2023 stoper (90'),Polska,04.07.2023"
"Kazek Zawiola,323870165,17.028,U,86,WC 37,17,World Cup - Round I  Matchday 2,16/12/2024,89,14,-1,3.5,-1,4.5,-1,6,-1.0,3.5,-1.0,-1.0,-1.0,6.0,27.06.2023 pomocnik (26'),Polska,04.07.2023"
"Maciej Zelisko,320036481,18.005,,170,WC 37,,Final,,,,5,2,2.5,1,-1,-1,5.0,-1.0,-1.0,-1.0,-1.0,-1.0,04.07.2023 bramkarz (90'),Polska,04.07.2023"
"Mykhailo Drozda,322719188,16.089,,16,WC 37,24,World Cup - Round I  Matchday 9,31/01/2025,90,4,1.5,-1,-1,3.5,-1,-1,1.5,-1.0,-1.0,3.5,-1.0,-1.0,27.06.2023 bramkarz (90'),Polska,04.07.2023"
"Pawel Gruchol,328189852,16.106,T,58,WC 37,22,World Cup - Round I  Matchday 7,17/01/2025,90,2,-1,4.5,-1,4.5,-1,-1,-1.0,4.5,-1.0,-1.0,-1.0,-1.0,04.07.2023 stoper (90'),Polska,04.07.2023"
"Roman Kowalinski,326379669,17.006,U,37,WC 37,20,World Cup - Round I  Matchday 5,03/01/2025,89,16,-1,2.5,-1,-1,4.5,-1,-1.0,2.5,-1.0,-1.0,4.5,-1.0,04.07.2023 stoper (90'),Polska,04.07.2023"
"Slawomir Soltysiak,324520030,16.086,U,114,WC 37,25,World Cup - Round I  Matchday 10,07/02/2025,90,5,2,-1,5,4,4,-1,2.0,-1.0,-1.0,4.0,4.0,-1.0,11.06.2023 boczny_obronca (19'),Polska,04.07.2023"
"Tomasz Borys,323782107,16.104,P,149,WC 37,22,World Cup - Round I  Matchday 7,17/01/2025,90,2,-1,3,-1,5.5,4.5,5,-1.0,3.0,-1.0,5.0,-1.0,5.0,04.07.2023 pomocnik (90'),Polska,04.07.2023"
"Bartlomiej Wlodarz,327378162,16.040,,91,WC 37,34,World Cup - Round III  Matchday 3,21/03/2025,90,11,-1,-1,5.5,-1,-1,-1,-1.0,-1.0,5.5,-1.0,-1.0,-1.0,01.07.2023 boczny_obronca (90'),Polska,04.07.2023"
"Bogdan Krywko,326167124,17.030,,85,WC 37,16,World Cup - Round I  Matchday 1,13/12/2024,89,13,-1,-1,5,-1,-1,-1,-1.0,-1.0,5.0,-1.0,-1.0,-1.0,01.07.2023 boczny_obronca (90'),Polska,04.07.2023"
"Dominik Szafran,331435231,16.059,,22,WC 37,31,World Cup - Round II  Matchday 6,07/03/2025,90,9,-1,-1,-1,-1,-1,6,-1.0,-1.0,-1.0,-1.0,-1.0,6.0,01.07.2023 napastnik (90'),Polska,04.07.2023"
"Edmund Bzinkowski,324578080,16.084,U,99,WC 37,25,World Cup - Round I  Matchday 10,07/02/2025,90,5,-1,4,-1,-1,-1,4.5,-1.0,4.0,-1.0,-1.0,-1.0,4.5,01.07.2023 stoper (90'),Polska,04.07.2023"
"Franciszek Papke,314598993,18.026,Q,262,WC 36,37,World Cup - Round IV  Matchday 3,23/08/2024,88,13,-1,3,3,-1,-1,6,-1.0,3.0,-1.0,-1.0,-1.0,6.0,01.07.2023 napastnik (90'),Polska,04.07.2023"
"Jedrzej Fojut,324189065,17.065,P,142,WC 37,10,Continental Championship  Matchday 8,08/11/2024,89,8,-1,3,3,4.5,-1,4,-1.0,3.0,3.0,4.0,-1.0,4.0,10.06.2023 napastnik (90'),Polska,04.07.2023"
"Jedrzej Marzec,318502787,18.014,,233,WC 36,41,World Cup - Semifinals,09/09/2024,88,16,5,3,-1,1.5,-1,-1,5.0,-1.0,-1.0,1.5,-1.0,-1.0,01.07.2023 pomocnik (90'),Polska,04.07.2023"
"Jerzy Bozek,309913236,20.024,U,400,WC 36,,Final,,,,-1,3.5,-1,4,4,-1,-1.0,3.5,-1.0,4.0,4.0,-1.0,11.02.2023 pomocnik (90'),Polska,04.07.2023"
"Jerzy Gawelko,318269626,17.056,U,183,WC 37,11,Continental Championship  Matchday 9,15/11/2024,89,9,-1,4,4.5,4.5,-1,-1,-1.0,-1.0,-1.0,4.5,-1.0,-1.0,01.07.2023 pomocnik (90'),Polska,04.07.2023"
"Leslaw Ryglowski,317466225,18.000,P,149,WC 37,1,Friendly,20/09/2024,89,1,-1,-1,3,2.5,-1,5,-1.0,-1.0,-1.0,2.5,-1.0,5.0,10.06.2023 pomocnik (90'),Polska,04.07.2023"
"Ludwik Beski,330286824,16.041,,36,WC 37,34,World Cup - Round III  Matchday 3,21/03/2025,90,11,4,3,-1,-1,-1,-1,4.0,3.0,-1.0,-1.0,-1.0,-1.0,01.07.2023 bramkarz (90'),Polska,04.07.2023"
"Pawel Sielski,320412011,17.076,H,126,WC 37,8,Continental Championship  Matchday 6,25/10/2024,89,6,-1,2.5,-1,3.5,-1,5.5,-1.0,2.5,-1.0,3.5,-1.0,5.5,01.07.2023 stoper (90'),Polska,04.07.2023"
"Sebastian Malagocki,318860172,17.082,,155,WC 37,7,Continental Championship  Matchday 5,18/10/2024,89,5,-1,5,4.5,5,-1,-1,-1.0,5.0,-1.0,-1.0,-1.0,-1.0,01.07.2023 stoper (90'),Polska,04.07.2023"
"Tytus Banka,325834764,16.106,,44,WC 37,22,World Cup - Round I  Matchday 7,17/01/2025,90,2,-1,-1,-1,-1,-1,7,-1.0,-1.0,-1.0,-1.0,-1.0,7.0,01.07.2023 napastnik (90'),Polska,04.07.2023"
"Wieslaw Hadzlik,311246729,19.017,P,259,WC 36,19,World Cup - Round I  Matchday 4,17/05/2024,87,15,-1,5,-1,-1,3.5,-1,-1.0,4.5,-1.0,-1.0,-1.0,-1.0,10.06.2023 stoper (90'),Polska,04.07.2023"
"Alojzy Grad,325288798,16.093,,131,WC 37,24,World Cup - Round I  Matchday 9,31/01/2025,90,4,-1,-1,-1,-1,-1,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,--------,Polska,04.07.2023"
"Andrzej Zieja,324210503,18.038,H,154,WC 36,35,World Cup - Round IV  Matchday 1,16/08/2024,88,12,0.5,2.5,-1,3.5,-1,-1,-1.0,2.5,-1.0,-1.0,-1.0,-1.0,02.07.2023 stoper (90'),Polska,04.07.2023"
"Dariusz Karczmarczyk,324210499,17.069,,154,WC 37,9,Continental Championship  Matchday 7,01/11/2024,89,7,1,-1,3,-1,-1,-1,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,02.07.2023 bramkarz (90'),Polska,04.07.2023"
"Eligiusz Balos,324210502,16.063,,154,WC 37,30,World Cup - Round II  Matchday 5,28/02/2025,90,8,1,1.5,-1,-1,-1,-1,-1.0,1.5,-1.0,-1.0,-1.0,-1.0,02.07.2023 stoper (90'),Polska,04.07.2023"
"Franciszek Czysz,324210514,17.052,,154,WC 37,12,Continental Championship  Matchday 10,22/11/2024,89,10,-1,1.5,-1,-1,-1,-1,-1.0,1.5,-1.0,-1.0,-1.0,-1.0,05.02.2023 stoper (90'),Polska,04.07.2023"
"Franciszek Jaksina,324210512,17.083,,154,WC 37,7,Continental Championship  Matchday 5,18/10/2024,89,5,-1,4.5,-1,-1,-1,-1,-1.0,4.5,-1.0,-1.0,-1.0,-1.0,19.02.2023 stoper (90'),Polska,04.07.2023"
"Kuba Frankiewicz,324210505,16.043,,154,WC 37,34,World Cup - Round III  Matchday 3,21/03/2025,90,11,1.5,-1,-1,-1,5,-1,-1.0,-1.0,-1.0,-1.0,5.0,-1.0,02.07.2023 skrzydlowy (90'),Polska,04.07.2023"
"Lukasz Matusik,324210504,17.096,,154,WC 37,4,Continental Championship  Matchday 2,07/10/2024,89,4,-1,-1,1.5,-1,-1,-1,-1.0,-1.0,1.5,-1.0,-1.0,-1.0,02.07.2023 boczny_obronca (90'),Polska,04.07.2023"
"Slawomir Grzegorczyk,324210510,16.075,,154,WC 37,27,World Cup - Round II  Matchday 2,17/02/2025,90,7,-1,1.5,-1,2.5,-1,2,-1.0,-1.0,-1.0,-1.0,-1.0,2.0,02.07.2023 napastnik (90'),Polska,04.07.2023"
"Tadeusz Norberciak,324210500,17.061,,154,WC 37,10,Continental Championship  Matchday 8,08/11/2024,89,8,-1,-1,2.5,2,-1,-1,-1.0,-1.0,2.5,-1.0,-1.0,-1.0,02.07.2023 boczny_obronca (90'),Polska,04.07.2023"
"Tomasz Hunek,324210506,17.015,,154,WC 37,19,World Cup - Round I  Matchday 4,27/12/2024,89,15,1,-1,-1,1.5,-1,-1,-1.0,-1.0,-1.0,1.5,-1.0,-1.0,02.07.2023 pomocnik (90'),Polska,04.07.2023"
"Wilhelm Dzierzawski,324210509,18.001,,154,WC 37,1,Friendly,20/09/2024,89,1,-1,-1,-1,-1,3.5,3.5,-1.0,-1.0,-1.0,-1.0,-1.0,3.5,02.07.2023 napastnik (90'),Polska,04.07.2023"
"Witold Marchewka,324210508,17.110,,154,WC 37,1,Friendly,20/09/2024,89,1,-1,-1,-1,-1,5,5,-1.0,-1.0,-1.0,-1.0,5.0,-1.0,02.07.2023 skrzydlowy (90'),Polska,04.07.2023"
"Wladyslaw Pruski,324210513,17.009,,154,WC 37,20,World Cup - Round I  Matchday 5,03/01/2025,89,16,-1,3.5,-1,-1,-1,-1,-1.0,3.5,-1.0,-1.0,-1.0,-1.0,19.02.2023 stoper (90'),Polska,04.07.2023"
"Wojciech Pagowski,324210507,16.067,P,154,WC 37,29,World Cup - Round II  Matchday 4,24/02/2025,90,8,-1,-1,-1,3,-1,4.5,-1.0,-1.0,-1.0,3.0,-1.0,-1.0,02.07.2023 pomocnik (90'),Polska,04.07.2023"
"Arkadiusz Szmuda,310496783,18.068,,328,WC 36,29,World Cup - Round II  Matchday 4,15/07/2024,88,8,-1,-1,-1,-1,3,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,02.07.2023 skrzydlowy (46'),Polska,04.07.2023"
"Artur Zemla,310366313,19.034,Q,294,WC 36,15,Continental Championship - Finals,26/04/2024,87,12,-1,-1,-1,-1,-1,4.5,-1.0,-1.0,-1.0,-1.0,-1.0,4.5,28.05.2023 napastnik (90'),Polska,04.07.2023"
"Eduard Lanskyi,321067811,16.099,Q,176,WC 37,23,World Cup - Round I  Matchday 8,24/01/2025,90,3,-1,3,-1,-1,-1,-1,-1.0,3.0,-1.0,-1.0,-1.0,-1.0,02.07.2023 stoper (90'),Polska,04.07.2023"
"Grzegorz Kopczak,313341796,18.017,P,340,WC 36,40,World Cup - Round V  Matchday 3,06/09/2024,88,15,-1,-1,-1,1.5,2,-1,-1.0,-1.0,-1.0,1.5,-1.0,-1.0,02.07.2023 pomocnik (90'),Polska,04.07.2023"
"Jedrzej Dampc,317182827,17.092,P,213,WC 37,5,Continental Championship  Matchday 3,11/10/2024,89,4,-1,-1,-1,-1,3.5,-1,-1.0,-1.0,-1.0,-1.0,3.5,-1.0,02.07.2023 skrzydlowy (90'),Polska,04.07.2023"
"Jozef Leniarski,313671352,18.010,,310,WC 37,,Final,,,,-1,4,-1,-1,-1,-1,-1.0,4.0,-1.0,-1.0,-1.0,-1.0,02.07.2023 stoper (90'),Polska,04.07.2023"
"Krystian Wujcik,313341791,18.068,,340,WC 36,29,World Cup - Round II  Matchday 4,15/07/2024,88,8,-1,-1,-1,5.5,4,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,02.07.2023 pomocnik (1'),Polska,04.07.2023"
"Krzysztof Bodzon,319190264,18.020,H,211,WC 36,39,World Cup - Round V  Matchday 2,02/09/2024,88,15,-1,1.5,-1,2.5,-1,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,02.07.2023 pomocnik (89'),Polska,04.07.2023"
"Krzysztof Bury,313692815,18.075,,303,WC 36,27,World Cup - Round II  Matchday 2,08/07/2024,88,7,-1,2,-1,-1,3.5,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,02.07.2023 skrzydlowy (44'),Polska,04.07.2023"
