"Player,Player ID,Age,Speciality,Days in Academy,WC X,Stage N,Description,Last Match Date,Season,Week,B_GK,B_CD,B_WB,B_IM,B_W,B_F,L_GK,L_CD,L_WB,L_IM,L_W,L_F,Last Match Details,Country"
"Ireneusz Stryczek,320610990,16.045,,126,WC 37,18,World Cup - Round I  Matchday 3,20/12/2024,89,14,-1,-1,-1,-1,-1,-1,,--------,Polska"
"Krzysztof Drewczynski,320610991,17.014,,126,WC 37,2,Friendly,27/09/2024,89,2,-1,-1,-1,-1,-1,-1,,--------,Polska"
"Lech Kosiek,320610992,17.027,,126,WC 37,,Final,,,,-1,-1,-1,-1,-1,-1,,--------,Polska"
"Patrycy Chronowski,320610993,17.032,,126,WC 37,,Final,,,,-1,-1,-1,-1,-1,-1,,--------,Polska"
"Krzysztof Pietrewicz,320610994,17.013,,126,WC 37,2,Friendly,27/09/2024,89,2,-1,-1,-1,-1,-1,-1,,--------,Polska"
"Gabriel Kozina,320610995,17.092,,126,WC 36,29,World Cup - Round II  Matchday 4,15/07/2024,88,8,-1,-1,-1,-1,-1,-1,,--------,Polska"
"Zygmunt Januchowski,320610996,16.032,,126,WC 37,20,World Cup - Round I  Matchday 5,03/01/2025,89,16,-1,-1,-1,-1,-1,-1,,--------,Polska"
"Adrian Wojtczak,320610997,16.056,,126,WC 37,15,Continental Championship - Finals,06/12/2024,89,12,-1,-1,-1,-1,-1,-1,,--------,Polska"
"Dobrociech Szajter,320610998,16.102,,126,WC 37,8,Continental Championship  Matchday 6,25/10/2024,89,6,-1,-1,-1,-1,-1,-1,,--------,Polska"
"Oskar Raczy,320610999,16.053,,126,WC 37,16,World Cup - Round I  Matchday 1,13/12/2024,89,13,-1,-1,-1,-1,-1,-1,,--------,Polska"
"Przemyslaw Gorczynski,320611000,16.083,,126,WC 37,10,Continental Championship  Matchday 8,08/11/2024,89,8,-1,-1,-1,-1,-1,-1,,--------,Polska"
"Jan Michalski,320611001,16.057,,126,WC 37,15,Continental Championship - Finals,06/12/2024,89,12,-1,-1,-1,-1,-1,-1,,--------,Polska"
"Gniewosz Mielecki,320611002,17.025,,126,WC 37,1,Friendly,20/09/2024,89,1,-1,-1,-1,-1,-1,-1,,--------,Polska"
"Joachim Gostynski,320611003,17.037,,126,WC 36,41,World Cup - Semifinals,09/09/2024,88,16,-1,-1,-1,-1,-1,-1,,--------,Polska"
"Henryk Jakubiak,320611149,18.007,,126,WC 36,23,World Cup - Round I  Matchday 8,14/06/2024,88,3,-1,-1,4.5,-1,-1,-1,,22.02.2023 boczny_obronca (59'),Polska"
"Jozef Tkaczewski,320611150,17.029,,126,WC 37,,Final,,,,-1,-1,1,-1,-1,2.5,,22.12.2022 boczny_obronca (90'),Polska"
"Jan Kolodziejek,320611151,17.020,,126,WC 37,1,Friendly,20/09/2024,89,1,-1,-1,-1,4,-1,3,,05.04.2023 napastnik (90'),Polska"
"Konrad Domagala,320611152,17.077,,126,WC 36,31,World Cup - Round II  Matchday 6,26/07/2024,88,9,-1,-1,-1,3.5,-1,-1,,15.02.2023 pomocnik (87'),Polska"
"Karol Wybraniec,320611153,16.073,,126,WC 37,12,Continental Championship  Matchday 10,22/11/2024,89,10,-1,-1,-1,-1,4.5,-1,,05.04.2023 skrzydlowy (90'),Polska"
"Radoslaw Jonkisz,320611154,16.030,,126,WC 37,20,World Cup - Round I  Matchday 5,03/01/2025,89,16,-1,-1,1,-1,2,3.5,,05.04.2023 napastnik (90'),Polska"
"Adrian Niezgoda,320611155,17.074,H,126,WC 36,32,World Cup - Round III  Matchday 1,02/08/2024,88,10,-1,-1,1,1.5,-1,2,,05.04.2023 pomocnik (90'),Polska"
"Marek Dzik,320611156,16.111,U,126,WC 37,6,Continental Championship  Matchday 4,14/10/2024,89,5,-1,2.5,-1,4,-1,3,,05.04.2023 pomocnik (90'),Polska"
"Bronislaw Cejba,320611157,16.062,H,126,WC 37,14,Continental Championship - Semifinals,02/12/2024,89,12,-1,2,-1,1.5,2.5,-1,,05.04.2023 skrzydlowy (90'),Polska"
"Krzysztof Dziankowski,320611158,16.048,,126,WC 37,17,World Cup - Round I  Matchday 2,16/12/2024,89,14,-1,3.5,-1,-1,-1,-1,,07.12.2022 stoper (90'),Polska"
"Boleslaw Podlejski,320611159,17.046,,126,WC 36,38,World Cup - Round V  Matchday 1,30/08/2024,88,14,-1,3,-1,-1,-1,-1,,28.12.2022 stoper (78'),Polska"
"Mieczyslaw Sarbiewski,320611160,16.052,P,126,WC 37,16,World Cup - Round I  Matchday 1,13/12/2024,89,13,0.5,1.5,3,1.5,-1,-1,,05.04.2023 boczny_obronca (90'),Polska"
"Remigiusz Miedziak,320611161,16.021,,126,WC 37,21,World Cup - Round I  Matchday 6,10/01/2025,90,1,1,3,-1,2,-1,-1,,05.04.2023 stoper (90'),Polska"
"Wiktor Chorazewski,320611162,17.007,,126,WC 37,4,Continental Championship  Matchday 2,07/10/2024,89,4,-1,4.5,-1,-1,3,-1,,05.04.2023 stoper (90'),Polska"
"Piotr Klyz,320611163,16.111,,126,WC 37,6,Continental Championship  Matchday 4,14/10/2024,89,5,-1,-1,2.5,4,-1,-1,,05.04.2023 boczny_obronca (90'),Polska"
"Marcin Serniak,320611431,16.108,,18,WC 37,7,Continental Championship  Matchday 5,18/10/2024,89,5,-1,-1,-1,-1,-1,5,,22.03.2023 napastnik (90'),Polska"
"Eugeniusz Gliwinski,320611432,16.075,,106,WC 37,12,Continental Championship  Matchday 10,22/11/2024,89,10,5,-1,-1,-1,-1,-1,,31.03.2023 bramkarz (90'),Polska"
"Patryk Fijalkowski,320611433,17.040,,86,WC 36,40,World Cup - Round V  Matchday 3,06/09/2024,88,15,-1,-1,3.5,3.5,-1,4.5,,01.04.2023 boczny_obronca (90'),Polska"
"Prosimir Wietrak,320611440,17.033,,51,WC 37,,Final,,,,-1,4.5,-1,-1,-1,-1,,01.04.2023 stoper (90'),Polska"
"Bonifacy Trojnara,320611441,16.083,,102,WC 37,10,Continental Championship  Matchday 8,08/11/2024,89,8,-1,-1,4,3.5,-1,3.5,,04.04.2023 napastnik (90'),Polska"
"Drogoslaw Gumkowski,320611444,17.085,,116,WC 36,30,World Cup - Round II  Matchday 5,19/07/2024,88,8,1.5,-1,-1,2.5,4,7,,03.04.2023 bramkarz (90'),Polska"
"Mieczyslaw Augustynek,320611449,16.044,,101,WC 37,18,World Cup - Round I  Matchday 3,20/12/2024,89,14,-1,3.5,3.5,5,4.5,5,,04.04.2023 stoper (90'),Polska"
"Robert Dziurdzia,320611817,16.071,,126,WC 37,12,Continental Championship  Matchday 10,22/11/2024,89,10,0.5,1.5,-1,-1,-1,-1,,04.04.2023 stoper (90'),Polska"
"Edmund Sledz,320611818,16.050,U,126,WC 37,17,World Cup - Round I  Matchday 2,16/12/2024,89,14,-1,1,2,-1,-1,-1,,01.03.2023 stoper (90'),Polska"
"Konrad Janiszyn,320611819,17.051,,126,WC 36,37,World Cup - Round IV  Matchday 3,23/08/2024,88,13,-1,2,-1,-1,-1,-1,,13.12.2022 stoper (90'),Polska"
"Stanislaw Szydlak,320611820,17.005,,126,WC 37,5,Continental Championship  Matchday 3,11/10/2024,89,4,-1,2.5,-1,-1,-1,-1,,13.12.2022 stoper (90'),Polska"
"Cezary Mospinek,320611821,16.067,,126,WC 37,13,Continental Championship - Quarterfinals,29/11/2024,89,11,-1,-1,3.5,4.5,-1,-1,,04.04.2023 pomocnik (90'),Polska"
"Pawel Lipka,320611822,17.021,T,126,WC 37,1,Friendly,20/09/2024,89,1,-1,-1,-1,-1,4,-1,,04.04.2023 skrzydlowy (90'),Polska"
"Krzysztof Dybczak,320611823,16.105,,126,WC 37,7,Continental Championship  Matchday 5,18/10/2024,89,5,-1,-1,-1,1.5,-1,5,,04.04.2023 napastnik (90'),Polska"
"Tomasz Sliz,320611824,16.081,H,126,WC 37,11,Continental Championship  Matchday 9,15/11/2024,89,9,-1,-1,-1,1.5,2.5,-1,,04.04.2023 skrzydlowy (90'),Polska"
"Przemyslaw Pasek,320611825,16.076,,126,WC 37,11,Continental Championship  Matchday 9,15/11/2024,89,9,-1,-1,-1,2,2,-1,,04.04.2023 pomocnik (90'),Polska"
"Borys Klukowski,320611826,17.021,,126,WC 37,1,Friendly,20/09/2024,89,1,-1,-1,-1,-1,-1,2.5,,04.04.2023 napastnik (90'),Polska"
"Roman Decowski,320611827,16.066,,126,WC 37,13,Continental Championship - Quarterfinals,29/11/2024,89,11,-1,2.5,-1,-1,-1,5,,04.04.2023 stoper (22'),Polska"
"Zbyslaw Daczkowski,320611828,17.033,,126,WC 37,,Final,,,,-1,-1,-1,-1,-1,-1,,--------,Polska"
"Pawel Dzierzgwa,320611829,16.060,,126,WC 37,15,Continental Championship - Finals,06/12/2024,89,12,-1,-1,-1,1.5,-1,-1,,04.04.2023 pomocnik (90'),Polska"
"Boguslaw Chmarzynski,320611830,16.051,,126,WC 37,17,World Cup - Round I  Matchday 2,16/12/2024,89,14,0.5,-1,-1,-1,-1,-1,,04.04.2023 bramkarz (90'),Polska"
"Karol Jurdzinski,320611831,18.014,,126,WC 36,22,World Cup - Round I  Matchday 7,07/06/2024,88,2,-1,-1,-1,-1,-1,-1,,--------,Polska"
"Slawomir Mikielewicz,320612141,17.109,,123,WC 36,25,World Cup - Round I  Matchday 10,28/06/2024,88,5,-1,-1,-1,-1,-1,-1,,--------,Polska"
"Witold Rawski,320612143,17.067,,75,WC 36,34,World Cup - Round III  Matchday 3,09/08/2024,88,11,-1,3.5,3.5,-1,-1,3,,06.04.2023 stoper (90'),Polska"
"J. Sabatowski,475668486,17.078,,-1,WC 36,31,World Cup - Round II  Matchday 6,26/07/2024,88,9,,,-----,Polska"
"Michal Kurman,320612704,16.096,,89,WC 37,9,Continental Championship  Matchday 7,01/11/2024,89,7,-1,-1,4,2.5,5,6.5,,03.04.2023 napastnik (89'),Polska"
"Mikolaj Murat,320612705,16.037,T,123,WC 37,19,World Cup - Round I  Matchday 4,27/12/2024,89,15,-1,-1,5,-1,-1,-1,,06.04.2023 boczny_obronca (90'),Polska"
"Adrian Kopyciok,320612710,17.002,,88,WC 37,6,Continental Championship  Matchday 4,14/10/2024,89,5,-1,-1,-1,-1,-1,6,,05.04.2023 napastnik (90'),Polska"
"Rafal Sarnowski,320628685,16.106,P,66,WC 37,7,Continental Championship  Matchday 5,18/10/2024,89,5,-1,-1,-1,-1,-1,-1,,--------,Polska"
"Boryslaw Talarowski,320628686,16.105,,95,WC 37,7,Continental Championship  Matchday 5,18/10/2024,89,5,-1,-1,-1,6,-1,-1,,06.04.2023 pomocnik (90'),Polska"
"Olgierd Felski,320628688,17.015,P,37,WC 37,2,Friendly,27/09/2024,89,2,0.5,2,-1,-1,3.5,-1,,27.03.2023 stoper (90'),Polska"
"Lech Madaj,320628693,16.074,T,123,WC 37,12,Continental Championship  Matchday 10,22/11/2024,89,10,-1,3.5,-1,6.5,-1,-1,,06.04.2023 pomocnik (90'),Polska"
"Slawomir Golec,320628694,17.045,Q,58,WC 36,39,World Cup - Round V  Matchday 2,02/09/2024,88,15,-1,2.5,-1,-1,4.5,5.5,,28.03.2023 napastnik (7'),Polska"
"Arkadiusz Malczynski,320628697,16.083,T,48,WC 37,11,Continental Championship  Matchday 9,15/11/2024,89,9,4,-1,-1,-1,-1,0.5,,31.03.2023 bramkarz (90'),Polska"
"Maksymilian Mroz,320628705,17.060,,109,WC 36,35,World Cup - Round IV  Matchday 1,16/08/2024,88,12,2,4,4.5,5,-1,4,,06.04.2023 pomocnik (120'),Polska"
"Michal Klepacz,320628706,16.019,,102,WC 37,22,World Cup - Round I  Matchday 7,17/01/2025,90,2,-1,-1,-1,-1,5,-1,,24.03.2023 skrzydlowy (6'),Polska"
"Kasper Pietek,320628712,16.063,Q,109,WC 37,14,Continental Championship - Semifinals,02/12/2024,89,12,-1,-1,-1,5.5,-1,-1,,01.04.2023 pomocnik (90'),Polska"
"Bogdan Murach,320628713,16.025,U,22,WC 37,21,World Cup - Round I  Matchday 6,10/01/2025,90,1,-1,-1,-1,-1,-1,6,,02.04.2023 napastnik (90'),Polska"
"Ludomir Jazwiec,320628714,17.030,P,117,WC 37,,Final,,,,-1,-1,2.5,4.5,-1,-1,,04.04.2023 pomocnik (16'),Polska"
"Jan Paliga,320628716,16.036,,116,WC 37,19,World Cup - Round I  Matchday 4,27/12/2024,89,15,2.5,-1,-1,-1,-1,-1,,06.04.2023 bramkarz (90'),Polska"
"Jakub Laski,320628717,16.046,T,110,WC 37,18,World Cup - Round I  Matchday 3,20/12/2024,89,14,-1,5.5,6,4,5,3,,05.04.2023 stoper (90'),Polska"
"Zdzislaw Twardak,320628720,16.076,,46,WC 37,12,Continental Championship  Matchday 10,22/11/2024,89,10,1.5,-1,-1,-1,3,-1,,06.04.2023 skrzydlowy (90'),Polska"
"Piotr Browarczyk,320628724,16.046,R,125,WC 37,18,World Cup - Round I  Matchday 3,20/12/2024,89,14,-1,-1,4,5,-1,-1,,01.04.2023 pomocnik (90'),Polska"
"Marek Osuchowski,320628725,16.058,,111,WC 37,15,Continental Championship - Finals,06/12/2024,89,12,-1,4.5,-1,5.5,6.5,5,,01.04.2023 napastnik (90'),Polska"
"Przemyslaw Modzelewski,320628726,16.101,,116,WC 37,8,Continental Championship  Matchday 6,25/10/2024,89,6,-1,5,-1,5.5,5.5,-1,,02.04.2023 skrzydlowy (90'),Polska"
"Juliusz Bladowski,320628729,16.027,T,109,WC 37,21,World Cup - Round I  Matchday 6,10/01/2025,90,1,2,4.5,-1,-1,-1,-1,,22.03.2023 stoper (90'),Polska"
"Jerzy Pacholczyk,320628735,16.049,,18,WC 37,17,World Cup - Round I  Matchday 2,16/12/2024,89,14,-1,3.5,-1,-1,-1,-1,,01.04.2023 stoper (90'),Polska"
"Flawian Kiluk,320628740,16.093,,75,WC 37,9,Continental Championship  Matchday 7,01/11/2024,89,7,-1,-1,5.5,-1,5,-1,,31.03.2023 boczny_obronca (90'),Polska"
"Zenon Gozdziak,320628741,17.002,,95,WC 37,6,Continental Championship  Matchday 4,14/10/2024,89,5,2,-1,4.5,-1,4,4,,21.03.2023 napastnik (90'),Polska"
"August Lisicki,320628742,16.050,,102,WC 37,17,World Cup - Round I  Matchday 2,16/12/2024,89,14,-1,4.5,4.5,4,4.5,5,,03.04.2023 stoper (90'),Polska"
"Krzysztof Wyszkowski,320628744,17.078,Q,113,WC 36,31,World Cup - Round II  Matchday 6,26/07/2024,88,9,-1,-1,-1,5,-1,-1,,15.02.2023 pomocnik (90'),Polska"
"Swietopelk Warchal,320628747,16.105,,39,WC 37,7,Continental Championship  Matchday 5,18/10/2024,89,5,-1,-1,5,4,-1,-1,,28.03.2023 boczny_obronca (90'),Polska"
"Leonard Dolega,320628749,16.110,,95,WC 37,7,Continental Championship  Matchday 5,18/10/2024,89,5,-1,-1,-1,4.5,-1,7.5,,31.03.2023 napastnik (20'),Polska"
"Aleksander Przetak,320628751,16.047,,54,WC 37,18,World Cup - Round I  Matchday 3,20/12/2024,89,14,-1,5.5,-1,-1,-1,-1,,07.04.2023 stoper (90'),Polska"
"Ryszard Bachta,320628759,16.090,,95,WC 37,10,Continental Championship  Matchday 8,08/11/2024,89,8,1.5,-1,-1,-1,-1,-1,,29.03.2023 bramkarz (90'),Polska"
"Ryszard Urantowka,320628778,17.048,,74,WC 36,38,World Cup - Round V  Matchday 1,30/08/2024,88,14,-1,3.5,4,5.5,-1,4,,03.04.2023 napastnik (90'),Polska"
"Edward Szedzielorz,320628795,18.003,,123,WC 36,24,World Cup - Round I  Matchday 9,21/06/2024,88,4,-1,5,-1,-1,-1,-1,,31.03.2023 stoper (90'),Polska"
"Kajetan Mul,320628801,17.044,,72,WC 36,39,World Cup - Round V  Matchday 2,02/09/2024,88,15,-1,-1,5,4.5,6,-1,,05.04.2023 skrzydlowy (90'),Polska"
"Ryszard Miecznik,320628804,16.039,,81,WC 37,19,World Cup - Round I  Matchday 4,27/12/2024,89,15,-1,-1,4.5,-1,5.5,-1,,28.03.2023 skrzydlowy (20'),Polska"
"Piotr Zabinski,320628805,16.054,,20,WC 37,16,World Cup - Round I  Matchday 1,13/12/2024,89,13,-1,-1,-1,4,-1,-1,,30.03.2023 pomocnik (90'),Polska"
"Feliks Szyszkownik,320628815,16.091,,67,WC 37,9,Continental Championship  Matchday 7,01/11/2024,89,7,-1,4,3.5,4,4,3.5,,03.04.2023 skrzydlowy (90'),Polska"
"Pawel Burda,320628822,16.078,,101,WC 37,11,Continental Championship  Matchday 9,15/11/2024,89,9,6,-1,-1,-1,-1,-1,,01.04.2023 bramkarz (1'),Polska"
"Zbigniew Kanigowski,320628839,17.003,,90,WC 37,6,Continental Championship  Matchday 4,14/10/2024,89,5,-1,-1,-1,8.5,-1,8,,31.03.2023 pomocnik (90'),Polska"
"Dariusz Parfieniuk,320628845,16.078,H,109,WC 37,11,Continental Championship  Matchday 9,15/11/2024,89,9,-1,2,-1,-1,4.5,4,,05.04.2023 skrzydlowy (90'),Polska"
"Piotr Chrabaszcz,320628846,16.017,,61,WC 37,22,World Cup - Round I  Matchday 7,17/01/2025,90,2,-1,-1,-1,-1,3.5,3.5,,03.04.2023 napastnik (90'),Polska"
"Marcin Kolan,320628870,16.031,,25,WC 37,20,World Cup - Round I  Matchday 5,03/01/2025,89,16,-1,-1,-1,-1,-1,5.5,,31.03.2023 napastnik (90'),Polska"
"August Gorzna,320628871,16.048,,52,WC 37,18,World Cup - Round I  Matchday 3,20/12/2024,89,14,-1,4,4,3,-1,-1,,03.04.2023 pomocnik (90'),Polska"
"August Majszczyk,320628878,16.093,,124,WC 37,9,Continental Championship  Matchday 7,01/11/2024,89,7,-1,-1,5,-1,-1,-1,,03.04.2023 boczny_obronca (90'),Polska"
"Piotr Janaszkiewicz,320628884,17.002,,88,WC 37,6,Continental Championship  Matchday 4,14/10/2024,89,5,-1,-1,-1,5.5,-1,6,,03.04.2023 pomocnik (90'),Polska"
"Wieslaw Slusarek,320628889,16.111,,37,WC 37,7,Continental Championship  Matchday 5,18/10/2024,89,5,-1,-1,2.5,-1,-1,-1,,31.03.2023 boczny_obronca (90'),Polska"
"Jan Fabisiewicz,320628890,17.025,U,31,WC 37,1,Friendly,20/09/2024,89,1,-1,-1,-1,-1,4,5.5,,03.04.2023 napastnik (90'),Polska"
"Artur Parlicki,320628900,16.029,U,58,WC 37,20,World Cup - Round I  Matchday 5,03/01/2025,89,16,-1,4,-1,-1,4.5,-1,,06.04.2023 stoper (90'),Polska"
"Jan Mendera,320628901,16.108,Q,110,WC 37,7,Continental Championship  Matchday 5,18/10/2024,89,5,-1,3.5,-1,3,4,5,,22.03.2023 stoper (90'),Polska"
"Jaroslaw Oliwa,320628906,16.070,,97,WC 37,12,Continental Championship  Matchday 10,22/11/2024,89,10,-1,2.5,-1,-1,-1,6.5,,31.01.2023 napastnik (90'),Polska"
"Antoni Pleskacz,320628907,16.027,H,89,WC 37,21,World Cup - Round I  Matchday 6,10/01/2025,90,1,-1,5.5,6,-1,5.5,6.5,,07.04.2023 skrzydlowy (90'),Polska"
"Lukasz Sypniewski,320628915,16.026,,91,WC 37,21,World Cup - Round I  Matchday 6,10/01/2025,90,1,-1,4.5,-1,3.5,-1,5.5,,05.02.2023 pomocnik (90'),Polska"
"Jan Sosnicki,320628920,16.020,T,81,WC 37,22,World Cup - Round I  Matchday 7,17/01/2025,90,2,-1,-1,-1,-1,3.5,5.5,,06.04.2023 skrzydlowy (90'),Polska"
"Edmund Trzebinski,320628945,16.111,Q,123,WC 37,7,Continental Championship  Matchday 5,18/10/2024,89,5,1.5,4,3.5,5,4,3,,04.04.2023 pomocnik (90'),Polska"
"Aleksander Garncarz,320628949,16.085,Q,99,WC 37,10,Continental Championship  Matchday 8,08/11/2024,89,8,-1,-1,-1,-1,-1,5.5,,01.04.2023 napastnik (90'),Polska"
"Stanislaw Sucharski,320628962,17.078,,86,WC 36,31,World Cup - Round II  Matchday 6,26/07/2024,88,9,-1,-1,-1,-1,-1,-1,,--------,Polska"
"Kazimierz Kaplawecki,320628976,16.109,U,53,WC 37,7,Continental Championship  Matchday 5,18/10/2024,89,5,-1,-1,-1,-1,-1,7,,07.03.2023 napastnik (90'),Polska"
"Albert Zakonek,320628984,16.109,,69,WC 37,7,Continental Championship  Matchday 5,18/10/2024,89,5,6,-1,-1,-1,-1,-1,,31.03.2023 bramkarz (71'),Polska"
"Jerzy Matyjaszek,320628995,17.010,H,26,WC 37,4,Continental Championship  Matchday 2,07/10/2024,89,4,-1,3.5,3.5,-1,-1,-1,,01.04.2023 boczny_obronca (90'),Polska"
"Gniewosz Rozycki,320628998,16.057,,124,WC 37,15,Continental Championship - Finals,06/12/2024,89,12,-1,-1,4.5,-1,-1,-1,,05.02.2023 boczny_obronca (90'),Polska"
"Mariusz Dalmata,320629001,17.005,,88,WC 37,5,Continental Championship  Matchday 3,11/10/2024,89,4,-1,-1,-1,-1,-1,5.5,,01.04.2023 napastnik (90'),Polska"
"Maciek Sosnicki,320629008,16.050,H,123,WC 37,17,World Cup - Round I  Matchday 2,16/12/2024,89,14,-1,4,-1,7,-1,-1,,02.04.2023 pomocnik (13'),Polska"
"Roman Putz,320629021,16.107,,11,WC 37,7,Continental Championship  Matchday 5,18/10/2024,89,5,-1,-1,-1,-1,-1,-1,,--------,Polska"
"Jacenty Czerniakiewicz,320629029,16.061,,32,WC 37,15,Continental Championship - Finals,06/12/2024,89,12,-1,-1,-1,-1,-1,-1,,--------,Polska"
"Jakub Warta,320629034,16.084,,82,WC 37,10,Continental Championship  Matchday 8,08/11/2024,89,8,2,-1,-1,-1,-1,-1,,25.01.2023 bramkarz (8'),Polska"
"Hlib Omashko,320629036,16.051,T,95,WC 37,17,World Cup - Round I  Matchday 2,16/12/2024,89,14,-1,3,-1,5,-1,-1,,05.04.2023 stoper (90'),Polska"
"Zygfryd Senderek,320629054,17.062,,109,WC 36,35,World Cup - Round IV  Matchday 1,16/08/2024,88,12,-1,-1,-1,6,4.5,3,,06.04.2023 napastnik (90'),Polska"
"Kazimierz Ludwin,320629055,16.110,P,117,WC 37,7,Continental Championship  Matchday 5,18/10/2024,89,5,-1,5.5,6.5,6.5,5,5.5,,02.04.2023 napastnik (90'),Polska"
"Aleksander Przytarski,320629058,16.072,,102,WC 37,12,Continental Championship  Matchday 10,22/11/2024,89,10,-1,2.5,3,-1,-1,5.5,,07.03.2023 napastnik (90'),Polska"
"Marian Korzonek,320629059,16.015,P,123,WC 37,22,World Cup - Round I  Matchday 7,17/01/2025,90,2,-1,-1,-1,-1,-1,3.5,,02.04.2023 napastnik (90'),Polska"
"Artur Atamaniuk,320629061,16.042,,12,WC 37,18,World Cup - Round I  Matchday 3,20/12/2024,89,14,-1,1.5,-1,-1,-1,-1,,31.03.2023 stoper (90'),Polska"
"Blazej Gralewski,320629066,16.064,U,109,WC 37,14,Continental Championship - Semifinals,02/12/2024,89,12,-1,5,5,-1,-1,-1,,05.04.2023 stoper (90'),Polska"
"Fryderyk Stodolny,320629067,17.011,,33,WC 37,3,Continental Championship  Matchday 1,04/10/2024,89,3,-1,-1,-1,-1,-1,-1,,--------,Polska"
"Bogdan Wojslaw,320629070,16.028,,62,WC 37,20,World Cup - Round I  Matchday 5,03/01/2025,89,16,-1,-1,-1,3,-1,-1,,08.02.2023 pomocnik (90'),Polska"
"Krzysztof Sniegocki,320629075,16.032,H,66,WC 37,20,World Cup - Round I  Matchday 5,03/01/2025,89,16,-1,5.5,-1,-1,4.5,-1,,02.04.2023 skrzydlowy (90'),Polska"
"Adam Fudala,320629078,17.093,T,110,WC 36,29,World Cup - Round II  Matchday 4,15/07/2024,88,8,-1,-1,4,5.5,5.5,-1,,03.04.2023 pomocnik (90'),Polska"
"Jan Wiackiewicz,320629079,16.096,,72,WC 37,9,Continental Championship  Matchday 7,01/11/2024,89,7,-1,3,-1,-1,4.5,5.5,,02.04.2023 skrzydlowy (90'),Polska"
"Krzysztof Figura,320629085,16.109,Q,118,WC 37,7,Continental Championship  Matchday 5,18/10/2024,89,5,-1,-1,-1,-1,-1,4.5,,03.04.2023 napastnik (59'),Polska"
"Szymon Siejkowski,320629089,17.014,,35,WC 37,2,Friendly,27/09/2024,89,2,-1,-1,-1,-1,-1,5.5,,29.03.2023 napastnik (90'),Polska"
"Dawid Niebylski,320629090,16.101,,101,WC 37,8,Continental Championship  Matchday 6,25/10/2024,89,6,-1,-1,-1,-1,3,-1,,02.04.2023 skrzydlowy (90'),Polska"
"Aleksander Liberkowski,320629093,16.043,,54,WC 37,18,World Cup - Round I  Matchday 3,20/12/2024,89,14,-1,4,4.5,3.5,5.5,-1,,05.04.2023 skrzydlowy (90'),Polska"
"Kasper Wiese,320629095,16.090,P,25,WC 37,10,Continental Championship  Matchday 8,08/11/2024,89,8,4.5,-1,-1,-1,-1,-1,,01.04.2023 bramkarz (90'),Polska"
"Ryszard Ostach,320629096,16.035,,75,WC 37,19,World Cup - Round I  Matchday 4,27/12/2024,89,15,1.5,3.5,-1,4.5,4.5,-1,,07.04.2023 pomocnik (90'),Polska"
"Konrad Byczek,320629098,17.010,U,103,WC 37,4,Continental Championship  Matchday 2,07/10/2024,89,4,-1,3,-1,6,-1,7.5,,01.04.2023 pomocnik (90'),Polska"
"Mamert Romek,320629101,17.025,,32,WC 37,1,Friendly,20/09/2024,89,1,2,3,-1,3.5,-1,4,,06.04.2023 pomocnik (90'),Polska"
"Andrzej Klar,320629103,16.040,,68,WC 37,19,World Cup - Round I  Matchday 4,27/12/2024,89,15,-1,-1,-1,-1,5,-1,,04.04.2023 skrzydlowy (90'),Polska"
"Czeslaw Gorawski,320629104,16.080,P,85,WC 37,11,Continental Championship  Matchday 9,15/11/2024,89,9,-1,-1,-1,5,5.5,4.5,,06.04.2023 skrzydlowy (75'),Polska"
"Kazimierz Salapatek,320629105,17.104,,124,WC 36,26,World Cup - Round II  Matchday 1,05/07/2024,88,6,-1,-1,-1,5,-1,-1,,01.04.2023 pomocnik (90'),Polska"
"Mariusz Tomusiak,320629107,17.081,,104,WC 36,31,World Cup - Round II  Matchday 6,26/07/2024,88,9,-1,3.5,-1,-1,5,-1,,02.04.2023 stoper (41'),Polska"
"Ryszard Banaszak,320629108,17.109,,117,WC 36,25,World Cup - Round I  Matchday 10,28/06/2024,88,5,-1,4,4,-1,5.5,4,,02.04.2023 napastnik (90'),Polska"
"Wladyslaw Miziolek,320629109,16.030,Q,32,WC 37,20,World Cup - Round I  Matchday 5,03/01/2025,89,16,-1,-1,4.5,-1,-1,-1,,02.04.2023 boczny_obronca (90'),Polska"
"Ludolf Gorzedowski,320629111,16.097,,94,WC 37,9,Continental Championship  Matchday 7,01/11/2024,89,7,-1,-1,-1,4.5,4.5,-1,,30.03.2023 skrzydlowy (90'),Polska"
"Marcin Kalisz,320629122,16.025,Q,124,WC 37,21,World Cup - Round I  Matchday 6,10/01/2025,90,1,-1,-1,4.5,4.5,5,-1,,31.01.2023 skrzydlowy (90'),Polska"
"Marek Piech,320629132,16.078,,118,WC 37,11,Continental Championship  Matchday 9,15/11/2024,89,9,-1,4.5,4.5,4.5,4.5,6.5,,04.04.2023 napastnik (90'),Polska"
"Kamil Gozdziuk,320629134,17.012,,46,WC 37,3,Continental Championship  Matchday 1,04/10/2024,89,3,-1,-1,-1,4,-1,7,,03.04.2023 napastnik (90'),Polska"
"Lech Oberski,320629136,16.060,,26,WC 37,15,Continental Championship - Finals,06/12/2024,89,12,-1,-1,-1,-1,3.5,-1,,04.04.2023 skrzydlowy (90'),Polska"
"Kazimierz Rajnert,320629139,16.111,,25,WC 37,7,Continental Championship  Matchday 5,18/10/2024,89,5,-1,-1,-1,-1,-1,-1,,--------,Polska"
