"Marcin Derewonko,315286864,17.065,,200,WC 36,36,World Cup - Round IV  Matchday 2,19/08/2024,88,13,1.5,3,4,3.5,5,6,-1.0,-1.0,4.0,3.5,-1.0,-1.0,09.03.2023 pomocnik (90'),Polska"
"Robert Duczacki,325364029,15.071,,21,WC 37,34,World Cup - Round III  Matchday 3,21/03/2025,90,11,-1,3,-1,4,-1,-1,-1.0,3.0,-1.0,4.0,-1.0,-1.0,07.04.2023 stoper (90'),Polska"
"Rysiek Janeczko,320670013,17.081,,131,WC 36,32,World Cup - Round III  Matchday 1,02/08/2024,88,10,2,4.5,5,3.5,-1,5,2.0,4.5,-1.0,-1.0,-1.0,-1.0,14.04.2023 bramkarz (90'),Polska"
"Szymon Balcerek,322870318,16.029,U,95,WC 37,21,World Cup - Round I  Matchday 6,10/01/2025,90,1,-1,3,-1,3.5,3,6.5,-1.0,-1.0,-1.0,3.5,3.0,-1.0,14.04.2023 skrzydlowy (90'),Polska"
"Tomasz Czyzewski,322865366,15.111,,30,WC 37,26,World Cup - Round II  Matchday 1,14/02/2025,90,6,-1,-1,1,3,-1,-1,-1.0,-1.0,1.0,3.0,-1.0,-1.0,17.03.2023 pomocnik (90'),Polska"
"Tomasz Ziolko,322150695,16.080,,103,WC 37,12,Continental Championship  Matchday 10,22/11/2024,89,10,-1,-1,3,6,4.5,4.5,-1.0,-1.0,-1.0,5.5,4.5,-1.0,14.04.2023 pomocnik (90'),Polska"
"Zdzislaw Tomankiewicz,318813616,16.070,,121,WC 37,14,Continental Championship - Semifinals,02/12/2024,89,12,-1,3,3,-1,4.5,6,-1.0,3.0,-1.0,-1.0,4.0,-1.0,14.04.2023 stoper (90'),Polska"
"Bogdan Baranczak,325740581,17.027,H,40,WC 37,2,Friendly,27/09/2024,89,2,-1,5,-1,-1,-1,-1,-1.0,5.0,-1.0,-1.0,-1.0,-1.0,14.04.2023 stoper (90'),Polska"
"Boguslaw Biedka,298451917,19.061,,481,WC 36,,Final,,,,-1,-1,-1,3,-1,7.5,-1.0,-1.0,-1.0,3.0,-1.0,6.0,10.10.2022 napastnik (90'),Polska"
"Czcibor Kropielnicki,324915788,16.054,,54,WC 37,18,World Cup - Round I  Matchday 3,20/12/2024,89,14,-1,-1,-1,-1,-1,4,-1.0,-1.0,-1.0,-1.0,-1.0,4.0,14.04.2023 napastnik (90'),Polska"
"Dariusz Dzierzbinski,326571693,16.081,H,9,WC 37,12,Continental Championship  Matchday 10,22/11/2024,89,10,-1,-1,-1,-1,-1,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,--------,Polska"
"Franciszek Jachimski,313087509,18.058,,218,WC 36,17,World Cup - Round I  Matchday 2,06/05/2024,87,14,-1,-1,-1,-1,6.5,-1,-1.0,-1.0,-1.0,-1.0,6.5,-1.0,14.04.2023 skrzydlowy (90'),Polska"
"Franciszek Kiedrzyn,313475477,17.055,,193,WC 36,38,World Cup - Round V  Matchday 1,30/08/2024,88,14,-1,4,5,-1,-1,-1,-1.0,4.0,-1.0,-1.0,-1.0,-1.0,14.04.2023 stoper (90'),Polska"
"Maciej Koszuta,322060154,16.107,,109,WC 37,8,Continental Championship  Matchday 6,25/10/2024,89,6,-1,-1,4,4.5,-1,-1,-1.0,-1.0,-1.0,4.5,-1.0,-1.0,14.04.2023 pomocnik (90'),Polska"
"Marcin Kubina,313982252,17.050,P,96,WC 36,39,World Cup - Round V  Matchday 2,02/09/2024,88,15,-1,-1,-1,-1,-1,6,-1.0,-1.0,-1.0,-1.0,-1.0,5.5,14.04.2023 napastnik (90'),Polska"
"Marcin Zaczek,315371035,18.042,H,187,WC 36,19,World Cup - Round I  Matchday 4,17/05/2024,87,15,-1,-1,-1,-1,5,-1,-1.0,-1.0,-1.0,-1.0,5.0,-1.0,14.04.2023 skrzydlowy (90'),Polska"
"Marek Borkowski,313513114,18.068,U,236,WC 36,15,Continental Championship - Finals,26/04/2024,87,12,2.5,5,-1,-1,4,-1,2.5,-1.0,-1.0,-1.0,-1.0,-1.0,14.04.2023 bramkarz (90'),Polska"
"Marian Chwesiuk,317550663,17.000,P,89,WC 37,7,Continental Championship  Matchday 5,18/10/2024,89,5,-1,-1,-1,6.5,-1,-1,-1.0,-1.0,-1.0,6.0,-1.0,-1.0,14.04.2023 pomocnik (90'),Polska"
"Pawel Ligmanowski,319220306,18.000,,131,WC 36,25,World Cup - Round I  Matchday 10,28/06/2024,88,5,-1,-1,-1,4,-1,7.5,-1.0,-1.0,-1.0,-1.0,-1.0,7.5,14.04.2023 napastnik (90'),Polska"
"Roman Pazurek,319226391,16.052,,61,WC 37,18,World Cup - Round I  Matchday 3,20/12/2024,89,14,-1,-1,-1,4,-1,-1,-1.0,-1.0,-1.0,4.0,-1.0,-1.0,14.04.2023 pomocnik (90'),Polska"
"Waldemar Krasa,304649518,19.017,,320,WC 36,4,Continental Championship  Matchday 2,26/02/2024,87,4,-1,-1,-1,-1,-1,6.5,-1.0,-1.0,-1.0,-1.0,-1.0,6.5,24.03.2023 napastnik (90'),Polska"
"Witold Durbacz,312465415,18.050,,257,WC 36,18,World Cup - Round I  Matchday 3,10/05/2024,87,14,-1,2,-1,5,-1,5.5,-1.0,-1.0,-1.0,-1.0,-1.0,5.5,08.04.2023 pomocnik (58'),Polska"
"Zbigniew Wencki,311495117,18.085,,264,WC 36,11,Continental Championship  Matchday 9,05/04/2024,87,9,-1,3,-1,-1,6,5.5,-1.0,3.0,-1.0,-1.0,6.0,-1.0,19.02.2023 stoper (90'),Polska"
"Zenon Guzik,324922464,16.015,,26,WC 37,23,World Cup - Round I  Matchday 8,24/01/2025,90,3,-1,-1,-1,-1,-1,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,--------,Polska"
"Bogdan Przygoda,315187810,18.048,,218,WC 36,19,World Cup - Round I  Matchday 4,17/05/2024,87,15,-1,-1,-1,5,-1,-1,-1.0,-1.0,-1.0,5.0,-1.0,-1.0,11.04.2023 pomocnik (90'),Polska"
"Edmund Kozikowski,325835284,16.046,,26,WC 37,19,World Cup - Round I  Matchday 4,27/12/2024,89,15,-1,-1,5,-1,5,4.5,-1.0,-1.0,5.0,-1.0,5.0,-1.0,11.04.2023 skrzydlowy (90'),Polska"
"Edward Faliszek,314552398,17.019,,215,WC 37,3,Continental Championship  Matchday 1,04/10/2024,89,3,-1,-1,-1,4.5,3.5,5.5,-1.0,-1.0,-1.0,-1.0,-1.0,5.5,11.04.2023 napastnik (90'),Polska"
"Emil Postek,322332336,15.105,,89,WC 37,27,World Cup - Round II  Matchday 2,17/02/2025,90,7,-1,-1,-1,3,4,-1,-1.0,-1.0,-1.0,-1.0,4.0,-1.0,26.03.2023 pomocnik (12'),Polska"
"Franciszek Brocki,323528641,16.082,,33,WC 37,12,Continental Championship  Matchday 10,22/11/2024,89,10,-1,-1,5.5,-1,-1,-1,-1.0,-1.0,5.5,-1.0,-1.0,-1.0,11.04.2023 boczny_obronca (90'),Polska"
"Henryk Stepnik,312344582,18.005,,264,WC 36,25,World Cup - Round I  Matchday 10,28/06/2024,88,5,4.5,-1,-1,0.5,-1,-1,4.5,-1.0,-1.0,-1.0,-1.0,-1.0,11.04.2023 bramkarz (90'),Polska"
"Jerzy Orlicki,319772297,17.050,H,110,WC 36,39,World Cup - Round V  Matchday 2,02/09/2024,88,15,-1,-1,-1,4,-1,-1,-1.0,-1.0,-1.0,4.0,-1.0,-1.0,11.04.2023 pomocnik (90'),Polska"
"Kamil Szajewski,313512680,18.047,H,187,WC 36,19,World Cup - Round I  Matchday 4,17/05/2024,87,15,-1,-1,5.5,3.5,5.5,-1,-1.0,-1.0,-1.0,-1.0,5.5,-1.0,11.04.2023 skrzydlowy (90'),Polska"
"Mateusz Budak,311741473,18.091,,229,WC 36,10,Continental Championship  Matchday 8,29/03/2024,87,8,-1,-1,5.5,4,5.5,-1,-1.0,-1.0,5.5,-1.0,-1.0,-1.0,11.04.2023 boczny_obronca (90'),Polska"
"Michal Omen,312403902,19.006,T,236,WC 36,7,Continental Championship  Matchday 5,08/03/2024,87,5,-1,4.5,4.5,4.5,-1,-1,-1.0,4.5,-1.0,-1.0,-1.0,-1.0,02.04.2023 stoper (90'),Polska"
"Mieczyslaw Ramza,314833082,17.025,,201,WC 37,2,Friendly,27/09/2024,89,2,-1,-1,-1,5.5,-1,-1,-1.0,-1.0,-1.0,5.5,-1.0,-1.0,11.04.2023 pomocnik (90'),Polska"
"Pawel Zielinski,325551819,16.103,,40,WC 37,9,Continental Championship  Matchday 7,01/11/2024,89,7,-1,-1,4.5,-1,-1,-1,-1.0,-1.0,3.5,-1.0,-1.0,-1.0,02.04.2023 boczny_obronca (90'),Polska"
"Piotr Dziemianczuk,311567471,18.019,,208,WC 36,23,World Cup - Round I  Matchday 8,14/06/2024,88,3,-1,4,-1,5,-1,4,-1.0,4.0,-1.0,-1.0,-1.0,4.0,11.04.2023 stoper (90'),Polska"
"Rafal Wlochowski,319772283,17.018,T,68,WC 37,3,Continental Championship  Matchday 1,04/10/2024,89,3,-1,-1,-1,-1,-1,7.5,-1.0,-1.0,-1.0,-1.0,-1.0,7.5,11.04.2023 napastnik (90'),Polska"
"Aurelian Stepnik,322870689,16.033,,89,WC 37,21,World Cup - Round I  Matchday 6,10/01/2025,90,1,-1,4.5,5.5,5.5,5.5,6,-1.0,4.0,-1.0,-1.0,-1.0,-1.0,31.03.2023 napastnik (46'),Polska"
"Feliks Jaguszewski,324640982,16.010,,61,WC 37,24,World Cup - Round I  Matchday 9,31/01/2025,90,4,-1,-1,4.5,4,-1,6.5,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,03.03.2023 boczny_obronca (25'),Polska"
"Henryk Koszyk,318450156,16.089,U,159,WC 37,11,Continental Championship  Matchday 9,15/11/2024,89,9,-1,-1,-1,7,6,6.5,-1.0,-1.0,-1.0,5.5,-1.0,-1.0,07.04.2023 pomocnik (90'),Polska"
"Igor Marynowicz,322991283,16.016,,32,WC 37,23,World Cup - Round I  Matchday 8,24/01/2025,90,3,-1,-1,-1,4.5,5.5,4.5,-1.0,-1.0,-1.0,4.5,-1.0,-1.0,28.03.2023 skrzydlowy (46'),Polska"
"Krzysztof Wojtusiak,319703463,16.046,T,145,WC 37,19,World Cup - Round I  Matchday 4,27/12/2024,89,15,-1,3,-1,4,6,6.5,-1.0,-1.0,-1.0,-1.0,6.0,-1.0,07.04.2023 skrzydlowy (89'),Polska"
"Ludwik Pecherski,319213982,17.095,,131,WC 36,30,World Cup - Round II  Matchday 5,19/07/2024,88,8,5.5,3,-1,-1,-1,-1,4.5,3.0,-1.0,-1.0,-1.0,-1.0,28.03.2023 bramkarz (90'),Polska"
"Marian Hejnowicz,321312535,16.035,,103,WC 37,20,World Cup - Round I  Matchday 5,03/01/2025,89,16,6,3,-1,2,-1,-1,6.0,-1.0,-1.0,2.0,-1.0,-1.0,07.04.2023 bramkarz (90'),Polska"
"Maurycy Szymendera,321414528,17.059,H,68,WC 36,37,World Cup - Round IV  Matchday 3,23/08/2024,88,13,-1,-1,5,3.5,-1,6.5,-1.0,-1.0,4.0,-1.0,-1.0,5.0,07.04.2023 napastnik (90'),Polska"
"Michal Kluskowski,320856652,17.039,,75,WC 37,,Final,,,,-1,5,5,-1,7,5,-1.0,5.0,5.0,-1.0,-1.0,-1.0,07.04.2023 skrzydlowy (1'),Polska"
"Patryk Pupka,324498985,17.017,U,54,WC 37,4,Continental Championship  Matchday 2,07/10/2024,89,4,2,-1,4.5,4,5,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,07.04.2023 boczny_obronca (1'),Polska"
"Piotr Hinz,309418715,18.031,,152,WC 36,21,World Cup - Round I  Matchday 6,31/05/2024,88,1,-1,6,6,-1,-1,-1,-1.0,5.5,6.0,-1.0,-1.0,-1.0,07.04.2023 stoper (90'),Polska"
"Przemyslaw Fabia,325364281,16.086,,26,WC 37,11,Continental Championship  Matchday 9,15/11/2024,89,9,-1,-1,4,-1,5.5,-1,-1.0,-1.0,4.0,-1.0,5.0,-1.0,07.04.2023 boczny_obronca (89'),Polska"
"Rafal Smutek,316837771,17.020,,138,WC 37,3,Continental Championship  Matchday 1,04/10/2024,89,3,-1,4,4,6,-1,7.5,-1.0,-1.0,-1.0,-1.0,-1.0,5.5,07.04.2023 napastnik (90'),Polska"
"Stanislaw Kuska,311335855,17.082,,110,WC 36,32,World Cup - Round III  Matchday 1,02/08/2024,88,10,-1,3,-1,6,6.5,4,-1.0,-1.0,-1.0,5.0,-1.0,4.0,07.04.2023 pomocnik (90'),Polska"
"Walery Czlapa,322429005,17.051,,96,WC 36,39,World Cup - Round V  Matchday 2,02/09/2024,88,15,-1,4.5,5.5,7,7,-1,-1.0,-1.0,-1.0,6.0,7.0,-1.0,07.04.2023 skrzydlowy (90'),Polska"
"Wieslaw Zychlinski,317963357,17.094,T,180,WC 36,30,World Cup - Round II  Matchday 5,19/07/2024,88,8,-1,-1,6,8,6,3,-1.0,-1.0,5.5,6.0,-1.0,3.0,07.04.2023 boczny_obronca (90'),Polska"
"Wilhelm Jakubowski,315957032,17.091,,124,WC 36,30,World Cup - Round II  Matchday 5,19/07/2024,88,8,2,4.5,-1,6.5,-1,7.5,-1.0,-1.0,-1.0,5.0,-1.0,-1.0,07.04.2023 pomocnik (90'),Polska"
"Benedykt Zeglen,322472941,16.075,T,89,WC 37,13,Continental Championship - Quarterfinals,29/11/2024,89,11,-1,4.5,-1,6,-1,5,-1.0,4.5,-1.0,6.0,-1.0,-1.0,07.04.2023 pomocnik (90'),Polska"
"Adrian Bejda,320856539,16.049,,75,WC 37,18,World Cup - Round I  Matchday 3,20/12/2024,89,14,-1,3.5,-1,5.5,-1,-1,-1.0,3.5,-1.0,-1.0,-1.0,-1.0,07.04.2023 stoper (90'),Polska"
"Adam Pietruszkiewicz,324543079,16.021,,66,WC 37,22,World Cup - Round I  Matchday 7,17/01/2025,90,2,-1,3.5,-1,4,4,-1,-1.0,-1.0,-1.0,-1.0,4.0,-1.0,07.04.2023 skrzydlowy (90'),Polska"
"Andrzej Drywa,324595276,15.107,,40,WC 37,27,World Cup - Round II  Matchday 2,17/02/2025,90,7,-1,-1,-1,-1,5,-1,-1.0,-1.0,-1.0,-1.0,5.0,-1.0,07.03.2023 skrzydlowy (90'),Polska"
"Damian Winnik,322914506,15.105,T,61,WC 37,27,World Cup - Round II  Matchday 2,17/02/2025,90,7,-1,-1,-1,4.5,-1,5,-1.0,-1.0,-1.0,4.5,-1.0,-1.0,07.04.2023 pomocnik (90'),Polska"
"Dominik Zuk,323782350,16.095,,2,WC 37,10,Continental Championship  Matchday 8,08/11/2024,89,8,-1,-1,-1,-1,-1,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,--------,Polska"
"Henryk Procki,321605410,16.048,H,110,WC 37,19,World Cup - Round I  Matchday 4,27/12/2024,89,15,-1,3,-1,-1,3.5,-1,-1.0,3.0,-1.0,-1.0,3.5,-1.0,07.04.2023 stoper (90'),Polska"
"Jan Szajter,315983461,16.102,U,150,WC 37,9,Continental Championship  Matchday 7,01/11/2024,89,7,1,2,2.5,4,-1,4.5,-1.0,-1.0,2.5,4.0,-1.0,4.5,28.03.2023 napastnik (90'),Polska"
"Lukasz Kosciuczuk,322222477,16.045,,96,WC 37,19,World Cup - Round I  Matchday 4,27/12/2024,89,15,4,1,0.5,-1,0.5,-1,3.5,-1.0,-1.0,-1.0,0.5,-1.0,07.04.2023 bramkarz (90'),Polska"
"Maciej Parafinski,319814448,16.044,U,138,WC 37,19,World Cup - Round I  Matchday 4,27/12/2024,89,15,-1,4,-1,3.5,4,-1,-1.0,4.0,-1.0,-1.0,-1.0,-1.0,07.04.2023 stoper (90'),Polska"
"Milowit Polawski,322648837,15.106,,21,WC 37,27,World Cup - Round II  Matchday 2,17/02/2025,90,7,-1,-1,-1,1.5,-1,-1,-1.0,-1.0,-1.0,1.5,-1.0,-1.0,28.03.2023 pomocnik (90'),Polska"
"Norbert Nizialek,327224707,15.049,U,11,WC 37,39,World Cup - Round V  Matchday 2,14/04/2025,90,15,-1,-1,-1,-1,-1,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,--------,Polska"
"Pawel Cyrek,320315113,16.093,H,131,WC 37,10,Continental Championship  Matchday 8,08/11/2024,89,8,-1,3.5,4,-1,-1,4,-1.0,-1.0,-1.0,-1.0,-1.0,3.5,07.04.2023 napastnik (90'),Polska"
"Rafal Kaluzny,324505169,16.089,,19,WC 37,11,Continental Championship  Matchday 9,15/11/2024,89,9,-1,4.5,-1,-1,-1,-1,-1.0,4.5,-1.0,-1.0,-1.0,-1.0,28.03.2023 stoper (90'),Polska"
"Roman Tik-Tak,323271768,15.092,Q,82,WC 37,30,World Cup - Round II  Matchday 5,28/02/2025,90,8,1,-1,-1,4.5,3.5,4,-1.0,-1.0,-1.0,4.5,-1.0,-1.0,07.04.2023 pomocnik (90'),Polska"
"Waldemar Wanat,320443457,16.061,,117,WC 37,16,World Cup - Round I  Matchday 1,13/12/2024,89,13,1,3,3,-1,4.5,4.5,1.0,-1.0,-1.0,-1.0,4.5,-1.0,07.04.2023 skrzydlowy (90'),Polska"
"Albert Iwanowicz,323463636,15.100,P,75,WC 37,29,World Cup - Round II  Matchday 4,24/02/2025,90,8,-1,-1,-1,-1,5.5,4,-1.0,-1.0,-1.0,-1.0,-1.0,3.5,08.04.2023 napastnik (90'),Polska"
"Andrzej Bronk,317390083,17.041,,47,WC 37,,Final,,,,-1,-1,-1,4.5,-1,2.5,-1.0,-1.0,-1.0,4.5,-1.0,2.5,04.04.2023 pomocnik (90'),Polska"
"Andrzej Lewandowski,321659578,16.103,,117,WC 37,9,Continental Championship  Matchday 7,01/11/2024,89,7,-1,2.5,-1,5.5,-1,-1,-1.0,-1.0,-1.0,5.5,-1.0,-1.0,08.04.2023 pomocnik (90'),Polska"
"Antoni Kaliszewski,320315246,17.080,,110,WC 36,33,World Cup - Round III  Matchday 2,05/08/2024,88,11,-1,3.5,-1,-1,-1,-1,-1.0,3.0,-1.0,-1.0,-1.0,-1.0,11.03.2023 stoper (17'),Polska"
"Aureliusz Majdzik,326564884,15.091,,12,WC 37,30,World Cup - Round II  Matchday 5,28/02/2025,90,8,-1,-1,-1,-1,3,-1,-1.0,-1.0,-1.0,-1.0,3.0,-1.0,04.04.2023 skrzydlowy (90'),Polska"
"Bartlomiej Kopowski,326339387,15.099,,23,WC 37,29,World Cup - Round II  Matchday 4,24/02/2025,90,8,-1,-1,-1,4.5,-1,-1,-1.0,-1.0,-1.0,4.5,-1.0,-1.0,04.04.2023 pomocnik (90'),Polska"
"Bronislaw Rychlowski,319041544,16.051,,103,WC 37,18,World Cup - Round I  Matchday 3,20/12/2024,89,14,-1,2,2.5,3,3,4.5,-1.0,-1.0,-1.0,3.0,-1.0,-1.0,08.04.2023 pomocnik (90'),Polska"
"Dominik Gryglicki,324745600,16.001,,61,WC 37,25,World Cup - Round I  Matchday 10,07/02/2025,90,5,-1,3.5,-1,-1,-1,6,-1.0,3.5,-1.0,-1.0,-1.0,5.5,08.04.2023 stoper (90'),Polska"
"Flawiusz Moranski,316235858,17.004,H,127,WC 37,7,Continental Championship  Matchday 5,18/10/2024,89,5,1.5,-1,-1,-1,5.5,4.5,-1.0,-1.0,-1.0,-1.0,5.0,-1.0,08.04.2023 skrzydlowy (90'),Polska"
"Franciszek Szuster,324846499,16.018,Q,54,WC 37,23,World Cup - Round I  Matchday 8,24/01/2025,90,3,-1,-1,4.5,-1,-1,4,-1.0,-1.0,4.5,-1.0,-1.0,-1.0,04.04.2023 boczny_obronca (90'),Polska"
"Henryk Bok,326098235,16.008,,33,WC 37,24,World Cup - Round I  Matchday 9,31/01/2025,90,4,-1,-1,-1,-1,-1,5,-1.0,-1.0,-1.0,-1.0,-1.0,5.0,01.04.2023 napastnik (90'),Polska"
"Jan Guca,326140288,15.064,,40,WC 37,36,World Cup - Round IV  Matchday 2,31/03/2025,90,13,-1,-1,4,-1,-1,-1,-1.0,-1.0,4.0,-1.0,-1.0,-1.0,04.04.2023 boczny_obronca (90'),Polska"
"Janusz Dziub,318269250,16.075,,174,WC 37,13,Continental Championship - Quarterfinals,29/11/2024,89,11,-1,5,4.5,3.5,-1,-1,-1.0,5.0,-1.0,-1.0,-1.0,-1.0,08.04.2023 stoper (90'),Polska"
"Kazimierz Potok,317580002,16.081,Q,158,WC 37,12,Continental Championship  Matchday 10,22/11/2024,89,10,1.5,5,-1,-1,-1,3,1.5,-1.0,-1.0,-1.0,-1.0,3.0,08.04.2023 napastnik (90'),Polska"
"Marcin Kurlowicz,327791967,15.021,,5,WC 38,2,Friendly,09/05/2025,91,2,-1,-1,-1,-1,-1,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,--------,Polska"
"Piotr Daniel,322284496,16.036,,96,WC 37,20,World Cup - Round I  Matchday 5,03/01/2025,89,16,-1,4.5,-1,3.5,-1,-1,-1.0,4.5,-1.0,3.5,-1.0,-1.0,08.04.2023 pomocnik (90'),Polska"
"Tomasz Pietrakowski,322648384,16.080,,68,WC 37,12,Continental Championship  Matchday 10,22/11/2024,89,10,-1,5,-1,-1,-1,-1,-1.0,5.0,-1.0,-1.0,-1.0,-1.0,08.04.2023 stoper (90'),Polska"
"Walerian Fudal,319634004,16.063,,82,WC 37,15,Continental Championship - Finals,06/12/2024,89,12,-1,2.5,-1,3.5,3.5,-1,-1.0,-1.0,-1.0,-1.0,3.5,-1.0,08.04.2023 skrzydlowy (90'),Polska"
"Alan Drawc,319219320,16.083,,131,WC 37,12,Continental Championship  Matchday 10,22/11/2024,89,10,-1,-1,-1,-1,-1,4,-1.0,-1.0,-1.0,-1.0,-1.0,4.0,13.01.2023 napastnik (90'),Polska"
"Andrzej Bobon,321196733,16.068,,117,WC 37,15,Continental Championship - Finals,06/12/2024,89,12,-1,-1,4.5,4,-1,7,-1.0,-1.0,-1.0,-1.0,-1.0,7.0,12.04.2023 napastnik (90'),Polska"
"Andrzej Klusek,316371758,17.023,P,172,WC 37,2,Friendly,27/09/2024,89,2,-1,-1,-1,4,4.5,-1,-1.0,-1.0,-1.0,-1.0,4.5,-1.0,12.04.2023 skrzydlowy (90'),Polska"
"Andrzej Olik,327610758,15.030,,10,WC 38,1,Friendly,02/05/2025,91,1,-1,-1,-1,-1,-1,4.5,-1.0,-1.0,-1.0,-1.0,-1.0,4.5,12.04.2023 napastnik (90'),Polska"
"Boguslaw Wasek,318449152,16.085,P,145,WC 37,11,Continental Championship  Matchday 9,15/11/2024,89,9,-1,-1,-1,4.5,-1,4.5,-1.0,-1.0,-1.0,4.5,-1.0,-1.0,12.04.2023 pomocnik (90'),Polska"
"Borys Bzdzion,326945679,15.079,,19,WC 37,33,World Cup - Round III  Matchday 2,17/03/2025,90,11,-1,3,-1,-1,-1,-1,-1.0,3.0,-1.0,-1.0,-1.0,-1.0,28.03.2023 stoper (90'),Polska"
"Cezary Kiermaszek,320159742,16.077,,89,WC 37,12,Continental Championship  Matchday 10,22/11/2024,89,10,1.5,-1,-1,-1,-1,-1,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,12.04.2023 bramkarz (90'),Polska"
"Edward Klusek,322690196,16.084,H,68,WC 37,11,Continental Championship  Matchday 9,15/11/2024,89,9,-1,-1,4,-1,-1,4.5,-1.0,-1.0,4.0,-1.0,-1.0,4.5,12.04.2023 boczny_obronca (90'),Polska"
"Fabian Drozdek,323323671,15.101,T,82,WC 37,29,World Cup - Round II  Matchday 4,24/02/2025,90,8,-1,4,-1,4,3.5,4,-1.0,-1.0,-1.0,4.0,-1.0,4.0,12.04.2023 pomocnik (90'),Polska"
"Krzysztof Gostynski,322059762,16.106,,47,WC 37,8,Continental Championship  Matchday 6,25/10/2024,89,6,-1,-1,-1,-1,-1,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,--------,Polska"
"Oskar Duc,317673218,17.029,T,159,WC 37,1,Friendly,20/09/2024,89,1,-1,-1,-1,4,-1,3.5,-1.0,-1.0,-1.0,4.0,-1.0,-1.0,12.04.2023 pomocnik (90'),Polska"
"Pafnucy Donocik,322476459,16.091,,61,WC 37,10,Continental Championship  Matchday 8,08/11/2024,89,8,-1,-1,-1,-1,4.5,5,-1.0,-1.0,-1.0,-1.0,4.5,5.0,28.03.2023 skrzydlowy (90'),Polska"
"Piotr Kil,324492641,17.008,U,40,WC 37,6,Continental Championship  Matchday 4,14/10/2024,89,5,-1,-1,-1,-1,-1,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,--------,Polska"
"Piotr Skwarski,324085906,16.086,U,33,WC 37,11,Continental Championship  Matchday 9,15/11/2024,89,9,-1,-1,-1,-1,-1,6.5,-1.0,-1.0,-1.0,-1.0,-1.0,6.5,12.04.2023 napastnik (52'),Polska"
"Przemyslaw Wos,312304924,17.077,,93,WC 36,33,World Cup - Round III  Matchday 2,05/08/2024,88,11,1.5,2.5,-1,4.5,3.5,-1,-1.0,2.5,-1.0,-1.0,-1.0,-1.0,12.04.2023 stoper (90'),Polska"
"Symplicjusz Gralewski,316001558,17.003,U,164,WC 37,7,Continental Championship  Matchday 5,18/10/2024,89,5,-1,3.5,-1,3.5,4.5,5.5,-1.0,-1.0,-1.0,-1.0,4.5,5.5,03.02.2023 napastnik (90'),Polska"
"Szymon Smolarek,320541216,16.055,T,75,WC 37,18,World Cup - Round I  Matchday 3,20/12/2024,89,14,-1,-1,-1,4,5,-1,-1.0,-1.0,-1.0,-1.0,5.0,-1.0,12.04.2023 skrzydlowy (90'),Polska"
"Wlodzimierz Szamocki,314443135,18.008,,187,WC 36,24,World Cup - Round I  Matchday 9,21/06/2024,88,4,-1,-1,-1,4,5,-1,-1.0,-1.0,-1.0,4.0,5.0,-1.0,20.01.2023 skrzydlowy (90'),Polska"
"Alfred Jaskier,311899066,18.102,,243,WC 36,9,Continental Championship  Matchday 7,22/03/2024,87,7,-1,3,4,4,5.5,-1,-1.0,-1.0,-1.0,-1.0,5.5,-1.0,07.04.2023 skrzydlowy (90'),Polska"
"Anzelm Dubiec,321728708,16.012,H,110,WC 37,24,World Cup - Round I  Matchday 9,31/01/2025,90,4,-1,4.5,-1,6.5,-1,-1,-1.0,-1.0,-1.0,6.5,-1.0,-1.0,07.04.2023 pomocnik (90'),Polska"
"Arkady Irski,323620423,17.020,,37,WC 37,3,Continental Championship  Matchday 1,04/10/2024,89,3,5.5,-1,-1,-1,-1,-1,5.5,-1.0,-1.0,-1.0,-1.0,-1.0,24.03.2023 bramkarz (90'),Polska"
"Barnaba Sinkiewicz,325190265,15.055,,33,WC 37,38,World Cup - Round V  Matchday 1,11/04/2025,90,14,-1,-1,-1,5.5,-1,-1,-1.0,-1.0,-1.0,5.5,-1.0,-1.0,07.04.2023 pomocnik (90'),Polska"
"Franciszek Cierpial,327253987,16.095,,12,WC 37,10,Continental Championship  Matchday 8,08/11/2024,89,8,-1,-1,-1,-1,-1,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,--------,Polska"
"Fryderyk Dolacinski,312689708,17.061,,152,WC 36,37,World Cup - Round IV  Matchday 3,23/08/2024,88,13,-1,5,4.5,-1,3.5,-1,-1.0,5.0,-1.0,-1.0,-1.0,-1.0,07.04.2023 stoper (90'),Polska"
"Grzegorz Woroniecki,313044753,18.068,,201,WC 36,15,Continental Championship - Finals,26/04/2024,87,12,-1,-1,3,4.5,5,7,-1.0,-1.0,-1.0,-1.0,-1.0,7.0,07.04.2023 napastnik (90'),Polska"
