Player,Player ID,Age,Speciality,Days in Academy,WC X,Stage N,Description,Last Match Date,Season,Week,B_GK,B_CD,B_WB,B_IM,B_W,B_F,L_GK,L_CD,L_WB,L_IM,L_W,L_F,Last Match Details,Country,Last update
"Wiktor Potepa,323731499,17.064,,91,WC 37,10,Continental Championship  Matchday 8,08/11/2024,89,8,-1,-1,-1,-1,-1,6,-1.0,-1.0,-1.0,-1.0,-1.0,6.0,30.06.2023 napastnik (90'),Polska,05.07.2023"
"Aureliusz Basiak,324468313,16.058,U,141,WC 37,31,World Cup - Round II  Matchday 6,07/03/2025,90,9,-1,-1,4.5,3,4,-1,-1.0,-1.0,4.5,3.0,4.0,-1.0,28.06.2023 boczny_obronca (90'),Polska,05.07.2023"
"Dawid Swoboda,307488487,20.024,Q,385,WC 36,,Final,,,,-1,-1,4,-1,-1,-1,-1.0,-1.0,4.0,-1.0,-1.0,-1.0,15.02.2023 boczny_obronca (90'),Polska,05.07.2023"
"Eugeniusz Madziar,297402568,21.048,P,584,WC 36,,Final,,,,-1,5.5,-1,-1,5,4,-1.0,5.5,-1.0,-1.0,-1.0,-1.0,05.10.2022 stoper (90'),Polska,05.07.2023"
"Ferdynand Jadczuk,318429276,17.034,P,250,WC 37,15,Continental Championship - Finals,06/12/2024,89,12,-1,5,6,5,7,-1,-1.0,5.0,6.0,-1.0,7.0,-1.0,28.06.2023 boczny_obronca (90'),Polska,05.07.2023"
"Jonatan Lagodzinski,315736066,17.110,,297,WC 37,1,Friendly,20/09/2024,89,1,-1,-1,-1,4,5,-1,-1.0,-1.0,-1.0,4.0,5.0,-1.0,28.06.2023 skrzydlowy (90'),Polska,05.07.2023"
"Kuba Bonio,309884158,18.087,,317,WC 36,25,World Cup - Round I  Matchday 10,28/06/2024,88,5,-1,4,-1,2.5,-1,-1,-1.0,4.0,-1.0,2.5,-1.0,-1.0,28.06.2023 stoper (90'),Polska,05.07.2023"
"Marcin Skonieczna,318014737,18.069,T,217,WC 36,29,World Cup - Round II  Matchday 4,15/07/2024,88,8,-1,3,-1,3,4,6,-1.0,3.0,-1.0,-1.0,-1.0,6.0,28.06.2023 napastnik (90'),Polska,05.07.2023"
"Pawel Kucinski,313942778,18.064,,325,WC 36,30,World Cup - Round II  Matchday 5,19/07/2024,88,8,5,-1,-1,-1,-1,-1,4.5,-1.0,-1.0,-1.0,-1.0,-1.0,28.06.2023 bramkarz (90'),Polska,05.07.2023"
"Piotr Skobejkowski,285357867,22.078,P,668,WC 36,,Final,,,,-1,4.5,4.5,-1,4,-1,-1.0,-1.0,4.5,-1.0,-1.0,-1.0,11.05.2022 bramkarz (0'),Polska,05.07.2023"
"Tomasz Wtulich,313934551,19.030,,267,WC 36,16,World Cup - Round I  Matchday 1,03/05/2024,87,13,-1,3,4,-1,5.5,-1,-1.0,-1.0,4.0,-1.0,-1.0,-1.0,24.05.2023 boczny_obronca (90'),Polska,05.07.2023"
"Walter Jarzebski,295069366,20.102,,629,WC 36,,Final,,,,-1,-1,-1,5,5.5,5,-1.0,-1.0,-1.0,5.0,-1.0,-1.0,30.11.2022 pomocnik (90'),Polska,05.07.2023"
"Zdzislaw Kapela,318064571,17.052,,229,WC 37,12,Continental Championship  Matchday 10,22/11/2024,89,10,-1,4.5,-1,4,6,-1,-1.0,4.5,-1.0,-1.0,6.0,-1.0,28.06.2023 skrzydlowy (90'),Polska,05.07.2023"
"Andrzej Nalberczak,328196456,16.063,,85,WC 37,30,World Cup - Round II  Matchday 5,28/02/2025,90,8,-1,2,2.5,3,-1,5,-1.0,2.0,2.5,3.0,-1.0,5.0,03.07.2023 stoper (90'),Polska,05.07.2023"
"August Gorzna,320628871,17.025,,141,WC 37,18,World Cup - Round I  Matchday 3,20/12/2024,89,14,-1,4,4,3,4.5,3,-1.0,-1.0,-1.0,3.0,4.5,3.0,29.05.2023 skrzydlowy (90'),Polska,05.07.2023"
"Aureliusz Holdynski,323008805,16.091,,135,WC 37,24,World Cup - Round I  Matchday 9,31/01/2025,90,4,-1,5.5,5.5,4.5,5,3,-1.0,5.5,5.5,4.5,5.0,3.0,03.07.2023 napastnik (90'),Polska,05.07.2023"
"Dominik Lakomicki,326687858,16.006,,107,WC 38,,Final,,,,4.5,1,1,0.5,1,-1,4.5,1.0,1.0,0.5,1.0,-1.0,03.07.2023 skrzydlowy (90'),Polska,05.07.2023"
"Gustaw Hyski,326019090,17.095,U,115,WC 37,5,Continental Championship  Matchday 3,11/10/2024,89,4,2,5,5.5,-1,-1,-1,2.0,5.0,5.5,-1.0,-1.0,-1.0,29.05.2023 boczny_obronca (90'),Polska,05.07.2023"
"Jedrzej Murzynski,319796780,17.034,,226,WC 37,15,Continental Championship - Finals,06/12/2024,89,12,-1,3,-1,3.5,5,4,-1.0,3.0,-1.0,3.5,4.5,-1.0,05.05.2023 pomocnik (90'),Polska,05.07.2023"
"Kamil Nowicki,325927961,16.019,Q,94,WC 37,39,World Cup - Round V  Matchday 2,14/04/2025,90,15,3,5.5,5.5,-1,4,3.5,3.0,5.5,5.5,-1.0,4.0,3.5,03.07.2023 bramkarz (90'),Polska,05.07.2023"
"Mateusz Pempera,324492886,16.094,P,129,WC 37,24,World Cup - Round I  Matchday 9,31/01/2025,90,4,-1,3,4,4.5,4,3,-1.0,3.0,-1.0,4.5,4.0,3.0,23.06.2023 pomocnik (90'),Polska,05.07.2023"
"Przemyslaw Wenta,324723611,16.094,,121,WC 37,24,World Cup - Round I  Matchday 9,31/01/2025,90,4,-1,3.5,4.5,4.5,5.5,4,-1.0,3.5,4.5,4.5,5.5,4.0,09.06.2023 skrzydlowy (90'),Polska,05.07.2023"
"Bonifacy Chutkowski,309846254,19.009,,330,WC 36,20,World Cup - Round I  Matchday 5,24/05/2024,87,16,1.5,3.5,3.5,3.5,3,-1,1.5,3.5,3.5,-1.0,-1.0,-1.0,22.06.2023 boczny_obronca (90'),Polska,05.07.2023"
"Bozydar Rojek,316529337,17.081,,251,WC 37,8,Continental Championship  Matchday 6,25/10/2024,89,6,-1,-1,4,5,4.5,6.5,-1.0,-1.0,3.5,-1.0,4.5,6.5,29.06.2023 napastnik (90'),Polska,05.07.2023"
"Herbert Staszak,324063210,17.007,,139,WC 37,20,World Cup - Round I  Matchday 5,03/01/2025,89,16,2,-1,-1,6,-1,4.5,2.0,-1.0,-1.0,6.0,-1.0,4.5,22.06.2023 pomocnik (90'),Polska,05.07.2023"
"Krystyn Prajsnar,313927843,18.002,,167,WC 37,1,Friendly,20/09/2024,89,1,-1,5,5,3.5,4.5,-1,-1.0,5.0,5.0,-1.0,-1.0,-1.0,29.06.2023 stoper (90'),Polska,05.07.2023"
"Maciej Kessler,318820322,18.002,,233,WC 37,1,Friendly,20/09/2024,89,1,-1,-1,-1,4.5,4.5,4,-1.0,-1.0,-1.0,4.5,4.5,4.0,08.06.2023 pomocnik (90'),Polska,05.07.2023"
"Maciej Konkolewski,320008215,18.014,,134,WC 36,41,World Cup - Semifinals,09/09/2024,88,16,4,2,-1,2,1.5,0.5,4.0,2.0,-1.0,2.0,1.5,-1.0,29.06.2023 bramkarz (90'),Polska,05.07.2023"
"Marek Gryc,316332385,18.046,P,265,WC 36,34,World Cup - Round III  Matchday 3,09/08/2024,88,11,-1,2,-1,4.5,4,4,-1.0,2.0,-1.0,3.5,-1.0,-1.0,08.06.2023 stoper (90'),Polska,05.07.2023"
"Mikolaj Wolski,323964006,16.076,U,122,WC 37,27,World Cup - Round II  Matchday 2,17/02/2025,90,7,-1,-1,-1,3.5,5,4.5,-1.0,-1.0,-1.0,3.5,5.0,4.5,29.06.2023 skrzydlowy (90'),Polska,05.07.2023"
"Radoslaw Caputa,315398052,19.000,,279,WC 36,21,World Cup - Round I  Matchday 6,31/05/2024,88,1,-1,2.5,-1,4.5,3,3.5,-1.0,2.5,-1.0,4.0,3.0,-1.0,29.06.2023 pomocnik (90'),Polska,05.07.2023"
"Stanislaw Szczepaniak,317257094,18.052,T,236,WC 36,32,World Cup - Round III  Matchday 1,02/08/2024,88,10,-1,-1,-1,6.5,5.5,4.5,-1.0,-1.0,-1.0,6.5,5.5,4.5,22.06.2023 pomocnik (90'),Polska,05.07.2023"
"Tomasz Panic,322865526,17.011,Q,96,WC 37,20,World Cup - Round I  Matchday 5,03/01/2025,89,16,-1,-1,-1,4.5,-1,6,-1.0,-1.0,-1.0,4.5,-1.0,6.0,29.06.2023 napastnik (90'),Polska,05.07.2023"
"Witold Repke,327482730,16.102,,82,WC 37,23,World Cup - Round I  Matchday 8,24/01/2025,90,3,-1,2,2,-1,-1,-1,-1.0,2.0,2.0,-1.0,-1.0,-1.0,29.06.2023 stoper (90'),Polska,05.07.2023"
"Adam Tereszkiewicz,301769003,21.042,,507,WC 36,,Final,,,,-1,-1,-1,-1,-1,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,--------,Polska,05.07.2023"
"Albin Gaweda,299958164,21.054,U,564,WC 36,,Final,,,,-1,-1,2,-1,-1,-1,-1.0,-1.0,2.0,-1.0,-1.0,-1.0,26.09.2022 boczny_obronca (90'),Polska,05.07.2023"
"Anastazy Bielecki,299958154,21.004,,564,WC 36,,Final,,,,1.5,5.5,4.5,-1,-1,-1,1.5,-1.0,-1.0,-1.0,-1.0,-1.0,14.11.2022 bramkarz (90'),Polska,05.07.2023"
"Andrzej Korn,299958159,21.002,,564,WC 36,,Final,,,,-1,-1,-1,3.5,-1,6.5,-1.0,-1.0,-1.0,-1.0,-1.0,6.0,14.11.2022 napastnik (90'),Polska,05.07.2023"
"Darii Ostashko,299958163,20.071,Q,564,WC 36,,Final,,,,-1,-1,-1,-1,4,4.5,-1.0,-1.0,-1.0,-1.0,4.0,-1.0,05.12.2022 skrzydlowy (0'),Polska,05.07.2023"
"Dariusz Chwistek,300061630,20.045,,535,WC 36,,Final,,,,-1,4,-1,-1,-1,-1,-1.0,4.0,-1.0,-1.0,-1.0,-1.0,05.12.2022 boczny_obronca (0'),Polska,05.07.2023"
"Dariusz Szlechetka,299958160,21.082,,564,WC 36,,Final,,,,-1,-1,-1,4,5,-1,-1.0,-1.0,-1.0,4.0,4.5,-1.0,29.08.2022 skrzydlowy (90'),Polska,05.07.2023"
"Eligiusz Gornikowski,299958158,21.067,,564,WC 36,,Final,,,,1,-1,-1,-1,3,-1,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,12.09.2022 bramkarz (90'),Polska,05.07.2023"
"Grzegorz Czekaj,298723033,21.014,,497,WC 36,,Final,,,,-1,-1,-1,-1,-1,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,--------,Polska,05.07.2023"
"Hubert Gawrychowski,297978338,20.091,Q,490,WC 36,,Final,,,,1.5,-1,-1,-1,-1,-1,1.5,-1.0,-1.0,-1.0,-1.0,-1.0,05.12.2022 bramkarz (0'),Polska,05.07.2023"
"Jakub Kamrowski,299958157,20.044,Q,564,WC 36,,Final,,,,-1,-1,4,-1,5.5,-1,-1.0,-1.0,-1.0,-1.0,5.5,-1.0,05.12.2022 skrzydlowy (0'),Polska,05.07.2023"
"Jozef Solarewicz,299958153,22.004,U,564,WC 36,,Final,,,,1,-1,-1,-1,-1,3,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,21.03.2022 napastnik (4'),Polska,05.07.2023"
"Marcin Dygulski,299958161,20.100,,564,WC 36,,Final,,,,-1,-1,2,3.5,2.5,-1,-1.0,-1.0,2.0,-1.0,-1.0,-1.0,28.11.2022 boczny_obronca (90'),Polska,05.07.2023"
"Olgierd Mielecki,299958166,20.013,,564,WC 36,,Final,,,,-1,-1,2,3,-1,-1,-1.0,-1.0,-1.0,3.0,-1.0,-1.0,06.02.2023 pomocnik (0'),Polska,05.07.2023"
"Piotr Hoffmann,299958167,21.069,,564,WC 36,,Final,,,,-1,2.5,-1,-1,-1,-1,-1.0,2.0,-1.0,-1.0,-1.0,-1.0,26.01.2022 stoper (90'),Polska,05.07.2023"
"Robert Kielar,299958162,20.048,,564,WC 36,,Final,,,,-1,-1,-1,1.5,-1,3.5,-1.0,-1.0,-1.0,1.5,-1.0,-1.0,05.12.2022 pomocnik (0'),Polska,05.07.2023"
"Sebastian Nyga,299958155,20.060,T,564,WC 36,,Final,,,,-1,3,-1,-1,-1,2,-1.0,-1.0,-1.0,-1.0,-1.0,2.0,05.12.2022 napastnik (0'),Polska,05.07.2023"
"Walery Rykowski,299958165,20.029,,564,WC 36,,Final,,,,-1,-1,-1,3.5,-1,-1,-1.0,-1.0,-1.0,3.5,-1.0,-1.0,06.02.2023 bramkarz (0'),Polska,05.07.2023"
"Adam Piastowski,313935754,18.058,,331,WC 36,31,World Cup - Round II  Matchday 6,26/07/2024,88,9,1,2.5,-1,2.5,4,3,-1.0,2.5,-1.0,-1.0,3.0,3.0,05.07.2023 napastnik (90'),Polska,05.07.2023"
"Adam Wasilewski,324210984,17.062,P,77,WC 37,10,Continental Championship  Matchday 8,08/11/2024,89,8,4.5,2.5,-1,-1,-1,0.5,4.5,2.5,-1.0,-1.0,-1.0,0.5,05.07.2023 bramkarz (90'),Polska,05.07.2023"
"Amadeusz Lukaszewicz,327354925,17.018,,101,WC 37,19,World Cup - Round I  Matchday 4,27/12/2024,89,15,-1,-1,-1,-1,4.5,-1,-1.0,-1.0,-1.0,-1.0,4.5,-1.0,05.07.2023 skrzydlowy (90'),Polska,05.07.2023"
"Ernest Osiewala,313935748,18.090,Q,331,WC 36,24,World Cup - Round I  Matchday 9,21/06/2024,88,4,1.5,3.5,3.5,-1,-1,2,-1.0,-1.0,3.0,-1.0,-1.0,2.0,05.07.2023 boczny_obronca (90'),Polska,05.07.2023"
"Henryk Szmaglinski,313935752,19.034,T,331,WC 36,15,Continental Championship - Finals,26/04/2024,87,12,1,-1,-1,1.5,-1,5.5,0.5,-1.0,-1.0,-1.0,-1.0,-1.0,17.05.2023 bramkarz (90'),Polska,05.07.2023"
"Jerzy Jemielniak,313935742,18.037,,331,WC 36,35,World Cup - Round IV  Matchday 1,16/08/2024,88,12,1,2.5,2.5,3,3,-1,1.0,2.5,2.5,-1.0,-1.0,-1.0,07.06.2023 boczny_obronca (90'),Polska,05.07.2023"
"Krzysztof Andryszkiewicz,313935750,18.018,,331,WC 36,40,World Cup - Round V  Matchday 3,06/09/2024,88,15,-1,2,-1,4,-1,3.5,-1.0,-1.0,-1.0,3.0,-1.0,-1.0,17.05.2023 stoper (27'),Polska,05.07.2023"
"Lucjan Sierakowski,323803522,17.072,,82,WC 37,9,Continental Championship  Matchday 7,01/11/2024,89,7,-1,-1,-1,-1,4,-1,-1.0,-1.0,-1.0,-1.0,4.0,-1.0,05.07.2023 skrzydlowy (90'),Polska,05.07.2023"
"Pawel Odoj,313935741,19.068,Q,331,WC 36,9,Continental Championship  Matchday 7,22/03/2024,87,7,1,-1,1,1.5,2,2,0.5,-1.0,1.0,1.5,-1.0,-1.0,19.04.2023 napastnik (61'),Polska,05.07.2023"
"Przemyslaw Chuchro,313935743,18.075,,331,WC 36,27,World Cup - Round II  Matchday 2,08/07/2024,88,7,-1,2,2.5,2,2.5,4.5,-1.0,-1.0,2.5,2.0,-1.0,3.5,05.07.2023 pomocnik (73'),Polska,05.07.2023"
"Radoslaw Kiszczak,313935747,18.037,P,331,WC 36,35,World Cup - Round IV  Matchday 1,16/08/2024,88,12,1.5,-1,4,-1,-1,4.5,-1.0,-1.0,4.0,-1.0,-1.0,3.5,05.07.2023 boczny_obronca (90'),Polska,05.07.2023"
"Waldemar Derus,313935749,18.021,T,331,WC 36,39,World Cup - Round V  Matchday 2,02/09/2024,88,15,-1,-1,3,2.5,2.5,3.5,-1.0,-1.0,2.0,-1.0,-1.0,-1.0,14.06.2023 skrzydlowy (50'),Polska,05.07.2023"
"Zdzislaw Luncik,313935744,19.106,,331,WC 36,2,Friendly,16/02/2024,87,2,-1,-1,2,2,-1,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,08.03.2023 boczny_obronca (30'),Polska,05.07.2023"
"Albert Solecki,319576742,18.105,,234,WC 36,22,World Cup - Round I  Matchday 7,07/06/2024,88,2,-1,-1,-1,-1,-1,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,--------,Polska,05.07.2023"
"Bartlomiej Guziak,319576736,17.051,,234,WC 37,12,Continental Championship  Matchday 10,22/11/2024,89,10,-1,-1,-1,-1,-1,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,--------,Polska,05.07.2023"
"Bronislaw Zmudzki,319576735,18.050,,234,WC 36,33,World Cup - Round III  Matchday 2,05/08/2024,88,11,-1,-1,-1,-1,-1,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,--------,Polska,05.07.2023"
"Daniel Niemczyk,319576757,18.010,,234,WC 37,,Final,,,,-1,-1,-1,-1,-1,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,--------,Polska,05.07.2023"
"Dariusz Pietron,319576737,19.005,,234,WC 36,20,World Cup - Round I  Matchday 5,24/05/2024,87,16,-1,-1,-1,-1,-1,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,--------,Polska,05.07.2023"
"Dawid Niezgula,319576745,18.019,,234,WC 36,39,World Cup - Round V  Matchday 2,02/09/2024,88,15,-1,-1,-1,-1,-1,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,--------,Polska,05.07.2023"
"Edward Stasinski,319576738,17.081,,234,WC 37,8,Continental Championship  Matchday 6,25/10/2024,89,6,-1,-1,-1,-1,-1,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,--------,Polska,05.07.2023"
"Jakub Struminski,319576733,18.013,,234,WC 36,41,World Cup - Semifinals,09/09/2024,88,16,-1,-1,-1,-1,-1,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,--------,Polska,05.07.2023"
"Jakub Warszewski,319576740,18.034,,234,WC 36,36,World Cup - Round IV  Matchday 2,19/08/2024,88,13,-1,-1,-1,-1,-1,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,--------,Polska,05.07.2023"
"Jerzy Purol,319576743,19.001,,234,WC 36,21,World Cup - Round I  Matchday 6,31/05/2024,88,1,-1,-1,-1,-1,-1,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,--------,Polska,05.07.2023"
"Ludolf Brautigam,319576744,17.055,,234,WC 37,11,Continental Championship  Matchday 9,15/11/2024,89,9,-1,-1,-1,-1,-1,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,--------,Polska,05.07.2023"
"Lukasz Superson,319576732,17.101,,234,WC 37,3,Continental Championship  Matchday 1,04/10/2024,89,3,-1,-1,-1,-1,-1,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,--------,Polska,05.07.2023"
"Maciej Chwilkowski,318567341,17.041,P,234,WC 37,14,Continental Championship - Semifinals,02/12/2024,89,12,-1,-1,-1,-1,-1,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,--------,Polska,05.07.2023"
"Marek Gorszczyk,319576761,17.055,,234,WC 37,11,Continental Championship  Matchday 9,15/11/2024,89,9,-1,-1,-1,-1,-1,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,--------,Polska,05.07.2023"
"Stanislaw Gidzion,319576739,19.009,,234,WC 36,20,World Cup - Round I  Matchday 5,24/05/2024,87,16,-1,-1,-1,-1,-1,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,--------,Polska,05.07.2023"
"Waldemar Ciesielczuk,319576741,17.094,,234,WC 37,5,Continental Championship  Matchday 3,11/10/2024,89,4,-1,-1,-1,-1,-1,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,--------,Polska,05.07.2023"
"Andrzej Kamela,151751807,46.075,Q,3500,WC 36,,Final,,,,-1,-1,-1,-1,-1,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,--------,Polska,05.07.2023"
"Andrzej Rachuba,152462577,47.052,,3490,WC 36,,Final,,,,-1,-1,-1,-1,-1,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,--------,Polska,05.07.2023"
"Andrzej Skocz,146601603,48.028,,3632,WC 36,,Final,,,,-1,-1,-1,-1,-1,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,--------,Polska,05.07.2023"
"Bronislaw Kawczynski,149941314,47.070,,3546,WC 36,,Final,,,,-1,-1,-1,-1,-1,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,--------,Polska,05.07.2023"
"Czeslaw Prachowski,154966449,47.105,,3468,WC 36,,Final,,,,-1,-1,-1,-1,-1,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,--------,Polska,05.07.2023"
"Czeslaw Zabawa,153072228,46.106,U,3483,WC 36,,Final,,,,-1,-1,-1,-1,-1,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,--------,Polska,05.07.2023"
"Dariusz Rydzynski,157147078,46.059,U,3398,WC 36,,Final,,,,-1,-1,-1,-1,-1,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,--------,Polska,05.07.2023"
"Fryderyk Paluszczak,150769843,47.104,,3562,WC 36,,Final,,,,-1,-1,-1,-1,-1,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,--------,Polska,05.07.2023"
"Jaroslaw Pucek,156324721,46.070,,3420,WC 36,,Final,,,,-1,-1,-1,-1,-1,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,--------,Polska,05.07.2023"
"Jedrzej Kijowski,156973228,45.095,,3427,WC 36,,Final,,,,-1,-1,-1,-1,-1,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,--------,Polska,05.07.2023"
"Oskar Bochen,151267469,48.050,P,3524,WC 36,,Final,,,,-1,-1,-1,-1,-1,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,--------,Polska,05.07.2023"
"Piotr Wszelaka,158296622,46.050,,3401,WC 36,,Final,,,,-1,-1,-1,-1,-1,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,--------,Polska,05.07.2023"
"Stanislaw Palkowski,145556169,48.026,Q,3629,WC 36,,Final,,,,-1,-1,-1,-1,-1,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,--------,Polska,05.07.2023"
"Dominik Kurdel,275084589,24.007,Q,999,WC 36,,Final,,,,0.5,2,2,2,2.5,-1,-1.0,1.5,-1.0,-1.0,2.0,-1.0,04.12.2021 bramkarz (0'),Polska,05.07.2023"
"Emilian Bielawa,280049733,24.050,,879,WC 36,,Final,,,,4,1,0.5,-1,-1,-1,4.0,-1.0,-1.0,-1.0,-1.0,-1.0,30.10.2021 bramkarz (90'),Polska,05.07.2023"
"Fryderyk Cierpisz,295340008,21.054,,579,WC 36,,Final,,,,-1,-1,-1,-1,-1,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,--------,Polska,05.07.2023"
"Jacek Zuraw,276878070,23.096,,963,WC 36,,Final,,,,-1,-1,3,-1,4.5,-1,-1.0,-1.0,-1.0,-1.0,4.5,-1.0,04.12.2021 skrzydlowy (0'),Polska,05.07.2023"
"Kamil Scibisz,275084595,24.027,,999,WC 36,,Final,,,,-1,1.5,2,3.5,3,-1,-1.0,-1.0,-1.0,3.0,-1.0,-1.0,30.10.2021 pomocnik (90'),Polska,05.07.2023"
"Maksymilian Rydel,286604386,22.030,T,780,WC 36,,Final,,,,-1,4,-1,-1,-1,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,19.02.2022 bramkarz (0'),Polska,05.07.2023"
"Przemyslaw Wyroda,288709721,22.057,P,744,WC 36,,Final,,,,-1,-1,3.5,-1,-1,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,19.02.2022 boczny_obronca (0'),Polska,05.07.2023"
"Tobiasz Habrajski,277653287,23.085,,941,WC 36,,Final,,,,-1,4.5,5,3,-1,-1,-1.0,4.5,-1.0,-1.0,-1.0,-1.0,04.12.2021 stoper (0'),Polska,05.07.2023"
"Wladyslaw Kubicki,275084600,24.008,H,999,WC 36,,Final,,,,-1,-1,3,-1,3,2.5,-1.0,-1.0,3.0,-1.0,-1.0,-1.0,04.12.2021 boczny_obronca (0'),Polska,05.07.2023"
"Zdzislaw Ganski,275084601,24.062,U,999,WC 36,,Final,,,,1,-1,3,2.5,-1,2,0.5,-1.0,2.5,-1.0,-1.0,-1.0,16.10.2021 boczny_obronca (90'),Polska,05.07.2023"
"Zygmunt Smolski,275084592,24.000,H,999,WC 36,,Final,,,,1.5,4,3.5,4,3,-1,-1.0,-1.0,-1.0,-1.0,3.0,-1.0,04.12.2021 skrzydlowy (0'),Polska,05.07.2023"
"Adrian Rygiel,323284657,16.061,P,163,WC 37,30,World Cup - Round II  Matchday 5,28/02/2025,90,8,5.5,4,-1,1,-1,-1,5.5,4.0,-1.0,1.0,-1.0,-1.0,01.07.2023 stoper (90'),Polska,05.07.2023"
"Beniamin Kopcinski,324091839,16.087,P,122,WC 37,25,World Cup - Round I  Matchday 10,07/02/2025,90,5,2,3,3,5,4,5.5,2.0,3.0,3.0,4.5,4.0,5.5,01.07.2023 napastnik (90'),Polska,05.07.2023"
"Krzysztof Kutylo,327390480,16.075,,84,WC 37,27,World Cup - Round II  Matchday 2,17/02/2025,90,7,-1,5,-1,4,5,6,-1.0,5.0,-1.0,4.0,5.0,6.0,01.07.2023 stoper (90'),Polska,05.07.2023"
"Krzysztof Zulinski,327482131,16.007,,79,WC 38,,Final,,,,1.5,4,4,5,5,5,1.5,4.0,4.0,5.0,5.0,5.0,01.07.2023 napastnik (90'),Polska,05.07.2023"
"Rafal Czywkin,323782687,16.058,U,103,WC 37,31,World Cup - Round II  Matchday 6,07/03/2025,90,9,1.5,2.5,3,3.5,5,5,1.5,2.5,3.0,3.5,5.0,5.0,01.07.2023 bramkarz (90'),Polska,05.07.2023"
"Adam Wawrzonkiewicz,322284461,17.074,,80,WC 37,9,Continental Championship  Matchday 7,01/11/2024,89,7,-1,-1,-1,-1,-1,7,-1.0,-1.0,-1.0,-1.0,-1.0,7.0,05.06.2023 napastnik (90'),Polska,05.07.2023"
"Andrzej Redzia,319365989,18.073,P,227,WC 36,28,World Cup - Round II  Matchday 3,12/07/2024,88,7,-1,-1,4,3.5,6.5,5,-1.0,-1.0,-1.0,-1.0,5.5,-1.0,03.07.2023 skrzydlowy (90'),Polska,05.07.2023"
"Andrzej Stelmasik,322473031,17.002,H,115,WC 37,21,World Cup - Round I  Matchday 6,10/01/2025,90,1,-1,-1,-1,5,-1,-1,-1.0,-1.0,-1.0,5.0,-1.0,-1.0,03.07.2023 pomocnik (90'),Polska,05.07.2023"
"Gwidon Szymczuk,325343251,17.006,P,126,WC 37,20,World Cup - Round I  Matchday 5,03/01/2025,89,16,-1,-1,4.5,-1,-1,-1,-1.0,-1.0,4.5,-1.0,-1.0,-1.0,03.07.2023 boczny_obronca (90'),Polska,05.07.2023"
"Helmuth Massolo,322649582,18.042,,164,WC 36,34,World Cup - Round III  Matchday 3,09/08/2024,88,11,-1,-1,2.5,4,-1,-1,-1.0,-1.0,2.5,-1.0,-1.0,-1.0,03.07.2023 boczny_obronca (90'),Polska,05.07.2023"
"Kuba Ulejczyk,321669779,18.060,,195,WC 36,31,World Cup - Round II  Matchday 6,26/07/2024,88,9,-1,-1,-1,3,6,5.5,-1.0,-1.0,-1.0,3.0,5.0,5.5,03.07.2023 napastnik (90'),Polska,05.07.2023"
"Leszek Jedrych,477654675,17.057,,-1,WC 37,11,Continental Championship  Matchday 9,15/11/2024,89,9,-1,-1,-1,-1,-1,8.5,-1.0,-1.0,-1.0,-1.0,-1.0,8.5,-----,Polska,05.07.2023"
