"Player,Player ID,Age,Speciality,Days in Academy,WC X,Stage N,Description,Last Match Date,Season,Week,B_GK,B_CD,B_WB,B_IM,B_W,B_F,L_GK,L_CD,L_WB,L_IM,L_W,L_F,Last Match Details,Country,Last update"
"Leslaw Gawdzik,323652993,16.089,,106,WC 37,20,World Cup - Round I  Matchday 5,03/01/2025,89,16,-1,-1,3,-1,4.5,-1,-1.0,-1.0,3.0,-1.0,4.5,-1.0,10.05.2023 boczny_obronca (90'),Polska,01.06.2023"
"Przemyslaw Gorzka,318590141,17.004,T,155,WC 37,15,Continental Championship - Finals,06/12/2024,89,12,-1,-1,-1,4,-1,5,-1.0,-1.0,-1.0,4.0,-1.0,5.0,19.04.2023 pomocnik (90'),Polska,01.06.2023"
"Tymon Gosciewski,315330174,17.077,,212,WC 37,1,Friendly,20/09/2024,89,1,-1,4.5,-1,4.5,4,3.5,-1.0,4.5,-1.0,4.5,-1.0,-1.0,01.03.2023 stoper (90'),Polska,01.06.2023"
"Hieronim Abramowicz,324505885,16.100,U,100,WC 37,18,World Cup - Round I  Matchday 3,20/12/2024,89,14,-1,4.5,4.5,4.5,4,-1,-1.0,4.5,4.5,4.5,-1.0,-1.0,31.05.2023 boczny_obronca (90'),Polska,01.06.2023"
"Jerzy Frac,320563619,18.034,,177,WC 36,29,World Cup - Round II  Matchday 4,15/07/2024,88,8,5,-1,-1,-1,-1,-1,5.0,-1.0,-1.0,-1.0,-1.0,-1.0,31.05.2023 bramkarz (90'),Polska,01.06.2023"
"Adrian Dawidczyk,314577300,17.083,,276,WC 37,,Final,,,,1.5,2.5,3,4,-1,6.5,-1.0,2.5,-1.0,-1.0,-1.0,6.5,29.03.2023 napastnik (90'),Polska,01.06.2023"
"Antoni Mikuta,328725291,15.057,,43,WC 38,6,Continental Championship  Matchday 4,26/05/2025,91,5,1.5,-1,-1,-1,2.5,-1,1.5,-1.0,-1.0,-1.0,2.5,-1.0,12.05.2023 bramkarz (90'),Polska,01.06.2023"
"Dariusz Konat,328725284,16.083,,43,WC 37,20,World Cup - Round I  Matchday 5,03/01/2025,89,16,-1,2.5,3,2.5,-1,-1,-1.0,2.5,3.0,2.5,-1.0,-1.0,26.05.2023 boczny_obronca (90'),Polska,01.06.2023"
"Ernest Nerkowski,328725283,16.013,,43,WC 37,33,World Cup - Round III  Matchday 2,17/03/2025,90,11,0.5,2,-1,-1,2,-1,0.5,2.0,-1.0,-1.0,2.0,-1.0,26.05.2023 stoper (90'),Polska,01.06.2023"
"Jerzy Ladniak,328725286,15.046,,43,WC 38,8,Continental Championship  Matchday 6,06/06/2025,91,6,-1,1.5,-1,2.5,-1,-1,-1.0,1.5,-1.0,2.5,-1.0,-1.0,26.05.2023 pomocnik (90'),Polska,01.06.2023"
"Jozef Keblowski,328725285,15.077,,43,WC 38,1,Friendly,02/05/2025,91,1,0.5,2.5,-1,3,3,-1,0.5,2.5,-1.0,3.0,3.0,-1.0,26.05.2023 skrzydlowy (90'),Polska,01.06.2023"
"Konrad Cieloch,328725292,16.020,,43,WC 37,31,World Cup - Round II  Matchday 6,07/03/2025,90,9,1.5,-1,-1,-1,-1,2.5,1.5,-1.0,-1.0,-1.0,-1.0,2.5,19.05.2023 napastnik (90'),Polska,01.06.2023"
"Lucjan Moldrzyk,328725295,16.069,,43,WC 37,22,World Cup - Round I  Matchday 7,17/01/2025,90,2,0.5,-1,-1,-1,3,-1,0.5,-1.0,-1.0,-1.0,3.0,-1.0,05.05.2023 skrzydlowy (90'),Polska,01.06.2023"
"Marcin Koscinski,328725294,16.057,,43,WC 37,24,World Cup - Round I  Matchday 9,31/01/2025,90,4,-1,-1,-1,3.5,-1,4.5,-1.0,-1.0,-1.0,3.5,-1.0,4.5,19.05.2023 pomocnik (90'),Polska,01.06.2023"
"Otto Sosnierz,328725290,15.099,,43,WC 37,39,World Cup - Round V  Matchday 2,14/04/2025,90,15,-1,-1,-1,2,3,2,-1.0,-1.0,-1.0,2.0,3.0,2.0,26.05.2023 napastnik (90'),Polska,01.06.2023"
"Patryk Hryniuk,328725297,16.037,,43,WC 37,29,World Cup - Round II  Matchday 4,24/02/2025,90,8,-1,1.5,-1,2.5,3.5,-1,-1.0,1.5,-1.0,2.5,3.5,-1.0,19.05.2023 skrzydlowy (90'),Polska,01.06.2023"
"Robert Kuswik,328725289,15.061,,43,WC 38,5,Continental Championship  Matchday 3,23/05/2025,91,4,-1,1.5,-1,1.5,2.5,2.5,-1.0,1.5,-1.0,1.5,2.5,2.5,26.05.2023 napastnik (90'),Polska,01.06.2023"
"Szymon Apolinarski,328725287,15.096,H,43,WC 37,40,World Cup - Round V  Matchday 3,18/04/2025,90,15,-1,-1,2,1.5,-1,4.5,-1.0,-1.0,2.0,1.5,-1.0,4.5,26.05.2023 pomocnik (90'),Polska,01.06.2023"
"Tomasz Bialucha,328725288,16.047,,43,WC 37,26,World Cup - Round II  Matchday 1,14/02/2025,90,6,-1,-1,2.5,3,3,2,-1.0,-1.0,2.5,3.0,3.0,2.0,26.05.2023 skrzydlowy (90'),Polska,01.06.2023"
"Witold Tunkiewicz,328725293,15.099,,43,WC 37,39,World Cup - Round V  Matchday 2,14/04/2025,90,15,-1,4,-1,3.5,-1,2.5,-1.0,4.0,-1.0,3.5,-1.0,2.5,12.05.2023 pomocnik (90'),Polska,01.06.2023"
"Amadeusz Lopat,314330727,17.097,,129,WC 36,39,World Cup - Round V  Matchday 2,02/09/2024,88,15,-1,-1,3.5,3,4,-1,-1.0,-1.0,3.5,-1.0,4.0,-1.0,29.05.2023 boczny_obronca (90'),Polska,01.06.2023"
"Arkadiusz Boratyn,322284200,16.098,,102,WC 37,18,World Cup - Round I  Matchday 3,20/12/2024,89,14,-1,-1,-1,-1,-1,4,-1.0,-1.0,-1.0,-1.0,-1.0,4.0,29.05.2023 napastnik (90'),Polska,01.06.2023"
"Arkadiusz Marzeda,315013926,19.013,,277,WC 36,12,Continental Championship  Matchday 10,12/04/2024,87,10,-1,-1,-1,3.5,4.5,5,-1.0,-1.0,-1.0,3.5,4.5,-1.0,15.05.2023 skrzydlowy (90'),Polska,01.06.2023"
"B. Turbanski,475985443,19.053,,-2,WC 36,7,Continental Championship  Matchday 5,08/03/2024,87,5,1.5,3,3.5,5,4.5,7,1.5,-1.0,-1.0,-1.0,-1.0,-1.0,-----,Polska,06.05.2023"
"Edward Karwot,313885360,17.089,,297,WC 37,,Final,,,,-1,2.5,3,3.5,4,6,-1.0,2.5,3.0,-1.0,-1.0,-1.0,29.05.2023 stoper (90'),Polska,01.06.2023"
"Jan Gepert,307806583,18.085,Q,367,WC 36,20,World Cup - Round I  Matchday 5,24/05/2024,87,16,1,2.5,2.5,4,4,5,1.0,-1.0,2.5,-1.0,-1.0,-1.0,29.05.2023 bramkarz (90'),Polska,01.06.2023"
"Jan Sokolowicz,325309766,17.033,,60,WC 37,10,Continental Championship  Matchday 8,08/11/2024,89,8,-1,-1,-1,-1,-1,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,--------,Polska,01.06.2023"
"M. Pomroczny,476715896,19.033,,-1,WC 36,10,Continental Championship  Matchday 8,29/03/2024,87,8,-1,-1,-1,3.5,3.5,7,-1.0,-1.0,-1.0,3.5,-1.0,-1.0,-----,Polska,01.06.2023"
"Mieczyslaw Pokorski,321501985,16.093,T,46,WC 37,19,World Cup - Round I  Matchday 4,27/12/2024,89,15,-1,-1,-1,4.5,6,-1,-1.0,-1.0,-1.0,4.5,6.0,-1.0,29.05.2023 pomocnik (90'),Polska,01.06.2023"
"Olek Kierul,324930665,16.083,,79,WC 37,20,World Cup - Round I  Matchday 5,03/01/2025,89,16,-1,-1,-1,-1,-1,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,--------,Polska,01.06.2023"
"Patryk Gumula,316671418,18.078,U,206,WC 36,21,World Cup - Round I  Matchday 6,31/05/2024,88,1,-1,-1,-1,3,3.5,5.5,-1.0,-1.0,-1.0,3.0,3.5,-1.0,29.05.2023 skrzydlowy (90'),Polska,01.06.2023"
"Rafal Pokrzywka,324595501,17.046,,95,WC 37,8,Continental Championship  Matchday 6,25/10/2024,89,6,-1,-1,-1,-1,-1,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,--------,Polska,01.06.2023"
"Ryszard Pyzia,327610659,16.036,,53,WC 37,29,World Cup - Round II  Matchday 4,24/02/2025,90,8,-1,-1,-1,-1,-1,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,--------,Polska,01.06.2023"
"Stanislaw Sztandarski,321659981,17.059,Q,137,WC 37,5,Continental Championship  Matchday 3,11/10/2024,89,4,-1,-1,-1,4,4.5,5.5,-1.0,-1.0,-1.0,4.0,4.5,5.5,29.05.2023 pomocnik (90'),Polska,01.06.2023"
"Vladyslav Hetsko,322198418,18.003,,122,WC 36,35,World Cup - Round IV  Matchday 1,16/08/2024,88,12,-1,-1,-1,-1,5,5.5,-1.0,-1.0,-1.0,-1.0,5.0,5.5,29.05.2023 skrzydlowy (90'),Polska,01.06.2023"
"Wlodzimierz Hudyka,309045664,18.090,,218,WC 36,19,World Cup - Round I  Matchday 4,17/05/2024,87,15,-1,3.5,4,4,4.5,-1,-1.0,3.5,4.0,-1.0,-1.0,-1.0,29.05.2023 boczny_obronca (90'),Polska,01.06.2023"
"Wlodzimierz Koszela,323870601,17.056,H,107,WC 37,6,Continental Championship  Matchday 4,14/10/2024,89,5,-1,-1,-1,-1,-1,6.5,-1.0,-1.0,-1.0,-1.0,-1.0,6.5,22.05.2023 napastnik (90'),Polska,01.06.2023"
"Zenon Aniszewski,311461400,18.049,P,269,WC 36,25,World Cup - Round I  Matchday 10,28/06/2024,88,5,-1,5.5,6,5,6,5,-1.0,5.5,-1.0,-1.0,-1.0,-1.0,29.05.2023 stoper (90'),Polska,01.06.2023"
"Adrian Kropornicki,300717938,20.106,,517,WC 36,,Final,,,,1,2.5,-1,3,3,3.5,-1.0,-1.0,-1.0,-1.0,3.0,3.5,22.10.2022 skrzydlowy (90'),Polska,01.06.2023"
"Albert Hawryluk,306321501,19.095,P,375,WC 36,,Final,,,,-1,-1,-1,3.5,4,5,-1.0,-1.0,-1.0,3.5,4.0,-1.0,28.01.2023 skrzydlowy (90'),Polska,01.06.2023"
"Arkadiusz Timoszuk,312533759,19.003,,311,WC 36,15,Continental Championship - Finals,26/04/2024,87,12,-1,-1,-1,4.5,4.5,4,-1.0,-1.0,-1.0,4.5,4.5,-1.0,22.04.2023 boczny_obronca (0'),Polska,01.06.2023"
"Filip Sitkowski,322428810,16.042,,136,WC 37,27,World Cup - Round II  Matchday 2,17/02/2025,90,7,-1,-1,-1,-1,4.5,6.5,-1.0,-1.0,-1.0,-1.0,4.5,-1.0,22.04.2023 stoper (0'),Polska,01.06.2023"
"Jakub Bialousz,297978343,20.010,,465,WC 36,,Final,,,,2,3,2,-1,-1,3,2.0,-1.0,-1.0,-1.0,-1.0,-1.0,28.01.2023 bramkarz (90'),Polska,01.06.2023"
"Korneliusz Maziarczyk,307439647,20.015,,374,WC 36,,Final,,,,-1,-1,-1,3,3,5,-1.0,-1.0,-1.0,-1.0,3.0,5.0,21.01.2023 pomocnik (27'),Polska,01.06.2023"
"Krzysztof Stokowski,300627949,20.025,,514,WC 36,,Final,,,,1.5,3.5,3.5,4,-1,5,-1.0,-1.0,3.5,-1.0,-1.0,-1.0,14.01.2023 boczny_obronca (90'),Polska,01.06.2023"
"Lech Sepiolo,300717927,19.104,,517,WC 36,,Final,,,,-1,2,3,3.5,4,2.5,-1.0,2.0,-1.0,-1.0,-1.0,-1.0,28.01.2023 stoper (90'),Polska,01.06.2023"
"Mieczyslaw Galasinski,300717932,20.031,T,517,WC 36,,Final,,,,1.5,-1,4.5,3,3.5,4.5,-1.0,-1.0,4.5,-1.0,-1.0,-1.0,07.01.2023 boczny_obronca (90'),Polska,01.06.2023"
"Mirek Bozek,300717926,19.071,,517,WC 36,2,Friendly,16/02/2024,87,2,-1,3.5,3.5,3.5,3.5,3,-1.0,3.5,3.5,-1.0,-1.0,-1.0,04.03.2023 bramkarz (0'),Polska,01.06.2023"
"Pawel Molga,300717929,21.016,T,517,WC 36,,Final,,,,1.5,3,3.5,3.5,3.5,4,-1.0,-1.0,3.5,-1.0,-1.0,-1.0,01.10.2022 boczny_obronca (90'),Polska,01.06.2023"
"Robert Najdek,300717940,20.025,,517,WC 36,,Final,,,,1.5,-1,-1,3,4,3.5,-1.0,-1.0,-1.0,3.0,4.0,-1.0,14.01.2023 skrzydlowy (90'),Polska,01.06.2023"
"Roman Szatanski,305432641,19.095,Q,404,WC 36,,Final,,,,-1,-1,3.5,3.5,4.5,5,-1.0,-1.0,3.5,3.5,-1.0,-1.0,28.01.2023 boczny_obronca (90'),Polska,01.06.2023"
"Romuald Naruszewicz,300717930,20.084,T,517,WC 36,,Final,,,,-1,3,4,3,4,-1,-1.0,-1.0,3.5,-1.0,-1.0,-1.0,12.11.2022 boczny_obronca (90'),Polska,01.06.2023"
"Seweryn Orfin,300717939,21.069,,517,WC 36,,Final,,,,-1,4,3.5,-1,4,2.5,-1.0,-1.0,-1.0,-1.0,-1.0,2.5,06.08.2022 napastnik (90'),Polska,01.06.2023"
"Slawomir Klams,300717936,19.081,,517,WC 36,1,Friendly,09/02/2024,87,1,0.5,1.5,2,2.5,2.5,2.5,-1.0,1.5,2.0,-1.0,-1.0,-1.0,04.03.2023 boczny_obronca (0'),Polska,01.06.2023"
"Zenon Kalitka,308343859,19.035,,318,WC 36,9,Continental Championship  Matchday 7,22/03/2024,87,7,-1,-1,-1,4.5,-1,3.5,-1.0,-1.0,-1.0,4.5,-1.0,3.5,22.04.2023 bramkarz (0'),Polska,01.06.2023"
"Zygmunt Nowotczynski,300717933,20.075,,517,WC 36,,Final,,,,-1,2,-1,3,3,4,-1.0,-1.0,-1.0,3.0,3.0,-1.0,19.11.2022 skrzydlowy (90'),Polska,01.06.2023"
"A. Zahart,476544897,17.096,P,-2,WC 36,40,World Cup - Round V  Matchday 3,06/09/2024,88,15,-1,-1,4,-1,4.5,7,-1.0,-1.0,-1.0,-1.0,-1.0,7.0,-----,Polska,17.05.2023"
"Cedrik Losicki,323837733,17.017,H,45,WC 37,12,Continental Championship  Matchday 10,22/11/2024,89,10,-1,-1,-1,3,-1,4.5,-1.0,-1.0,-1.0,3.0,-1.0,4.5,08.05.2023 pomocnik (90'),Polska,01.06.2023"
"Dominik Horzymek,324110838,17.080,U,115,WC 37,1,Friendly,20/09/2024,89,1,1.5,-1,4,3,5,6.5,-1.0,-1.0,3.5,-1.0,5.0,-1.0,29.05.2023 skrzydlowy (90'),Polska,01.06.2023"
"Igor Wieleba,323556956,16.069,H,107,WC 37,22,World Cup - Round I  Matchday 7,17/01/2025,90,2,-1,-1,-1,5,5,4.5,-1.0,-1.0,-1.0,5.0,5.0,-1.0,29.05.2023 pomocnik (90'),Polska,01.06.2023"
"Jozef Grdyka,325805200,16.008,,66,WC 37,34,World Cup - Round III  Matchday 3,21/03/2025,90,11,5,3.5,3,1.5,-1,1.5,5.0,3.5,3.0,1.5,-1.0,1.5,29.05.2023 bramkarz (90'),Polska,01.06.2023"
"Kleofas Bulwinski,320082520,17.083,,150,WC 37,,Final,,,,1.5,5,5,3.5,5,5,-1.0,5.0,5.0,-1.0,5.0,-1.0,29.05.2023 stoper (90'),Polska,01.06.2023"
"Patryk Tolczyk,326999656,15.075,,59,WC 38,2,Friendly,09/05/2025,91,2,1.5,-1,3.5,4.5,-1,4,1.5,-1.0,3.5,4.5,-1.0,4.0,22.05.2023 pomocnik (90'),Polska,01.06.2023"
"Radoslaw Zdebel,319452313,17.015,,102,WC 37,12,Continental Championship  Matchday 10,22/11/2024,89,10,-1,5.5,6,3,-1,-1,-1.0,5.5,6.0,-1.0,-1.0,-1.0,29.05.2023 boczny_obronca (90'),Polska,01.06.2023"
"Roman Sobotka,327610748,16.052,,52,WC 37,25,World Cup - Round I  Matchday 10,07/02/2025,90,5,1,-1,-1,4,3.5,3,1.0,-1.0,-1.0,4.0,3.5,3.0,22.05.2023 skrzydlowy (90'),Polska,01.06.2023"
"Symeon Glica,324138412,16.013,,80,WC 37,33,World Cup - Round III  Matchday 2,17/03/2025,90,11,1.5,-1,3.5,4,-1,6.5,1.5,-1.0,-1.0,4.0,-1.0,6.5,29.05.2023 napastnik (90'),Polska,01.06.2023"
"Jerzy Pikosz,327932084,15.088,H,53,WC 38,,Final,,,,-1,-1,-1,3,-1,4,-1.0,-1.0,-1.0,3.0,-1.0,4.0,31.05.2023 napastnik (90'),Polska,01.06.2023"
"Jerzy Tulin,322865529,16.106,P,87,WC 37,17,World Cup - Round I  Matchday 2,16/12/2024,89,14,-1,3,-1,3.5,3.5,4.5,-1.0,3.0,-1.0,-1.0,3.5,4.5,31.05.2023 stoper (90'),Polska,01.06.2023"
"Konstanty Zasowski,320522355,16.088,,136,WC 37,20,World Cup - Round I  Matchday 5,03/01/2025,89,16,-1,3.5,4.5,5.5,5.5,4,-1.0,-1.0,4.5,5.5,5.5,4.0,31.05.2023 boczny_obronca (90'),Polska,01.06.2023"
"Leszek Gladkowski,324544050,16.058,,108,WC 37,24,World Cup - Round I  Matchday 9,31/01/2025,90,4,-1,4.5,-1,4.5,5,5.5,-1.0,4.5,-1.0,4.5,5.0,5.5,31.05.2023 skrzydlowy (90'),Polska,01.06.2023"
"L. Kamysz,475942744,17.042,,-2,WC 37,8,Continental Championship  Matchday 6,25/10/2024,89,6,-1,5.5,5,5,5,5.5,-1.0,5.5,-1.0,5.0,-1.0,-1.0,-----,Polska,06.05.2023"
"Marek Linowski,326997010,15.081,,46,WC 38,1,Friendly,02/05/2025,91,1,-1,-1,-1,3,-1,3.5,-1.0,-1.0,-1.0,3.0,-1.0,3.5,27.05.2023 pomocnik (90'),Polska,01.06.2023"
"Mikolaj Trajdos,322743592,16.063,,67,WC 37,23,World Cup - Round I  Matchday 8,24/01/2025,90,3,-1,2.5,3.5,4,4.5,-1,-1.0,2.5,3.5,4.0,4.5,-1.0,31.05.2023 boczny_obronca (90'),Polska,01.06.2023"
"Pawel Dytkowski,326196519,17.002,U,60,WC 37,15,Continental Championship - Finals,06/12/2024,89,12,1.5,-1,-1,-1,5.5,-1,1.5,-1.0,-1.0,-1.0,5.5,-1.0,31.05.2023 bramkarz (90'),Polska,01.06.2023"
"Robert Wietczak,320113246,16.091,U,101,WC 37,19,World Cup - Round I  Matchday 4,27/12/2024,89,15,-1,3.5,4.5,3,4.5,4,-1.0,-1.0,4.5,3.0,4.5,4.0,31.05.2023 pomocnik (90'),Polska,01.06.2023"
"Slawomir Mijas,321880499,17.039,,158,WC 37,9,Continental Championship  Matchday 7,01/11/2024,89,7,-1,2.5,2.5,3,2,-1,-1.0,2.5,-1.0,2.0,-1.0,-1.0,13.04.2023 stoper (90'),Polska,01.06.2023"
"Stefan Gandziara,324949386,16.059,H,95,WC 37,24,World Cup - Round I  Matchday 9,31/01/2025,90,4,-1,4.5,5,4,-1,-1,-1.0,-1.0,5.0,4.0,-1.0,-1.0,31.05.2023 pomocnik (90'),Polska,01.06.2023"
"Teodor Blus,324110828,16.038,,116,WC 37,28,World Cup - Round II  Matchday 3,21/02/2025,90,7,-1,3.5,3.5,3.5,4,-1,-1.0,3.5,-1.0,-1.0,4.0,-1.0,27.05.2023 skrzydlowy (90'),Polska,01.06.2023"
"Waldemar Latek,320869057,16.086,H,143,WC 37,20,World Cup - Round I  Matchday 5,03/01/2025,89,16,-1,2,3,3,3.5,4,-1.0,-1.0,-1.0,3.0,3.5,-1.0,30.03.2023 pomocnik (74'),Polska,01.06.2023"
"Zygmunt Bokota,316100623,17.058,H,249,WC 37,6,Continental Championship  Matchday 4,14/10/2024,89,5,-1,3.5,3.5,3,-1,3.5,-1.0,-1.0,-1.0,3.0,-1.0,3.5,13.04.2023 napastnik (90'),Polska,01.06.2023"
"Bogdan Kosak,323284489,16.081,,133,WC 37,21,World Cup - Round I  Matchday 6,10/01/2025,90,1,-1,-1,-1,3.5,-1,7.5,-1.0,-1.0,-1.0,3.5,-1.0,7.5,29.05.2023 napastnik (90'),Polska,01.06.2023"
"Fabian Dziurzynski,323850276,16.047,,110,WC 37,26,World Cup - Round II  Matchday 1,14/02/2025,90,6,-1,4,3.5,-1,-1,6.5,-1.0,4.0,3.5,-1.0,-1.0,4.5,29.05.2023 boczny_obronca (90'),Polska,01.06.2023"
"Kleofas Ochtabinski,325364210,16.024,,50,WC 37,31,World Cup - Round II  Matchday 6,07/03/2025,90,9,2,-1,-1,3,4,-1,2.0,-1.0,-1.0,3.0,4.0,-1.0,29.05.2023 pomocnik (90'),Polska,01.06.2023"
"Leszek Naworol,313474963,18.091,,243,WC 36,19,World Cup - Round I  Matchday 4,17/05/2024,87,15,-1,-1,-1,4,-1,8,-1.0,-1.0,-1.0,4.0,-1.0,6.0,29.05.2023 napastnik (46'),Polska,01.06.2023"
"Ludwik Kandyfer,312322991,18.055,T,272,WC 36,24,World Cup - Round I  Matchday 9,21/06/2024,88,4,-1,-1,4,-1,6,4,-1.0,-1.0,-1.0,-1.0,6.0,-1.0,29.05.2023 skrzydlowy (90'),Polska,01.06.2023"
"Lukasz Tytula,315781390,17.085,Q,238,WC 37,,Final,,,,-1,-1,-1,5,5,-1,-1.0,-1.0,-1.0,5.0,-1.0,-1.0,29.05.2023 pomocnik (90'),Polska,01.06.2023"
"O. Myszewski,476565836,19.026,,-2,WC 36,11,Continental Championship  Matchday 9,05/04/2024,87,9,2,3.5,3.5,5.5,4.5,5.5,2.0,-1.0,-1.0,5.5,-1.0,-1.0,-----,Polska,17.05.2023"
"Stanislaw Mac,317307813,17.022,U,191,WC 37,11,Continental Championship  Matchday 9,15/11/2024,89,9,-1,5,5.5,-1,5.5,5.5,-1.0,5.0,5.5,-1.0,-1.0,-1.0,29.05.2023 stoper (90'),Polska,01.06.2023"
"Waldemar Ratajczyk,326533436,16.105,,71,WC 37,17,World Cup - Round I  Matchday 2,16/12/2024,89,14,6.5,-1,2,1.5,-1,-1,5.5,-1.0,2.0,1.5,-1.0,-1.0,29.05.2023 bramkarz (44'),Polska,01.06.2023"
"Zbigniew Switon,326591718,15.109,,78,WC 37,37,World Cup - Round IV  Matchday 3,04/04/2025,90,13,-1,5,-1,3.5,-1,-1,-1.0,5.0,-1.0,3.5,-1.0,-1.0,29.05.2023 stoper (90'),Polska,01.06.2023"
"Adam Klusek,320843924,16.088,,101,WC 37,20,World Cup - Round I  Matchday 5,03/01/2025,89,16,-1,-1,-1,4.5,-1,4.5,-1.0,-1.0,-1.0,-1.0,-1.0,4.5,07.03.2023 napastnik (90'),Polska,01.06.2023"
"Anzelm Lesczynski,316331936,18.003,,166,WC 36,35,World Cup - Round IV  Matchday 1,16/08/2024,88,12,-1,5,5.5,-1,-1,-1,-1.0,4.0,-1.0,-1.0,-1.0,-1.0,08.05.2023 boczny_obronca (44'),Polska,01.06.2023"
"Fabian Potocki,322468837,16.086,T,136,WC 37,20,World Cup - Round I  Matchday 5,03/01/2025,89,16,-1,-1,-1,6,6,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,30.05.2023 skrzydlowy (44'),Polska,01.06.2023"
"Gustaw Bielas,325326066,17.009,,88,WC 37,14,Continental Championship - Semifinals,02/12/2024,89,12,-1,-1,-1,6,-1,-1,-1.0,-1.0,-1.0,6.0,-1.0,-1.0,30.05.2023 pomocnik (90'),Polska,01.06.2023"
"J. Wstydliwy,475950308,18.105,,-2,WC 36,17,World Cup - Round I  Matchday 2,06/05/2024,87,14,-1,-1,-1,6,7.5,-1,-1.0,-1.0,-1.0,6.0,-1.0,-1.0,-----,Polska,06.05.2023"
"Jozef Lyszczak,323293791,17.084,P,107,WC 37,,Final,,,,-1,-1,-1,5.5,-1,-1,-1.0,-1.0,-1.0,4.5,-1.0,-1.0,07.03.2023 pomocnik (90'),Polska,01.06.2023"
"Leon Fydrych,323503488,17.053,,115,WC 37,7,Continental Championship  Matchday 5,18/10/2024,89,5,5.5,-1,-1,-1,-1,-1,5.5,-1.0,-1.0,-1.0,-1.0,-1.0,30.05.2023 bramkarz (90'),Polska,01.06.2023"
"Marek Zyla,313499391,18.069,,295,WC 36,22,World Cup - Round I  Matchday 7,07/06/2024,88,2,-1,5,-1,6,5,-1,-1.0,4.5,-1.0,5.0,5.0,-1.0,16.05.2023 skrzydlowy (90'),Polska,01.06.2023"
"Mariusz Dunaj,324543728,16.079,Q,59,WC 37,21,World Cup - Round I  Matchday 6,10/01/2025,90,1,-1,-1,-1,-1,-1,7.5,-1.0,-1.0,-1.0,-1.0,-1.0,6.5,30.05.2023 napastnik (90'),Polska,01.06.2023"
"Msciwoj Banaszczyk,324233907,16.068,P,81,WC 37,23,World Cup - Round I  Matchday 8,24/01/2025,90,3,-1,-1,-1,-1,-1,7.5,-1.0,-1.0,-1.0,-1.0,-1.0,7.5,30.05.2023 napastnik (90'),Polska,01.06.2023"
"Pawel Swiniarski,321525999,16.065,H,129,WC 37,23,World Cup - Round I  Matchday 8,24/01/2025,90,3,-1,5,-1,5.5,-1,-1,-1.0,5.0,-1.0,-1.0,-1.0,-1.0,30.05.2023 stoper (90'),Polska,01.06.2023"
"S. Byliniak,476375809,18.054,P,-2,WC 36,25,World Cup - Round I  Matchday 10,28/06/2024,88,5,-1,4,4.5,6.5,7,-1,-1.0,-1.0,-1.0,5.5,-1.0,-1.0,-----,Polska,06.05.2023"
"Waclaw Osowski,322472988,16.093,,94,WC 37,19,World Cup - Round I  Matchday 4,27/12/2024,89,15,-1,-1,-1,5,6.5,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,30.05.2023 skrzydlowy (46'),Polska,01.06.2023"
"Wladyslaw Birski,320463087,18.027,U,154,WC 36,30,World Cup - Round II  Matchday 5,19/07/2024,88,8,-1,6,5,-1,-1,-1,-1.0,4.5,4.5,-1.0,-1.0,-1.0,30.05.2023 stoper (44'),Polska,01.06.2023"
"Zygmunt Gadzala,326158080,16.052,H,45,WC 37,25,World Cup - Round I  Matchday 10,07/02/2025,90,5,-1,5.5,5,-1,-1,-1,-1.0,4.0,-1.0,-1.0,-1.0,-1.0,30.05.2023 stoper (46'),Polska,01.06.2023"
"Aleksander Warden,310526280,18.063,,241,WC 36,23,World Cup - Round I  Matchday 8,14/06/2024,88,3,-1,-1,-1,-1,5,-1,-1.0,-1.0,-1.0,-1.0,5.0,-1.0,31.05.2023 skrzydlowy (90'),Polska,01.06.2023"
"Edward Czyszczon,314293868,17.094,H,270,WC 36,40,World Cup - Round V  Matchday 3,06/09/2024,88,15,-1,3.5,-1,-1,-1,-1,-1.0,3.5,-1.0,-1.0,-1.0,-1.0,31.05.2023 stoper (90'),Polska,01.06.2023"
"Ernest Przybyla,313136675,18.025,Q,269,WC 36,31,World Cup - Round II  Matchday 6,26/07/2024,88,9,-1,-1,5,-1,-1,-1,-1.0,-1.0,5.0,-1.0,-1.0,-1.0,31.05.2023 boczny_obronca (90'),Polska,01.06.2023"
"Hordii Skrypchynskyi,318140202,17.004,H,143,WC 37,15,Continental Championship - Finals,06/12/2024,89,12,1.5,-1,-1,-1,-1,-1,1.5,-1.0,-1.0,-1.0,-1.0,-1.0,31.05.2023 bramkarz (90'),Polska,01.06.2023"
"Jacek Fokt,313158489,18.034,,309,WC 36,29,World Cup - Round II  Matchday 4,15/07/2024,88,8,-1,6,-1,-1,5,-1,-1.0,6.0,-1.0,-1.0,-1.0,-1.0,31.05.2023 stoper (90'),Polska,01.06.2023"
